time,latitude,longitude,acceleration,altitude
07/20/2010 10:08:19,42.82723,-71.4945,0.99,64
07/20/2010 10:08:20,42.827003,-71.494545,1.12,64
07/20/2010 10:08:21,42.826767,-71.4946,1.08,65
07/20/2010 10:08:23,42.826546,-71.49467,1.17,65
07/20/2010 10:08:24,42.826317,-71.49472,1.03,66
07/20/2010 10:08:25,42.826084,-71.49477,1.08,67
07/20/2010 10:08:26,42.825863,-71.49482,1.08,67
07/20/2010 10:08:27,42.825634,-71.49488,1.03,68
07/20/2010 10:08:28,42.825397,-71.49493,0.94,68
07/20/2010 10:08:29,42.825188,-71.49499,1.08,69
07/20/2010 10:08:30,42.82495,-71.49505,1.08,69
07/20/2010 10:08:31,42.824715,-71.4951,1.12,70
07/20/2010 10:08:32,42.82427,-71.4952,1.12,71
07/20/2010 10:08:33,42.82403,-71.49526,1.08,71
07/20/2010 10:08:34,42.823803,-71.49532,1.08,71
07/20/2010 10:08:35,42.823586,-71.495384,1.03,71
07/20/2010 10:08:37,42.82335,-71.49544,1.12,72
07/20/2010 10:08:38,42.82312,-71.49548,1.03,72
07/20/2010 10:08:39,42.822884,-71.49555,1.08,72
07/20/2010 10:08:40,42.822666,-71.4956,1.12,72
07/20/2010 10:08:41,42.822437,-71.49564,1.08,72
07/20/2010 10:08:42,42.8222,-71.49572,1.03,72
07/20/2010 10:08:43,42.821964,-71.495766,1.08,73
07/20/2010 10:08:44,42.821754,-71.49582,1.17,73
07/20/2010 10:08:45,42.821518,-71.49588,1.08,73
07/20/2010 10:08:46,42.821068,-71.49598,1.08,73
07/20/2010 10:08:47,42.820835,-71.496056,1.03,73
07/20/2010 10:08:48,42.820614,-71.4961,1.12,73
07/20/2010 10:08:49,42.820385,-71.49615,1.03,72
07/20/2010 10:08:51,42.820168,-71.4962,1.08,71
07/20/2010 10:08:52,42.81993,-71.49625,1.17,71
07/20/2010 10:08:53,42.819702,-71.4963,1.17,70
07/20/2010 10:08:54,42.81948,-71.49637,1.12,70
07/20/2010 10:08:55,42.81925,-71.49642,1.03,70
07/20/2010 10:08:56,42.81902,-71.49647,1.08,70
07/20/2010 10:08:57,42.818798,-71.49651,1.12,70
07/20/2010 10:08:58,42.81856,-71.49658,1.08,70
07/20/2010 10:08:59,42.818336,-71.49663,1.08,70
07/20/2010 10:09:00,42.828835,-71.49675,1.12,71
07/20/2010 10:09:01,42.826668,-71.4968,1.08,71
07/20/2010 10:09:02,42.824333,-71.49685,1.08,71
07/20/2010 10:09:03,42.822,-71.4969,1.17,72
07/20/2010 10:09:04,42.81983,-71.49696,1.08,72
07/20/2010 10:09:06,42.825,-71.49702,1.08,72
07/20/2010 10:09:07,42.81652,-71.49707,1.08,73
07/20/2010 10:09:08,42.816284,-71.49714,1.08,73
07/20/2010 10:09:09,42.816063,-71.497185,1.03,73
07/20/2010 10:09:10,42.815838,-71.49723,1.12,74
07/20/2010 10:09:11,42.8156,-71.4973,1.08,74
07/20/2010 10:09:12,42.815365,-71.497345,1.03,75
07/20/2010 10:09:13,42.81515,-71.497406,1.08,75
07/20/2010 10:09:14,42.814663,-71.49752,1.03,76
07/20/2010 10:09:15,42.814438,-71.49758,1.08,76
07/20/2010 10:09:16,42.8142,-71.497635,1.08,76
07/20/2010 10:09:17,42.81395,-71.497696,1.03,77
07/20/2010 10:09:18,42.81372,-71.49777,1.08,77
07/20/2010 10:09:20,42.81347,-71.49782,1.03,77
07/20/2010 10:09:21,42.813232,-71.49787,1.12,77
07/20/2010 10:09:22,42.812996,-71.49793,1.08,77
07/20/2010 10:09:23,42.812767,-71.49798,1.08,77
07/20/2010 10:09:24,42.812534,-71.49805,1.17,77
07/20/2010 10:09:25,42.812298,-71.4981,1.17,77
07/20/2010 10:09:26,42.81207,-71.49815,1.08,77
07/20/2010 10:09:27,42.811832,-71.498215,1.08,76
07/20/2010 10:09:28,42.811596,-71.49827,1.08,75
07/20/2010 10:09:29,42.811134,-71.49838,1.12,73
07/20/2010 10:09:30,42.810898,-71.49845,1.08,73
07/20/2010 10:09:31,42.81067,-71.498505,0.99,73
07/20/2010 10:09:32,42.810432,-71.49855,1.12,73
07/20/2010 10:09:33,42.810196,-71.49862,1.03,73
07/20/2010 10:09:35,42.80997,-71.498665,1.03,73
07/20/2010 10:09:36,42.809734,-71.49873,1.08,72
07/20/2010 10:09:37,42.809498,-71.49878,1.12,72
07/20/2010 10:09:38,42.80927,-71.498856,1.08,72
07/20/2010 10:09:39,42.809032,-71.4989,1.12,72
07/20/2010 10:09:40,42.808796,-71.49895,1.03,72
07/20/2010 10:09:41,42.80857,-71.499,1.03,72
07/20/2010 10:09:42,42.808334,-71.49903,1.08,72
07/20/2010 10:09:43,42.808098,-71.49906,1.08,71
07/20/2010 10:09:44,42.807632,-71.49914,1.08,69
07/20/2010 10:09:45,42.80738,-71.49915,1.08,68
07/20/2010 10:09:46,42.80715,-71.49917,1.12,68
07/20/2010 10:09:47,42.80692,-71.49918,1.12,67
07/20/2010 10:09:49,42.806683,-71.49918,1.08,66
07/20/2010 10:09:50,42.806454,-71.49918,1.08,65
07/20/2010 10:09:51,42.806217,-71.49918,1.12,64
07/20/2010 10:09:52,42.80598,-71.49918,1.03,64
07/20/2010 10:09:53,42.80575,-71.49917,1.12,64
07/20/2010 10:09:54,42.80552,-71.49915,1.17,63
07/20/2010 10:09:55,42.805283,-71.49914,1.17,63
07/20/2010 10:09:56,42.805054,-71.49908,1.03,63
07/20/2010 10:09:57,42.804817,-71.49905,1.26,64
07/20/2010 10:09:58,42.804356,-71.49897,1.03,64
07/20/2010 10:09:59,42.80412,-71.49892,1.17,65
07/20/2010 10:10:00,42.803883,-71.498886,1.03,65
07/20/2010 10:10:01,42.80367,-71.49883,1.12,65
07/20/2010 10:10:03,42.803432,-71.49878,1.08,66
07/20/2010 10:10:04,42.8032,-71.49873,1.12,66
07/20/2010 10:10:05,42.80297,-71.49868,1.08,66
07/20/2010 10:10:06,42.802734,-71.498634,1.08,67
07/20/2010 10:10:07,42.802498,-71.49858,1.08,67
07/20/2010 10:10:08,42.80227,-71.498535,1.08,68
07/20/2010 10:10:09,42.802036,-71.49847,1.12,68
07/20/2010 10:10:10,42.8018,-71.49841,1.12,68
07/20/2010 10:10:11,42.815502,-71.49838,1.08,69
07/20/2010 10:10:12,42.810833,-71.49828,1.03,70
07/20/2010 10:10:13,42.808495,-71.498215,1.12,70
07/20/2010 10:10:14,42.806168,-71.49817,1.17,70
07/20/2010 10:10:15,42.803833,-71.49812,1.03,70
07/20/2010 10:10:16,42.815,-71.49806,1.08,70
07/20/2010 10:10:18,42.79992,-71.49802,1.12,70
07/20/2010 10:10:19,42.799683,-71.49796,1.08,70
07/20/2010 10:10:20,42.799446,-71.49792,1.08,69
07/20/2010 10:10:21,42.799202,-71.49787,1.08,69
07/20/2010 10:10:22,42.798965,-71.4978,1.12,70
07/20/2010 10:10:23,42.79873,-71.49776,1.08,70
07/20/2010 10:10:24,42.798485,-71.497696,1.12,70
07/20/2010 10:10:25,42.798252,-71.49765,1.12,70
07/20/2010 10:10:26,42.798016,-71.4976,1.17,69
07/20/2010 10:10:27,42.79755,-71.497505,0.99,69
07/20/2010 10:10:28,42.797314,-71.49745,1.17,69
07/20/2010 10:10:29,42.797085,-71.49742,1.12,69
07/20/2010 10:10:30,42.796852,-71.49736,1.12,68
07/20/2010 10:10:31,42.796616,-71.497314,1.12,68
07/20/2010 10:10:33,42.796387,-71.497246,1.12,68
07/20/2010 10:10:34,42.79615,-71.4972,1.03,67
07/20/2010 10:10:35,42.795914,-71.497154,1.12,67
07/20/2010 10:10:36,42.79569,-71.4971,1.08,67
07/20/2010 10:10:37,42.795452,-71.497055,1.08,67
07/20/2010 10:10:38,42.795216,-71.496994,1.08,66
07/20/2010 10:10:39,42.794987,-71.49695,1.12,66
07/20/2010 10:10:40,42.79475,-71.4969,1.12,66
07/20/2010 10:10:41,42.794514,-71.49685,1.12,65
07/20/2010 10:10:42,42.794052,-71.49675,1.08,64
07/20/2010 10:10:43,42.793816,-71.4967,1.12,64
07/20/2010 10:10:44,42.793587,-71.49665,1.12,63
07/20/2010 10:10:45,42.79335,-71.4966,1.08,63
07/20/2010 10:10:47,42.793114,-71.49655,1.03,62
07/20/2010 10:10:48,42.79289,-71.4965,1.12,62
07/20/2010 10:10:49,42.792652,-71.49645,1.08,62
07/20/2010 10:10:50,42.792416,-71.49641,1.12,61
07/20/2010 10:10:51,42.79218,-71.496346,1.17,61
07/20/2010 10:10:52,42.79195,-71.4963,0.99,60
07/20/2010 10:10:53,42.791714,-71.49625,1.12,60
07/20/2010 10:10:54,42.79148,-71.4962,1.12,60
07/20/2010 10:10:55,42.791252,-71.49615,1.17,60
07/20/2010 10:10:56,42.790806,-71.49604,1.21,60
07/20/2010 10:10:57,42.79057,-71.495995,1.03,60
07/20/2010 10:10:58,42.790348,-71.49595,1.08,61
07/20/2010 10:10:59,42.79012,-71.495895,1.08,61
07/20/2010 10:11:00,42.789883,-71.49585,1.12,62
07/20/2010 10:11:02,,,0.99, 
07/20/2010 10:11:03,,,1.08, 
07/20/2010 10:11:04,42.789185,-71.495705,1.08,63
07/20/2010 10:11:05,42.788963,-71.495674,1.03,64
07/20/2010 10:11:06,42.78874,-71.49561,1.08,65
07/20/2010 10:11:07,42.7885,-71.49557,1.17,65
07/20/2010 10:11:08,42.78828,-71.495514,1.12,67
07/20/2010 10:11:09,42.78805,-71.49547,1.08,67
07/20/2010 10:11:10,42.78782,-71.495415,1.03,68
07/20/2010 10:11:11,42.787354,-71.49532,1.08,69
07/20/2010 10:11:12,42.787117,-71.49526,1.08,70
07/20/2010 10:11:13,42.78688,-71.49523,1.03,71
07/20/2010 10:11:14,42.786655,-71.495186,1.12,72
07/20/2010 10:11:15,42.78642,-71.49513,1.12,72
07/20/2010 10:11:17,42.786182,-71.49509,1.08,73
07/20/2010 10:11:18,42.785954,-71.49503,1.08,73
07/20/2010 10:11:19,42.785717,-71.49499,1.12,73
07/20/2010 10:11:20,42.78548,-71.49493,1.08,74
07/20/2010 10:11:21,42.785255,-71.49488,1.12,74
07/20/2010 10:11:22,42.78502,-71.494835,1.08,74
07/20/2010 10:11:23,42.797836,-71.49478,0.99,74
07/20/2010 10:11:24,42.795498,-71.494736,1.12,74
07/20/2010 10:11:25,42.793163,-71.49468,1.08,74
07/20/2010 10:11:26,42.7885,-71.49458,1.12,73
07/20/2010 10:11:27,42.786167,-71.49453,1.08,73
07/20/2010 10:11:28,42.78667,-71.494484,1.12,73
07/20/2010 10:11:29,42.78313,-71.49443,1.08,72
07/20/2010 10:11:30,42.7829,-71.494385,1.12,72
07/20/2010 10:11:32,42.782665,-71.49434,1.21,72
07/20/2010 10:11:33,42.78243,-71.494286,1.03,71
07/20/2010 10:11:34,42.78222,-71.49423,1.12,71
07/20/2010 10:11:35,42.781982,-71.49418,1.08,70
07/20/2010 10:11:36,42.781746,-71.49413,1.08,70
07/20/2010 10:11:37,42.781517,-71.49409,1.08,70
07/20/2010 10:11:38,42.781284,-71.49403,1.08,69
07/20/2010 10:11:39,42.781048,-71.49399,1.03,69
07/20/2010 10:11:40,42.780804,-71.493935,1.12,68
07/20/2010 10:11:41,42.78033,-71.49383,1.17,68
07/20/2010 10:11:42,42.7801,-71.49378,1.12,67
07/20/2010 10:11:43,42.779865,-71.49374,1.08,67
07/20/2010 10:11:44,42.77963,-71.49368,1.12,66
07/20/2010 10:11:45,42.779404,-71.49364,1.03,66
07/20/2010 10:11:47,42.779167,-71.49358,1.03,66
07/20/2010 10:11:48,42.778946,-71.49353,1.08,65
07/20/2010 10:11:49,42.77872,-71.493484,1.08,65
07/20/2010 10:11:50,42.778484,-71.49343,1.12,65
07/20/2010 10:11:51,42.778248,-71.493385,1.03,65
07/20/2010 10:11:52,42.77802,-71.49333,1.12,64
07/20/2010 10:11:53,42.777782,-71.493286,1.08,64
07/20/2010 10:11:54,42.777546,-71.49324,1.17,64
07/20/2010 10:11:55,42.77732,-71.493195,1.12,63
07/20/2010 10:11:56,42.777084,-71.49315,1.03,63
07/20/2010 10:11:57,42.776634,-71.493034,1.12,62
07/20/2010 10:11:58,42.7764,-71.49299,1.08,61
07/20/2010 10:11:59,42.776165,-71.49295,1.08,61
07/20/2010 10:12:00,42.775936,-71.492935,1.08,60
07/20/2010 10:12:02,42.775684,-71.49292,1.08,60
07/20/2010 10:12:03,42.775448,-71.49292,1.03,60
07/20/2010 10:12:04,42.77522,-71.492905,1.12,59
07/20/2010 10:12:05,42.774967,-71.492905,1.17,59
07/20/2010 10:12:06,42.77473,-71.49292,1.03,59
07/20/2010 10:12:07,42.774487,-71.49292,1.21,59
07/20/2010 10:12:08,42.77425,-71.492935,1.17,58
07/20/2010 10:12:09,42.774,-71.49295,1.03,58
07/20/2010 10:12:10,42.77376,-71.492966,1.08,57
07/20/2010 10:12:11,42.773266,-71.49302,1.03,56
07/20/2010 10:12:12,42.77303,-71.493065,1.08,56
07/20/2010 10:12:13,42.772785,-71.493095,1.12,55
07/20/2010 10:12:14,42.772533,-71.49313,1.12,55
07/20/2010 10:12:15,42.77228,-71.49318,1.08,55
07/20/2010 10:12:17,42.772015,-71.49321,1.12,55
07/20/2010 10:12:18,42.77177,-71.493256,1.08,54
07/20/2010 10:12:19,42.77152,-71.4933,0.99,54
07/20/2010 10:12:20,42.771263,-71.49333,1.03,53
07/20/2010 10:12:21,42.770996,-71.49337,1.03,53
07/20/2010 10:12:22,42.770752,-71.4934,1.03,52
07/20/2010 10:12:23,42.7705,-71.49343,1.12,52
07/20/2010 10:12:24,42.77025,-71.49346,1.03,52
07/20/2010 10:12:25,42.770004,-71.493484,0.99,52
07/20/2010 10:12:26,42.769753,-71.493515,1.03,51
07/20/2010 10:12:27,42.76923,-71.49356,1.03,50
07/20/2010 10:12:28,42.768986,-71.49358,1.12,50
07/20/2010 10:12:29,42.768734,-71.49361,1.17,51
07/20/2010 10:12:30,42.768482,-71.49362,1.12,51
07/20/2010 10:12:32,42.78217,-71.49362,1.12,51
07/20/2010 10:12:33,42.779663,-71.49364,1.08,51
07/20/2010 10:12:34,42.777164,-71.49365,1.21,51
07/20/2010 10:12:35,42.7745,-71.49365,1.03,50
07/20/2010 10:12:36,42.771996,-71.49365,1.08,50
07/20/2010 10:12:37,42.769497,-71.49367,1.03,50
07/20/2010 10:12:38,42.770004,-71.49367,1.21,50
07/20/2010 10:12:39,42.766445,-71.49367,0.99,50
07/20/2010 10:12:40,42.7662,-71.49367,1.08,50
07/20/2010 10:12:41,42.765697,-71.49365,1.12,50
07/20/2010 10:12:42,42.765446,-71.49364,1.08,50
07/20/2010 10:12:43,42.7652,-71.49364,1.12,50
07/20/2010 10:12:44,42.764935,-71.49362,1.12,50
07/20/2010 10:12:45,42.764683,-71.49362,1.08,50
07/20/2010 10:12:47,42.76444,-71.49361,1.08,50
07/20/2010 10:12:48,42.764183,-71.49358,1.08,51
07/20/2010 10:12:49,42.763916,-71.49358,1.12,51
07/20/2010 10:12:50,42.763664,-71.49356,1.08,51
07/20/2010 10:12:51,42.76342,-71.493546,1.08,51
07/20/2010 10:12:52,42.76317,-71.493546,1.17,51
07/20/2010 10:12:53,42.762917,-71.49353,1.08,52
07/20/2010 10:12:54,42.762646,-71.49353,1.03,52
07/20/2010 10:12:55,42.7624,-71.493515,1.03,53
07/20/2010 10:12:56,42.761898,-71.493484,1.12,54
07/20/2010 10:12:57,42.761654,-71.493484,1.12,55
07/20/2010 10:12:58,42.761402,-71.49346,1.30,55
07/20/2010 10:12:59,42.761166,-71.49346,1.17,56
07/20/2010 10:13:00,42.760914,-71.49345,1.21,57
07/20/2010 10:13:02,42.76067,-71.49343,1.26,57
07/20/2010 10:13:03,42.760433,-71.49343,1.17,58
07/20/2010 10:13:04,42.76018,-71.493416,1.03,59
07/20/2010 10:13:05,42.759937,-71.493416,1.08,59
07/20/2010 10:13:06,42.7597,-71.4934,1.03,60
07/20/2010 10:13:07,42.75948,-71.493385,1.08,61
07/20/2010 10:13:08,42.759254,-71.493385,1.12,61
07/20/2010 10:13:09,42.759033,-71.493355,1.12,62
07/20/2010 10:13:10,42.758812,-71.49333,1.12,62
07/20/2010 10:13:11,42.75835,-71.4933,1.03,63
07/20/2010 10:13:12,42.7581,-71.493286,1.12,63
07/20/2010 10:13:13,42.757854,-71.49327,1.08,63
07/20/2010 10:13:14,42.757603,-71.493256,1.12,62
07/20/2010 10:13:15,42.757347,-71.49324,1.12,62
07/20/2010 10:13:17,42.757095,-71.49324,1.12,62
07/20/2010 10:13:18,42.75685,-71.49321,1.12,62
07/20/2010 10:13:19,42.756584,-71.493195,1.03,62
07/20/2010 10:13:20,42.756332,-71.493195,1.08,62
07/20/2010 10:13:21,42.75609,-71.49318,1.17,62
07/20/2010 10:13:22,42.75585,-71.493164,1.08,62
07/20/2010 10:13:23,42.7556,-71.493164,1.12,62
07/20/2010 10:13:24,42.75535,-71.49315,1.17,63
07/20/2010 10:13:25,42.755104,-71.49315,1.08,63
07/20/2010 10:13:26,42.754597,-71.49313,1.03,63
07/20/2010 10:13:27,42.754353,-71.49312,1.12,63
07/20/2010 10:13:28,42.7541,-71.493095,1.03,63
07/20/2010 10:13:29,42.75385,-71.493095,1.08,63
07/20/2010 10:13:31,42.753597,-71.49308,1.12,63
07/20/2010 10:13:32,42.753353,-71.493065,1.03,64
07/20/2010 10:13:33,42.7531,-71.493065,1.08,64
07/20/2010 10:13:34,42.75285,-71.49305,1.12,64
07/20/2010 10:13:35,42.752598,-71.493034,1.12,64
07/20/2010 10:13:36,42.752335,-71.493034,1.08,65
07/20/2010 10:13:37,42.752083,-71.49302,1.12,65
07/20/2010 10:13:38,42.75183,-71.493004,1.08,65
07/20/2010 10:13:39,42.765835,-71.49299,1.12,65
07/20/2010 10:13:40,42.76083,-71.492966,0.99,65
07/20/2010 10:13:41,42.758335,-71.492966,1.03,65
07/20/2010 10:13:42,42.755836,-71.49295,1.12,65
07/20/2010 10:13:43,42.753338,-71.49295,1.12,66
07/20/2010 10:13:44,42.758335,-71.49295,1.08,66
07/20/2010 10:13:46,42.749836,-71.49295,1.03,66
07/20/2010 10:13:47,42.749584,-71.49295,1.12,66
07/20/2010 10:13:48,42.749317,-71.492935,1.08,66
07/20/2010 10:13:49,42.749065,-71.492935,0.99,66
07/20/2010 10:13:50,42.74882,-71.49292,1.08,66
07/20/2010 10:13:51,42.74857,-71.492905,0.99,67
07/20/2010 10:13:52,42.748314,-71.49289,1.08,67
07/20/2010 10:13:53,42.748062,-71.49287,1.08,67
07/20/2010 10:13:54,42.747818,-71.49283,1.08,67
07/20/2010 10:13:55,42.747314,-71.49275,1.12,67
07/20/2010 10:13:56,42.74707,-71.49268,1.08,67
07/20/2010 10:13:57,42.74682,-71.49262,1.08,68
07/20/2010 10:13:58,42.746582,-71.49253,1.08,68
07/20/2010 10:13:59,42.74633,-71.49245,1.08,68
07/20/2010 10:14:01,42.746086,-71.49235,1.03,68
07/20/2010 10:14:02,42.74585,-71.49227,1.08,67
07/20/2010 10:14:03,42.745598,-71.49215,1.03,67
07/20/2010 10:14:04,42.74537,-71.492035,1.08,67
07/20/2010 10:14:05,42.745132,-71.49192,1.12,66
07/20/2010 10:14:06,42.74488,-71.49178,1.12,65
07/20/2010 10:14:07,42.74467,-71.49165,1.03,65
07/20/2010 10:14:08,42.744434,-71.4915,1.12,65
07/20/2010 10:14:09,42.744213,-71.49135,1.03,64
07/20/2010 10:14:10,42.743782,-71.491035,0.99,63
07/20/2010 10:14:11,42.743565,-71.49087,1.08,63
07/20/2010 10:14:12,42.743366,-71.4907,1.03,63
07/20/2010 10:14:13,42.74315,-71.49052,1.08,62
07/20/2010 10:14:15,42.742954,-71.49032,1.08,62
07/20/2010 10:14:16,42.74275,-71.490135,1.08,62
07/20/2010 10:14:17,42.742554,-71.489914,1.08,61
07/20/2010 10:14:18,42.74235,-71.4897,1.17,60
07/20/2010 10:14:19,42.742146,-71.48949,1.03,60
07/20/2010 10:14:20,42.74195,-71.48925,1.17,60
07/20/2010 10:14:21,42.741764,-71.48901,1.08,59
07/20/2010 10:14:22,42.741585,-71.48877,1.08,59
07/20/2010 10:14:23,42.741398,-71.48852,1.08,59
07/20/2010 10:14:24,42.741047,-71.488,1.08,58
07/20/2010 10:14:25,42.740887,-71.48774,1.12,58
07/20/2010 10:14:26,42.74073,-71.487465,1.12,57
07/20/2010 10:14:27,42.740566,-71.48718,1.12,57
07/20/2010 10:14:28,42.740414,-71.486916,1.03,57
07/20/2010 10:14:30,42.74027,-71.48664,1.08,57
07/20/2010 10:14:31,42.74012,-71.48635,1.17,56
07/20/2010 10:14:32,42.739983,-71.48607,1.03,56
07/20/2010 10:14:33,42.739834,-71.48576,1.08,56
07/20/2010 10:14:34,42.73968,-71.48548,1.12,56
07/20/2010 10:14:35,42.739536,-71.4852,1.12,56
07/20/2010 10:14:36,42.73938,-71.49917,1.12,56
07/20/2010 10:14:37,42.739235,-71.49633,1.12,56
07/20/2010 10:14:38,42.7391,-71.4935,1.08,56
07/20/2010 10:14:39,42.738804,-71.48783,1.08,55
07/20/2010 10:14:40,42.738647,-71.49833,1.03,55
07/20/2010 10:14:41,42.738503,-71.4832,1.17,55
07/20/2010 10:14:42,42.738346,-71.48292,1.08,55
07/20/2010 10:14:43,42.738216,-71.482635,1.08,55
07/20/2010 10:14:45,42.73807,-71.482346,0.99,55
07/20/2010 10:14:46,42.737915,-71.48206,1.03,55
07/20/2010 10:14:47,42.73777,-71.48179,1.08,55
07/20/2010 10:14:48,42.737614,-71.4815,1.17,55
07/20/2010 10:14:49,42.737484,-71.48122,1.03,56
07/20/2010 10:14:50,42.73734,-71.480934,1.03,56
07/20/2010 10:14:51,42.737183,-71.480644,1.08,56
07/20/2010 10:14:52,42.737038,-71.48036,1.17,56
07/20/2010 10:14:53,42.73688,-71.48009,1.03,56
07/20/2010 10:14:54,42.736595,-71.4795,1.17,57
07/20/2010 10:14:55,42.73645,-71.47922,1.12,57
07/20/2010 10:14:56,42.736305,-71.47893,1.03,57
07/20/2010 10:14:57,42.73615,-71.47865,1.12,57
07/20/2010 10:14:59,42.736004,-71.47837,1.03,58
07/20/2010 10:15:00,42.735847,-71.47808,1.03,58
07/20/2010 10:15:01,42.735718,-71.47781,1.03,58
07/20/2010 10:15:02,42.73556,-71.47753,1.12,58
07/20/2010 10:15:03,42.735416,-71.47727,1.12,58
07/20/2010 10:15:04,42.735287,-71.47698,1.12,57
07/20/2010 10:15:05,42.73513,-71.4767,0.99,57
07/20/2010 10:15:06,42.735,-71.47643,1.21,57
07/20/2010 10:15:07,42.7485,-71.47615,1.08,57
07/20/2010 10:15:08,42.746998,-71.47586,1.03,57
07/20/2010 10:15:09,42.744164,-71.47532,1.21,56
07/20/2010 10:15:10,42.74267,-71.47503,0.99,56
07/20/2010 10:15:11,42.741333,-71.47475,1.03,56
07/20/2010 10:15:12,42.739834,-71.47449,1.17,56
07/20/2010 10:15:13,42.738503,-71.474205,1.12,56
07/20/2010 10:15:15,42.737167,-71.473915,1.03,56
07/20/2010 10:15:16,42.735832,-71.47362,1.08,56
07/20/2010 10:15:17,42.746662,-71.47331,1.08,55
07/20/2010 10:15:18,42.73667,-71.473015,1.12,55
07/20/2010 10:15:19,42.73327,-71.472694,1.12,55
07/20/2010 10:15:20,42.73319,-71.47238,1.03,55
07/20/2010 10:15:21,42.733097,-71.47205,1.21,55
07/20/2010 10:15:22,42.733032,-71.47173,1.17,55
07/20/2010 10:15:23,42.732967,-71.471405,1.08,55
07/20/2010 10:15:24,42.732887,-71.47073,1.17,55
07/20/2010 10:15:25,42.732853,-71.470406,1.17,56
07/20/2010 10:15:26,42.732838,-71.47007,1.08,56
07/20/2010 10:15:27,42.732838,-71.469734,1.08,57
07/20/2010 10:15:28,42.732853,-71.4694,1.08,58
07/20/2010 10:15:30,42.732853,-71.46907,1.12,59
07/20/2010 10:15:31,42.732887,-71.46872,1.12,60
07/20/2010 10:15:32,42.732918,-71.46838,1.12,60
07/20/2010 10:15:33,42.732952,-71.4805,1.12,61
07/20/2010 10:15:34,42.732998,-71.477005,1.08,62
07/20/2010 10:15:35,42.733067,-71.47366,1.12,63
07/20/2010 10:15:36,42.733147,-71.4705,0.99,64
07/20/2010 10:15:37,42.73322,-71.471664,1.08,65
07/20/2010 10:15:38,42.73332,-71.4664,1.08,66
07/20/2010 10:15:39,42.735165,-71.46577,1.12,67
07/20/2010 10:15:40,42.736164,-71.46545,1.08,68
07/20/2010 10:15:41,42.737167,-71.46513,1.03,68
07/20/2010 10:15:42,42.738167,-71.46482,1.08,68
07/20/2010 10:15:43,42.73917,-71.464516,1.12,68
07/20/2010 10:15:45,42.74017,-71.4642,1.12,68
07/20/2010 10:15:46,42.74117,-71.46388,1.03,68
07/20/2010 10:15:47,42.742165,-71.46357,1.12,68
07/20/2010 10:15:48,42.743,-71.46325,1.08,68
07/20/2010 10:15:49,42.74383,-71.46291,1.08,68
07/20/2010 10:15:50,42.74467,-71.4626,1.03,68
07/20/2010 10:15:51,42.74534,-71.462265,1.17,67
07/20/2010 10:15:52,42.745834,-71.46193,0.99,67
07/20/2010 10:15:53,42.74633,-71.46159,1.12,67
07/20/2010 10:15:54,42.746834,-71.46093,1.12,66
07/20/2010 10:15:55,42.746998,-71.4606,1.03,66
07/20/2010 10:15:56,42.746998,-71.46025,1.12,66
07/20/2010 10:15:57,42.746834,-71.45992,1.17,66
07/20/2010 10:15:58,42.746502,-71.45959,1.21,65
07/20/2010 10:16:00,42.746166,-71.45925,1.08,65
07/20/2010 10:16:01,42.74567,-71.458916,1.12,65
07/20/2010 10:16:02,42.745003,-71.45859,1.12,64
07/20/2010 10:16:03,42.744335,-71.45825,1.03,65
07/20/2010 10:16:04,42.743668,-71.45793,1.12,65
07/20/2010 10:16:05,42.742832,-71.45762,1.08,66
07/20/2010 10:16:06,42.74183,-71.45731,1.21,67
07/20/2010 10:16:07,42.740665,-71.457016,1.17,68
07/20/2010 10:16:08,42.739502,-71.45671,0.99,69
07/20/2010 10:16:09,42.73833,-71.45641,1.08,70
07/20/2010 10:16:10,42.735497,-71.455864,1.08,72
07/20/2010 10:16:11,42.739998,-71.45558,1.08,73
07/20/2010 10:16:12,42.733234,-71.45533,1.08,74
07/20/2010 10:16:13,42.733067,-71.455086,1.03,75
07/20/2010 10:16:15,42.732887,-71.45485,1.12,77
07/20/2010 10:16:16,42.7327,-71.45461,1.17,78
07/20/2010 10:16:17,42.732502,-71.4544,1.08,79
07/20/2010 10:16:18,42.7323,-71.4542,1.17,80
07/20/2010 10:16:19,42.732098,-71.45402,1.17,82
07/20/2010 10:16:20,42.731884,-71.453835,1.03,83
07/20/2010 10:16:21,42.731667,-71.45367,1.17,84
07/20/2010 10:16:22,42.731453,-71.453514,1.08,85
07/20/2010 10:16:23,42.731216,-71.45337,1.12,86
07/20/2010 10:16:24,42.730755,-71.45312,1.08,88
07/20/2010 10:16:25,42.73052,-71.453,1.12,89
07/20/2010 10:16:26,42.73028,-71.452866,1.03,90
07/20/2010 10:16:27,42.730053,-71.45275,1.08,90
07/20/2010 10:16:28,42.7298,-71.45264,1.08,91
07/20/2010 10:16:30,42.729565,-71.4525,0.99,92
07/20/2010 10:16:31,42.72933,-71.452385,1.03,92
07/20/2010 10:16:32,42.729103,-71.45227,1.03,93
07/20/2010 10:16:33,42.728867,-71.45213,1.08,93
07/20/2010 10:16:34,42.728615,-71.45202,1.12,93
07/20/2010 10:16:35,42.728386,-71.4519,1.08,94
07/20/2010 10:16:36,42.72815,-71.45177,1.12,94
07/20/2010 10:16:37,42.727913,-71.46651,1.12,94
07/20/2010 10:16:38,42.72745,-71.464,1.03,94
