time,ppt
07/22/2010 12:18:28,1.5553058064516129032258064516129032352
07/22/2010 12:18:29,1.5553058064516129032258064516129032352
07/22/2010 12:18:30,1.5553058064516129032258064516129032352
07/22/2010 12:18:31,1.5553058064516129032258064516129032352
07/22/2010 12:18:32,1.5553058064516129032258064516129032352
07/22/2010 12:18:33,1.5553058064516129032258064516129032352
07/22/2010 12:18:35,1.5553058064516129032258064516129032352
07/22/2010 12:18:36,1.5553780645161290322580645161290322624
07/22/2010 12:18:37,1.5555948387096774193548387096774193440
07/22/2010 12:18:38,1.5555948387096774193548387096774193440
07/22/2010 12:18:39,1.5556670967741935483870967741935483936
07/22/2010 12:18:40,1.5556670967741935483870967741935483936
07/22/2010 12:18:41,1.5556670967741935483870967741935483936
07/22/2010 12:18:42,1.5556670967741935483870967741935483936
07/22/2010 12:18:43,1.5556670967741935483870967741935483936
07/22/2010 12:18:44,1.5557393548387096774193548387096774208
07/22/2010 12:18:45,1.5557393548387096774193548387096774208
07/22/2010 12:18:46,1.5558116129032258064516129032258064480
07/22/2010 12:18:47,1.5558838709677419354838709677419354752
07/22/2010 12:18:48,1.5559561290322580645161290322580645248
07/22/2010 12:18:49,1.5559561290322580645161290322580645248
07/22/2010 12:18:51,1.5559561290322580645161290322580645248
07/22/2010 12:18:52,1.5560283870967741935483870967741935520
07/22/2010 12:18:53,1.5560283870967741935483870967741935520
07/22/2010 12:18:54,1.5560283870967741935483870967741935520
07/22/2010 12:18:55,1.5560283870967741935483870967741935520
07/22/2010 12:18:56,1.5560283870967741935483870967741935520
07/22/2010 12:18:57,1.5561006451612903225806451612903225792
07/22/2010 12:18:58,1.5562451612903225806451612903225806560
07/22/2010 12:18:59,1.5563174193548387096774193548387096832
07/22/2010 12:19:00,1.5563896774193548387096774193548387104
07/22/2010 12:19:01,1.5563896774193548387096774193548387104
07/22/2010 12:19:02,1.5563896774193548387096774193548387104
07/22/2010 12:19:03,1.5563896774193548387096774193548387104
07/22/2010 12:19:04,1.5564619354838709677419354838709677376
07/22/2010 12:19:06,1.5563896774193548387096774193548387104
07/22/2010 12:19:07,1.5563896774193548387096774193548387104
07/22/2010 12:19:08,1.5563896774193548387096774193548387104
07/22/2010 12:19:09,1.5564619354838709677419354838709677376
07/22/2010 12:19:10,1.5564619354838709677419354838709677376
07/22/2010 12:19:11,1.5565341935483870967741935483870967648
07/22/2010 12:19:12,1.5566064516129032258064516129032258144
07/22/2010 12:19:13,1.5566064516129032258064516129032258144
07/22/2010 12:19:14,1.5566064516129032258064516129032258144
07/22/2010 12:19:15,1.5566064516129032258064516129032258144
07/22/2010 12:19:16,1.5566064516129032258064516129032258144
07/22/2010 12:19:17,1.5566064516129032258064516129032258144
07/22/2010 12:19:18,1.5566064516129032258064516129032258144
07/22/2010 12:19:19,1.5566787096774193548387096774193548416
07/22/2010 12:19:20,1.5566787096774193548387096774193548416
07/22/2010 12:19:21,1.5567509677419354838709677419354838688
07/22/2010 12:19:23,1.5567509677419354838709677419354838688
07/22/2010 12:19:24,1.5568954838709677419354838709677419456
07/22/2010 12:19:25,1.5568954838709677419354838709677419456
07/22/2010 12:19:26,1.5568954838709677419354838709677419456
07/22/2010 12:19:27,1.5569677419354838709677419354838709728
07/22/2010 12:19:28,1.5569677419354838709677419354838709728
07/22/2010 12:19:29,1.5569677419354838709677419354838709728
07/22/2010 12:19:30,1.5569677419354838709677419354838709728
07/22/2010 12:19:31,1.5569677419354838709677419354838709728
07/22/2010 12:19:32,1.5569677419354838709677419354838709728
07/22/2010 12:19:33,1.5571122580645161290322580645161290272
07/22/2010 12:19:34,1.5571845161290322580645161290322580544
07/22/2010 12:19:35,1.5573290322580645161290322580645161312
07/22/2010 12:19:36,1.5573290322580645161290322580645161312
07/22/2010 12:19:38,1.5573290322580645161290322580645161312
07/22/2010 12:19:39,1.5573290322580645161290322580645161312
07/22/2010 12:19:40,1.5573290322580645161290322580645161312
07/22/2010 12:19:41,1.5574012903225806451612903225806451584
07/22/2010 12:19:42,1.5574012903225806451612903225806451584
07/22/2010 12:19:43,1.5573290322580645161290322580645161312
07/22/2010 12:19:44,1.5573290322580645161290322580645161312
07/22/2010 12:19:45,1.5573290322580645161290322580645161312
07/22/2010 12:19:46,1.5574012903225806451612903225806451584
07/22/2010 12:19:47,1.5574012903225806451612903225806451584
07/22/2010 12:19:48,1.5573290322580645161290322580645161312
07/22/2010 12:19:49,1.5573290322580645161290322580645161312
07/22/2010 12:19:50,1.5573290322580645161290322580645161312
07/22/2010 12:19:51,1.5574012903225806451612903225806451584
07/22/2010 12:19:52,1.5573290322580645161290322580645161312
07/22/2010 12:19:53,1.5573290322580645161290322580645161312
07/22/2010 12:19:55,1.5574012903225806451612903225806451584
07/22/2010 12:19:56,1.5573290322580645161290322580645161312
07/22/2010 12:19:57,1.5574012903225806451612903225806451584
07/22/2010 12:19:58,1.5574012903225806451612903225806451584
07/22/2010 12:19:59,1.5574012903225806451612903225806451584
07/22/2010 12:20:00,1.5574012903225806451612903225806451584
07/22/2010 12:20:01,1.5574012903225806451612903225806451584
07/22/2010 12:20:02,1.5574735483870967741935483870967741856
07/22/2010 12:20:03,1.5574012903225806451612903225806451584
07/22/2010 12:20:04,1.5574012903225806451612903225806451584
07/22/2010 12:20:05,1.5574735483870967741935483870967741856
07/22/2010 12:20:06,1.5574735483870967741935483870967741856
07/22/2010 12:20:07,1.5574735483870967741935483870967741856
07/22/2010 12:20:08,1.5574012903225806451612903225806451584
07/22/2010 12:20:09,1.5574735483870967741935483870967741856
07/22/2010 12:20:11,1.5574735483870967741935483870967741856
07/22/2010 12:20:12,1.5574735483870967741935483870967741856
07/22/2010 12:20:13,1.5574735483870967741935483870967741856
07/22/2010 12:20:14,1.5574735483870967741935483870967741856
07/22/2010 12:20:15,1.5574012903225806451612903225806451584
07/22/2010 12:20:16,1.5574012903225806451612903225806451584
07/22/2010 12:20:17,1.5574735483870967741935483870967741856
07/22/2010 12:20:18,1.5574735483870967741935483870967741856
07/22/2010 12:20:19,1.5574735483870967741935483870967741856
07/22/2010 12:20:20,1.5574735483870967741935483870967741856
07/22/2010 12:20:21,1.5574735483870967741935483870967741856
07/22/2010 12:20:22,1.5574735483870967741935483870967741856
07/22/2010 12:20:23,1.5574735483870967741935483870967741856
07/22/2010 12:20:24,1.5574735483870967741935483870967741856
07/22/2010 12:20:26,1.5574735483870967741935483870967741856
07/22/2010 12:20:27,1.5574735483870967741935483870967741856
07/22/2010 12:20:28,1.5574735483870967741935483870967741856
07/22/2010 12:20:29,1.5574735483870967741935483870967741856
07/22/2010 12:20:30,1.5574735483870967741935483870967741856
07/22/2010 12:20:31,1.5574735483870967741935483870967741856
07/22/2010 12:20:32,1.5574735483870967741935483870967741856
07/22/2010 12:20:33,1.5574735483870967741935483870967741856
07/22/2010 12:20:34,1.5574735483870967741935483870967741856
