time,ppt
07/22/2010 12:17:13,1.5495251612903225806451612903225806560
07/22/2010 12:17:14,1.5498864516129032258064516129032258144
07/22/2010 12:17:15,1.5501032258064516129032258064516128960
07/22/2010 12:17:16,1.5501754838709677419354838709677419456
07/22/2010 12:17:18,1.5502477419354838709677419354838709728
07/22/2010 12:17:19,1.55032
07/22/2010 12:17:20,1.55032
07/22/2010 12:17:21,1.5504645161290322580645161290322580544
07/22/2010 12:17:22,1.5506812903225806451612903225806451584
07/22/2010 12:17:23,1.5508980645161290322580645161290322624
07/22/2010 12:17:24,1.5510425806451612903225806451612903168
07/22/2010 12:17:25,1.5511148387096774193548387096774193440
07/22/2010 12:17:26,1.5511870967741935483870967741935483936
07/22/2010 12:17:27,1.5512593548387096774193548387096774208
07/22/2010 12:17:28,1.5512593548387096774193548387096774208
07/22/2010 12:17:29,1.5512593548387096774193548387096774208
07/22/2010 12:17:31,1.5512593548387096774193548387096774208
07/22/2010 12:17:32,1.5513316129032258064516129032258064480
07/22/2010 12:17:33,1.5513316129032258064516129032258064480
07/22/2010 12:17:34,1.5513316129032258064516129032258064480
07/22/2010 12:17:35,1.5513316129032258064516129032258064480
07/22/2010 12:17:36,1.5515483870967741935483870967741935520
07/22/2010 12:17:37,1.5516929032258064516129032258064516064
07/22/2010 12:17:38,1.5517651612903225806451612903225806560
07/22/2010 12:17:39,1.5519096774193548387096774193548387104
07/22/2010 12:17:40,1.5519096774193548387096774193548387104
07/22/2010 12:17:41,1.5520541935483870967741935483870967648
07/22/2010 12:17:43,1.5520541935483870967741935483870967648
07/22/2010 12:17:44,1.5521264516129032258064516129032258144
07/22/2010 12:17:45,1.5527045161290322580645161290322580544
07/22/2010 12:17:46,1.5527767741935483870967741935483871040
07/22/2010 12:17:47,1.5527767741935483870967741935483871040
07/22/2010 12:17:48,1.5528490322580645161290322580645161312
07/22/2010 12:17:49,1.5528490322580645161290322580645161312
07/22/2010 12:17:50,1.5527767741935483870967741935483871040
07/22/2010 12:17:51,1.5528490322580645161290322580645161312
07/22/2010 12:17:52,1.5527767741935483870967741935483871040
07/22/2010 12:17:53,1.5527767741935483870967741935483871040
07/22/2010 12:17:55,1.5528490322580645161290322580645161312
07/22/2010 12:17:56,1.5527767741935483870967741935483871040
07/22/2010 12:17:57,1.5528490322580645161290322580645161312
07/22/2010 12:17:58,1.5527767741935483870967741935483871040
07/22/2010 12:17:59,1.5528490322580645161290322580645161312
07/22/2010 12:18:00,1.5527767741935483870967741935483871040
07/22/2010 12:18:01,1.5528490322580645161290322580645161312
07/22/2010 12:18:02,1.5529212903225806451612903225806451584
07/22/2010 12:18:03,1.5529212903225806451612903225806451584
07/22/2010 12:18:04,1.5531380645161290322580645161290322624
07/22/2010 12:18:05,1.5535716129032258064516129032258064480
07/22/2010 12:18:06,1.5534270967741935483870967741935483936
07/22/2010 12:18:08,1.5537161290322580645161290322580645248
07/22/2010 12:18:09,1.5535716129032258064516129032258064480
07/22/2010 12:18:10,1.5536438709677419354838709677419354752
07/22/2010 12:18:11,1.5537161290322580645161290322580645248
07/22/2010 12:18:12,1.5537161290322580645161290322580645248
07/22/2010 12:18:13,1.5537883870967741935483870967741935520
07/22/2010 12:18:14,1.5537883870967741935483870967741935520
07/22/2010 12:18:15,1.5537883870967741935483870967741935520
07/22/2010 12:18:16,1.5537161290322580645161290322580645248
07/22/2010 12:18:17,1.5537883870967741935483870967741935520
07/22/2010 12:18:18,1.5540051612903225806451612903225806560
07/22/2010 12:18:20,1.5540774193548387096774193548387096832
07/22/2010 12:18:21,1.5540774193548387096774193548387096832
07/22/2010 12:18:22,1.5541496774193548387096774193548387104
07/22/2010 12:18:23,1.5541496774193548387096774193548387104
07/22/2010 12:18:24,1.5541496774193548387096774193548387104
07/22/2010 12:18:25,1.5542219354838709677419354838709677376
07/22/2010 12:18:26,1.5542219354838709677419354838709677376
07/22/2010 12:18:27,1.5542219354838709677419354838709677376
07/22/2010 12:18:28,1.5542219354838709677419354838709677376
07/22/2010 12:18:29,1.5542941935483870967741935483870967648
07/22/2010 12:18:30,1.5542219354838709677419354838709677376
07/22/2010 12:18:31,1.5542941935483870967741935483870967648
07/22/2010 12:18:33,1.5542219354838709677419354838709677376
07/22/2010 12:18:34,1.5542941935483870967741935483870967648
07/22/2010 12:18:35,1.5542941935483870967741935483870967648
07/22/2010 12:18:36,1.5542941935483870967741935483870967648
07/22/2010 12:18:37,1.5543664516129032258064516129032258144
07/22/2010 12:18:38,1.5543664516129032258064516129032258144
07/22/2010 12:18:39,1.5544387096774193548387096774193548416
07/22/2010 12:18:40,1.5545109677419354838709677419354838688
07/22/2010 12:18:41,1.5545109677419354838709677419354838688
07/22/2010 12:18:42,1.5545832258064516129032258064516128960
07/22/2010 12:18:43,1.5545832258064516129032258064516128960
07/22/2010 12:18:45,1.5546554838709677419354838709677419456
07/22/2010 12:18:46,1.5546554838709677419354838709677419456
07/22/2010 12:18:47,1.5545832258064516129032258064516128960
07/22/2010 12:18:48,1.5547277419354838709677419354838709728
07/22/2010 12:18:49,1.55480
07/22/2010 12:18:50,1.5549445161290322580645161290322580544
07/22/2010 12:18:51,1.5550167741935483870967741935483871040
07/22/2010 12:18:52,1.5550167741935483870967741935483871040
07/22/2010 12:18:53,1.5550890322580645161290322580645161312
07/22/2010 12:18:54,1.5550890322580645161290322580645161312
07/22/2010 12:18:55,1.5550890322580645161290322580645161312
07/22/2010 12:18:56,1.5550890322580645161290322580645161312
07/22/2010 12:18:58,1.5550890322580645161290322580645161312
07/22/2010 12:18:59,1.5552335483870967741935483870967741856
07/22/2010 12:19:00,1.5553780645161290322580645161290322624
07/22/2010 12:19:01,1.5554503225806451612903225806451612896
07/22/2010 12:19:02,1.5554503225806451612903225806451612896
07/22/2010 12:19:03,1.5555225806451612903225806451612903168
07/22/2010 12:19:04,1.5555225806451612903225806451612903168
07/22/2010 12:19:05,1.5555225806451612903225806451612903168
07/22/2010 12:19:06,1.5555225806451612903225806451612903168
07/22/2010 12:19:07,1.5555225806451612903225806451612903168
07/22/2010 12:19:08,1.5558838709677419354838709677419354752
07/22/2010 12:19:10,1.5559561290322580645161290322580645248
07/22/2010 12:19:11,1.5560283870967741935483870967741935520
07/22/2010 12:19:12,1.5559561290322580645161290322580645248
07/22/2010 12:19:13,1.5559561290322580645161290322580645248
07/22/2010 12:19:14,1.5559561290322580645161290322580645248
07/22/2010 12:19:15,1.5560283870967741935483870967741935520
07/22/2010 12:19:16,1.5559561290322580645161290322580645248
07/22/2010 12:19:17,1.5559561290322580645161290322580645248
07/22/2010 12:19:18,1.5559561290322580645161290322580645248
07/22/2010 12:19:19,1.5559561290322580645161290322580645248
07/22/2010 12:19:20,1.5559561290322580645161290322580645248
07/22/2010 12:19:21,1.5560283870967741935483870967741935520
07/22/2010 12:19:23,1.5561729032258064516129032258064516064
07/22/2010 12:19:24,1.5562451612903225806451612903225806560
07/22/2010 12:19:25,1.5563174193548387096774193548387096832
07/22/2010 12:19:26,1.5563174193548387096774193548387096832
07/22/2010 12:19:27,1.5563174193548387096774193548387096832
07/22/2010 12:19:28,1.5563896774193548387096774193548387104
07/22/2010 12:19:29,1.5563896774193548387096774193548387104
07/22/2010 12:19:30,1.5563174193548387096774193548387096832
07/22/2010 12:19:31,1.5563174193548387096774193548387096832
07/22/2010 12:19:32,1.5563174193548387096774193548387096832
07/22/2010 12:19:33,1.5563896774193548387096774193548387104
07/22/2010 12:19:35,1.5563174193548387096774193548387096832
07/22/2010 12:19:36,1.5563174193548387096774193548387096832
07/22/2010 12:19:37,1.5563896774193548387096774193548387104
07/22/2010 12:19:38,1.5563896774193548387096774193548387104
07/22/2010 12:19:39,1.5563174193548387096774193548387096832
07/22/2010 12:19:40,1.5563174193548387096774193548387096832
07/22/2010 12:19:41,1.5563896774193548387096774193548387104
07/22/2010 12:19:42,1.5563174193548387096774193548387096832
07/22/2010 12:19:43,1.5563174193548387096774193548387096832
07/22/2010 12:19:44,1.5563896774193548387096774193548387104
07/22/2010 12:19:45,1.5563174193548387096774193548387096832
07/22/2010 12:19:46,1.5563896774193548387096774193548387104
07/22/2010 12:19:48,1.5563896774193548387096774193548387104
07/22/2010 12:19:49,1.5563174193548387096774193548387096832
07/22/2010 12:19:50,1.5563896774193548387096774193548387104
07/22/2010 12:19:51,1.5563174193548387096774193548387096832
07/22/2010 12:19:52,1.5563896774193548387096774193548387104
07/22/2010 12:19:53,1.5563174193548387096774193548387096832
07/22/2010 12:19:54,1.5558838709677419354838709677419354752
07/22/2010 12:19:55,1.5563896774193548387096774193548387104
07/22/2010 12:19:56,1.5563896774193548387096774193548387104
07/22/2010 12:19:57,1.5563896774193548387096774193548387104
07/22/2010 12:19:58,1.5563896774193548387096774193548387104
07/22/2010 12:20:00,1.5563896774193548387096774193548387104
07/22/2010 12:20:01,1.5563896774193548387096774193548387104
07/22/2010 12:20:02,1.5563896774193548387096774193548387104
07/22/2010 12:20:03,1.5563896774193548387096774193548387104
07/22/2010 12:20:04,1.5563896774193548387096774193548387104
07/22/2010 12:20:05,1.5563896774193548387096774193548387104
07/22/2010 12:20:06,1.5563896774193548387096774193548387104
07/22/2010 12:20:07,1.5563896774193548387096774193548387104
07/22/2010 12:20:08,1.5563896774193548387096774193548387104
07/22/2010 12:20:09,1.5563896774193548387096774193548387104
07/22/2010 12:20:10,1.5563896774193548387096774193548387104
07/22/2010 12:20:11,1.5563896774193548387096774193548387104
07/22/2010 12:20:12,1.5563896774193548387096774193548387104
07/22/2010 12:20:14,1.5563896774193548387096774193548387104
07/22/2010 12:20:15,1.5563896774193548387096774193548387104
07/22/2010 12:20:16,1.5563896774193548387096774193548387104
07/22/2010 12:20:17,1.5563896774193548387096774193548387104
07/22/2010 12:20:18,1.5563896774193548387096774193548387104
07/22/2010 12:20:19,1.5563896774193548387096774193548387104
07/22/2010 12:20:20,1.5563896774193548387096774193548387104
07/22/2010 12:20:21,1.5563896774193548387096774193548387104
07/22/2010 12:20:22,1.5563896774193548387096774193548387104
07/22/2010 12:20:23,1.5563896774193548387096774193548387104
07/22/2010 12:20:24,1.5563896774193548387096774193548387104
07/22/2010 12:20:26,1.5563896774193548387096774193548387104
07/22/2010 12:20:27,1.5564619354838709677419354838709677376
07/22/2010 12:20:28,1.5563896774193548387096774193548387104
07/22/2010 12:20:29,1.5563896774193548387096774193548387104
07/22/2010 12:20:30,1.5563896774193548387096774193548387104
07/22/2010 12:20:31,1.5563896774193548387096774193548387104
07/22/2010 12:20:32,1.5564619354838709677419354838709677376
07/22/2010 12:20:33,1.5564619354838709677419354838709677376
07/22/2010 12:20:34,1.5563896774193548387096774193548387104
