time,light,volts
04/12/2010 12:30:16,242.68,2.541935483870967741935483870967742
04/12/2010 12:30:17,208.56,2.541935483870967741935483870967742
04/12/2010 12:30:18,197.06,2.541935483870967741935483870967742
04/12/2010 12:30:19,204.73,2.541935483870967741935483870967742
04/12/2010 12:30:20,238.92,2.541935483870967741935483870967742
04/12/2010 12:30:22,250.19,2.541935483870967741935483870967742
04/12/2010 12:30:23,238.92,2.541935483870967741935483870967742
04/12/2010 12:30:24,248.31,2.541935483870967741935483870967742
04/12/2010 12:30:25,246.44,2.541935483870967741935483870967742
04/12/2010 12:30:26,244.56,2.541935483870967741935483870967742
04/12/2010 12:30:27,246.44,2.541935483870967741935483870967742
04/12/2010 12:30:28,244.56,2.541935483870967741935483870967742
04/12/2010 12:30:29,244.56,2.541935483870967741935483870967742
04/12/2010 12:30:30,248.31,2.541935483870967741935483870967742
04/12/2010 12:30:31,240.80,2.541935483870967741935483870967742
04/12/2010 12:30:32,225.69,2.541935483870967741935483870967742
04/12/2010 12:30:33,227.59,2.541935483870967741935483870967742
04/12/2010 12:30:35,235.15,2.541935483870967741935483870967742
04/12/2010 12:30:36,233.26,2.541935483870967741935483870967742
04/12/2010 12:30:37,235.15,2.541935483870967741935483870967742
04/12/2010 12:30:38,237.04,2.541935483870967741935483870967742
04/12/2010 12:30:39,233.26,2.541935483870967741935483870967742
04/12/2010 12:30:40,229.48,2.541935483870967741935483870967742
04/12/2010 12:30:41,225.69,2.541935483870967741935483870967742
04/12/2010 12:30:42,220.00,2.541935483870967741935483870967742
04/12/2010 12:30:43,144.49,2.545161290322580645161290322580645
04/12/2010 12:30:44,156.29,2.548387096774193548387096774193548
04/12/2010 12:30:45,47.80,2.541935483870967741935483870967742
04/12/2010 12:30:47,4.19,2.451612903225806451612903225806452
04/12/2010 12:30:48,4.19,2.383870967741935483870967741935484
04/12/2010 12:30:49,4.19,2.367741935483870967741935483870968
04/12/2010 12:30:50,4.19,2.183870967741935483870967741935484
04/12/2010 12:30:51,4.19,2.074193548387096774193548387096774
04/12/2010 12:30:52,4.19,2.032258064516129032258064516129032
04/12/2010 12:30:53,4.19,2.009677419354838709677419354838710
04/12/2010 12:30:54,4.19,1.996774193548387096774193548387097
04/12/2010 12:30:55,4.19,1.990322580645161290322580645161290
04/12/2010 12:30:56,6.29,1.983870967741935483870967741935484
04/12/2010 12:30:57,4.19,1.980645161290322580645161290322581
04/12/2010 12:30:59,4.19,1.980645161290322580645161290322581
04/12/2010 12:31:00,4.19,1.977419354838709677419354838709677
04/12/2010 12:31:01,4.19,1.977419354838709677419354838709677
04/12/2010 12:31:02,4.19,1.974193548387096774193548387096774
04/12/2010 12:31:03,4.19,1.974193548387096774193548387096774
04/12/2010 12:31:04,4.19,1.970967741935483870967741935483871
04/12/2010 12:31:05,4.19,1.970967741935483870967741935483871
04/12/2010 12:31:06,4.19,1.970967741935483870967741935483871
04/12/2010 12:31:07,4.19,1.970967741935483870967741935483871
04/12/2010 12:31:08,4.19,1.970967741935483870967741935483871
04/12/2010 12:31:08,4.19,1.967741935483870967741935483870968
04/12/2010 12:31:11,2.10,1.970967741935483870967741935483871
04/12/2010 12:31:11,2.10,1.967741935483870967741935483870968
04/12/2010 12:31:13,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:14,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:15,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:16,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:17,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:18,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:19,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:20,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:21,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:22,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:23,2.10,1.967741935483870967741935483870968
04/12/2010 12:31:25,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:26,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:27,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:28,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:29,0.00,1.964516129032258064516129032258065
04/12/2010 12:31:30,2.10,1.964516129032258064516129032258065
04/12/2010 12:31:31,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:32,0.00,1.964516129032258064516129032258065
04/12/2010 12:31:33,0.00,1.964516129032258064516129032258065
04/12/2010 12:31:34,0.00,1.964516129032258064516129032258065
04/12/2010 12:31:35,0.00,1.964516129032258064516129032258065
04/12/2010 12:31:36,0.00,1.964516129032258064516129032258065
04/12/2010 12:31:38,0.00,1.967741935483870967741935483870968
04/12/2010 12:31:39,110.72,1.967741935483870967741935483870968
04/12/2010 12:31:40,221.90,1.964516129032258064516129032258065
04/12/2010 12:31:41,229.48,1.964516129032258064516129032258065
04/12/2010 12:31:42,223.80,1.964516129032258064516129032258065
04/12/2010 12:31:43,227.59,1.964516129032258064516129032258065
04/12/2010 12:31:44,229.48,1.964516129032258064516129032258065
04/12/2010 12:31:45,235.15,1.964516129032258064516129032258065
04/12/2010 12:31:46,231.37,1.964516129032258064516129032258065
04/12/2010 12:31:47,235.15,1.964516129032258064516129032258065
04/12/2010 12:31:48,233.26,1.964516129032258064516129032258065
04/12/2010 12:31:50,216.19,1.964516129032258064516129032258065
04/12/2010 12:31:51,235.15,1.964516129032258064516129032258065
04/12/2010 12:31:52,235.15,1.964516129032258064516129032258065
04/12/2010 12:31:53,231.37,1.964516129032258064516129032258065
04/12/2010 12:31:54,231.37,1.964516129032258064516129032258065
04/12/2010 12:31:55,231.37,1.964516129032258064516129032258065
04/12/2010 12:31:56,233.26,1.964516129032258064516129032258065
04/12/2010 12:31:57,235.15,1.964516129032258064516129032258065
04/12/2010 12:31:58,237.04,1.964516129032258064516129032258065
04/12/2010 12:31:59,238.92,1.964516129032258064516129032258065
04/12/2010 12:32:00,235.15,1.964516129032258064516129032258065
04/12/2010 12:32:01,237.04,1.964516129032258064516129032258065
04/12/2010 12:32:03,233.26,1.964516129032258064516129032258065
04/12/2010 12:32:04,237.04,1.964516129032258064516129032258065
04/12/2010 12:32:05,240.80,1.964516129032258064516129032258065
04/12/2010 12:32:06,235.15,1.964516129032258064516129032258065
04/12/2010 12:32:07,231.37,1.964516129032258064516129032258065
04/12/2010 12:32:08,233.26,1.964516129032258064516129032258065
04/12/2010 12:32:09,231.37,1.964516129032258064516129032258065
04/12/2010 12:32:10,227.59,1.964516129032258064516129032258065
04/12/2010 12:32:11,233.26,1.964516129032258064516129032258065
04/12/2010 12:32:12,227.59,1.964516129032258064516129032258065
04/12/2010 12:32:13,231.37,1.964516129032258064516129032258065
04/12/2010 12:32:15,231.37,1.964516129032258064516129032258065
04/12/2010 12:32:16,229.48,1.964516129032258064516129032258065
04/12/2010 12:32:17,229.48,1.964516129032258064516129032258065
04/12/2010 12:32:18,229.48,1.964516129032258064516129032258065
04/12/2010 12:32:19,229.48,1.964516129032258064516129032258065
04/12/2010 12:32:20,235.15,1.964516129032258064516129032258065
04/12/2010 12:32:21,231.37,1.964516129032258064516129032258065
04/12/2010 12:32:22,235.15,1.964516129032258064516129032258065
04/12/2010 12:32:23,237.04,1.964516129032258064516129032258065
04/12/2010 12:32:24,237.04,1.964516129032258064516129032258065
04/12/2010 12:32:26,240.80,1.964516129032258064516129032258065
04/12/2010 12:32:27,242.68,1.964516129032258064516129032258065
04/12/2010 12:32:28,240.80,1.964516129032258064516129032258065
04/12/2010 12:32:29,242.68,1.964516129032258064516129032258065
04/12/2010 12:32:30,242.68,1.964516129032258064516129032258065
04/12/2010 12:32:31,244.56,1.964516129032258064516129032258065
04/12/2010 12:32:32,242.68,1.964516129032258064516129032258065
04/12/2010 12:32:33,242.68,1.964516129032258064516129032258065
04/12/2010 12:32:34,244.56,1.964516129032258064516129032258065
04/12/2010 12:32:35,244.56,1.964516129032258064516129032258065
04/12/2010 12:32:36,244.56,1.964516129032258064516129032258065
04/12/2010 12:32:37,242.68,1.964516129032258064516129032258065
04/12/2010 12:32:39,244.56,1.964516129032258064516129032258065
04/12/2010 12:32:40,244.56,1.964516129032258064516129032258065
04/12/2010 12:32:41,244.56,1.964516129032258064516129032258065
04/12/2010 12:32:42,246.44,1.964516129032258064516129032258065
04/12/2010 12:32:43,246.44,1.964516129032258064516129032258065
04/12/2010 12:32:44,246.44,1.964516129032258064516129032258065
04/12/2010 12:32:45,244.56,1.964516129032258064516129032258065
04/12/2010 12:32:46,244.56,1.964516129032258064516129032258065
04/12/2010 12:32:47,244.56,1.964516129032258064516129032258065
04/12/2010 12:32:48,240.80,1.964516129032258064516129032258065
04/12/2010 12:32:49,240.80,1.964516129032258064516129032258065
04/12/2010 12:32:50,238.92,1.964516129032258064516129032258065
04/12/2010 12:32:52,238.92,1.964516129032258064516129032258065
04/12/2010 12:32:53,238.92,1.964516129032258064516129032258065
04/12/2010 12:32:54,240.80,1.964516129032258064516129032258065
04/12/2010 12:32:55,240.80,1.964516129032258064516129032258065
04/12/2010 12:32:56,246.44,1.964516129032258064516129032258065
04/12/2010 12:32:57,242.68,1.964516129032258064516129032258065
04/12/2010 12:32:58,242.68,1.964516129032258064516129032258065
04/12/2010 12:32:59,240.80,1.964516129032258064516129032258065
04/12/2010 12:33:00,240.80,1.964516129032258064516129032258065
04/12/2010 12:33:00,242.68,1.964516129032258064516129032258065
04/12/2010 12:33:02,240.80,1.964516129032258064516129032258065
04/12/2010 12:33:04,238.92,1.964516129032258064516129032258065
04/12/2010 12:33:05,238.92,1.964516129032258064516129032258065
04/12/2010 12:33:06,242.68,1.964516129032258064516129032258065
04/12/2010 12:33:07,240.80,1.964516129032258064516129032258065
04/12/2010 12:33:08,240.80,1.964516129032258064516129032258065
04/12/2010 12:33:09,242.68,1.964516129032258064516129032258065
04/12/2010 12:33:10,238.92,1.964516129032258064516129032258065
04/12/2010 12:33:11,240.80,1.964516129032258064516129032258065
04/12/2010 12:33:12,242.68,1.964516129032258064516129032258065
04/12/2010 12:33:13,246.44,1.964516129032258064516129032258065
04/12/2010 12:33:14,240.80,1.964516129032258064516129032258065
04/12/2010 12:33:15,238.92,1.964516129032258064516129032258065
04/12/2010 12:33:17,238.92,1.964516129032258064516129032258065
04/12/2010 12:33:18,237.04,1.964516129032258064516129032258065
04/12/2010 12:33:19,235.15,1.964516129032258064516129032258065
04/12/2010 12:33:20,231.37,1.964516129032258064516129032258065
04/12/2010 12:33:21,238.92,1.964516129032258064516129032258065
04/12/2010 12:33:22,233.26,1.964516129032258064516129032258065
04/12/2010 12:33:23,242.68,1.964516129032258064516129032258065
04/12/2010 12:33:24,233.26,1.964516129032258064516129032258065
04/12/2010 12:33:25,244.56,1.964516129032258064516129032258065
04/12/2010 12:33:26,246.44,1.961290322580645161290322580645161
04/12/2010 12:33:27,244.56,1.964516129032258064516129032258065
04/12/2010 12:33:28,246.44,1.964516129032258064516129032258065
04/12/2010 12:33:30,237.04,1.964516129032258064516129032258065
