time,latitude,longitude,acceleration,light,temperature,sound,volts,altitude,pedometer
06/22/2010 16:41:56,+00.00,+00.00,+0040,+0353,+0021,+0333,1.0,+00000,1.0
06/22/2010 16:41:57,+00.00,+00.00,+0040,+0354,+0021,+0323,1.0,+00000,1.0
06/22/2010 16:41:58,+00.00,+00.00,+0040,+0355,+0021,+0384,1.0,+00000,1.0
06/22/2010 16:41:59,+00.00,+00.00,+0040,+0356,+0021,+0398,1.0,+00000,1.0
06/22/2010 16:42:00,+00.00,+00.00,+0040,+0358,+0021,+0398,1.0,+00000,1.0
06/22/2010 16:42:01,+00.00,+00.00,+0040,+0360,+0021,+0367,1.0,+00000,1.0
06/22/2010 16:42:02,+00.00,+00.00,+0030,+0362,+0021,+0394,1.0,+00000,1.0
06/22/2010 16:42:03,+00.00,+00.00,+0040,+0363,+0021,+0421,1.0,+00000,1.0
06/22/2010 16:42:04,+00.00,+00.00,+0040,+0364,+0021,+0386,1.0,+00000,1.0
06/22/2010 16:42:05,+00.00,+00.00,+0040,+0364,+0021,+0430,1.0,+00000,1.0
06/22/2010 16:42:06,+00.00,+00.00,+0040,+0364,+0021,+0448,1.0,+00000,1.0
06/22/2010 16:42:07,+00.00,+00.00,+0040,+0364,+0021,+0361,1.0,+00000,1.0
06/22/2010 16:42:08,+00.00,+00.00,+0030,+0365,+0021,+0342,1.0,+00000,1.0
06/22/2010 16:42:09,+00.00,+00.00,+0030,+0365,+0021,+0327,1.0,+00000,1.0
06/22/2010 16:42:10,+00.00,+00.00,+0030,+0365,+0021,+0355,1.0,+00000,1.0
06/22/2010 16:42:11,+00.00,+00.00,+0040,+0366,+0021,+0380,1.0,+00000,1.0
06/22/2010 16:42:12,+00.00,+00.00,+0040,+0366,+0021,+0344,1.0,+00000,1.0
06/22/2010 16:42:13,+00.00,+00.00,+0040,+0367,+0021,+0396,1.0,+00000,1.0
06/22/2010 16:42:14,+00.00,+00.00,+0040,+0367,+0021,+0381,1.0,+00000,1.0
06/22/2010 16:42:15,+00.00,+00.00,+0040,+0367,+0021,+0362,1.0,+00000,1.0
06/22/2010 16:42:16,+00.00,+00.00,+0040,+0367,+0021,+0368,1.0,+00000,1.0
06/22/2010 16:42:17,+00.00,+00.00,+0030,+0367,+0021,+0424,1.0,+00000,1.0
06/22/2010 16:42:18,+00.00,+00.00,+0040,+0368,+0021,+0449,1.0,+00000,1.0
06/22/2010 16:42:19,+00.00,+00.00,+0040,+0368,+0021,+0390,1.0,+00000,1.0
06/22/2010 16:42:20,+00.00,+00.00,+0040,+0367,+0021,+0385,1.0,+00000,1.0
06/22/2010 16:42:21,+00.00,+00.00,+0040,+0366,+0021,+0353,1.0,+00000,1.0
06/22/2010 16:42:22,+00.00,+00.00,+0040,+0364,+0021,+0375,1.0,+00000,1.0
06/22/2010 16:42:23,+00.00,+00.00,+0040,+0365,+0021,+0401,1.0,+00000,1.0
06/22/2010 16:42:24,+00.00,+00.00,+0040,+0365,+0021,+0357,1.0,+00000,1.0
06/22/2010 16:42:25,+00.00,+00.00,+0040,+0364,+0021,+0412,1.0,+00000,1.0
06/22/2010 16:42:26,+00.00,+00.00,+0040,+0362,+0021,+0281,1.0,+00000,1.0
06/22/2010 16:42:27,+00.00,+00.00,+0040,+0361,+0021,+0344,1.0,+00000,1.0
06/22/2010 16:42:28,+00.00,+00.00,+0040,+0361,+0021,+0341,1.0,+00000,1.0
06/22/2010 16:42:29,+00.00,+00.00,+0040,+0367,+0021,+0341,1.0,+00000,1.0
06/22/2010 16:42:30,+00.00,+00.00,+0030,+0371,+0021,+0330,1.0,+00000,1.0
06/22/2010 16:42:31,+00.00,+00.00,+0030,+0369,+0021,+0372,1.0,+00000,1.0
06/22/2010 16:42:32,+00.00,+00.00,+0030,+0367,+0021,+0405,1.0,+00000,1.0
06/22/2010 16:42:33,+00.00,+00.00,+0040,+0369,+0021,+0443,1.0,+00000,1.0
06/22/2010 16:42:34,+00.00,+00.00,+0040,+0371,+0021,+0347,1.0,+00000,1.0
06/22/2010 16:42:35,+00.00,+00.00,+0040,+0370,+0021,+0338,1.0,+00000,1.0
06/22/2010 16:42:36,+00.00,+00.00,+0040,+0368,+0021,+0392,1.0,+00000,1.0
06/22/2010 16:42:37,+00.00,+00.00,+0030,+0371,+0021,+0364,1.0,+00000,1.0
06/22/2010 16:42:38,+00.00,+00.00,+0040,+0371,+0021,+0445,1.0,+00000,1.0
06/22/2010 16:42:39,+00.00,+00.00,+0030,+0371,+0021,+0358,1.0,+00000,1.0
06/22/2010 16:42:40,+00.00,+00.00,+0040,+0371,+0021,+0241,1.0,+00000,1.0
06/22/2010 16:42:41,+00.00,+00.00,+0040,+0373,+0021,+0343,1.0,+00000,1.0
06/22/2010 16:42:42,+00.00,+00.00,+0040,+0374,+0021,+0327,1.0,+00000,1.0
06/22/2010 16:42:43,+00.00,+00.00,+0040,+0374,+0021,+0452,1.0,+00000,1.0
06/22/2010 16:42:44,+42.3655,-71.1038,+0040,+0375,+0021,+0307,1.0,+00028,1.0
06/22/2010 16:42:45,+42.3655,-71.1039,+0030,+0375,+0021,+0275,1.0,+00026,1.0
06/22/2010 16:42:46,+42.3655,-71.1039,+0040,+0376,+0021,+0331,1.0,+00024,1.0
06/22/2010 16:42:47,+42.3655,-71.1038,+0030,+0376,+0021,+0383,1.0,+00021,1.0
06/22/2010 16:42:48,+42.3655,-71.1039,+0030,+0377,+0021,+0399,1.0,+00020,1.0
06/22/2010 16:42:49,+42.3655,-71.1039,+0040,+0378,+0021,+0393,1.0,+00019,1.0
06/22/2010 16:42:50,+42.3654,-71.1039,+0040,+0378,+0021,+0293,1.0,+00033,1.0
06/22/2010 16:42:51,+42.3655,-71.1039,+0030,+0377,+0021,+0398,1.0,+00030,1.0
06/22/2010 16:42:52,+42.3655,-71.1039,+0030,+0377,+0021,+0389,1.0,+00028,1.0
06/22/2010 16:42:53,+42.3655,-71.1039,+0030,+0377,+0021,+0382,1.0,+00027,1.0
06/22/2010 16:42:54,+42.3655,-71.1039,+0040,+0377,+0021,+0389,1.0,+00026,1.0
06/22/2010 16:42:55,+42.3655,-71.1039,+0040,+0378,+0021,+0386,1.0,+00029,1.0
06/22/2010 16:42:56,+42.3655,-71.1039,+0030,+0377,+0021,+0413,1.0,+00029,1.0
06/22/2010 16:42:57,+42.3655,-71.1039,+0040,+0377,+0021,+0304,1.0,+00029,1.0
06/22/2010 16:42:58,+42.3655,-71.1039,+0030,+0376,+0021,+0368,1.0,+00029,1.0
06/22/2010 16:42:59,+42.3655,-71.1039,+0040,+0377,+0021,+0367,1.0,+00031,1.0
06/22/2010 16:43:00,+42.3654,-71.1039,+0040,+0377,+0021,+0328,1.0,+00032,1.0
06/22/2010 16:43:01,+42.3654,-71.1039,+0040,+0377,+0021,+0389,1.0,+00033,1.0
06/22/2010 16:43:02,+42.3654,-71.1040,+0040,+0378,+0021,+0348,1.0,+00035,1.0
06/22/2010 16:43:03,+42.3654,-71.1040,+0040,+0378,+0021,+0357,1.0,+00037,1.0
06/22/2010 16:43:04,+42.3654,-71.1040,+0030,+0377,+0021,+0356,1.0,+00038,1.0
06/22/2010 16:43:05,+42.3654,-71.1040,+0040,+0378,+0021,+0322,1.0,+00040,1.0
06/22/2010 16:43:06,+42.3654,-71.1041,+0040,+0378,+0021,+0406,1.0,+00040,1.0
06/22/2010 16:43:07,+42.3654,-71.1041,+0040,+0378,+0021,+0298,1.0,+00041,1.0
06/22/2010 16:43:08,+42.3654,-71.1042,+0040,+0378,+0021,+0360,1.0,+00042,1.0
06/22/2010 16:43:09,+42.3654,-71.1042,+0040,+0379,+0021,+0389,1.0,+00042,1.0
06/22/2010 16:43:10,+00.00,+00.00,+0030,+0379,+0021,+0365,1.0,+00000,1.0
06/22/2010 16:43:11,+00.00,+00.00,+0040,+0379,+0021,+0405,1.0,+00000,1.0
06/22/2010 16:43:12,+00.00,+00.00,+0040,+0380,+0021,+0385,1.0,+00000,1.0
06/22/2010 16:43:13,+00.00,+00.00,+0040,+0380,+0021,+0453,1.0,+00000,1.0
06/22/2010 16:43:14,+00.00,+00.00,+0040,+0380,+0021,+0380,1.0,+00000,1.0
06/22/2010 16:43:15,+00.00,+00.00,+0040,+0381,+0021,+0400,1.0,+00000,1.0
06/22/2010 16:43:16,+42.3653,-71.1042,+0040,+0381,+0021,+0314,1.0,+00044,1.0
06/22/2010 16:43:17,+42.3652,-71.1041,+0040,+0381,+0021,+0395,1.0,+00047,1.0
06/22/2010 16:43:18,+42.3653,-71.1040,+0040,+0381,+0021,+0447,1.0,+00047,1.0
06/22/2010 16:43:19,+42.3653,-71.1039,+0040,+0381,+0021,+0454,1.0,+00048,1.0
06/22/2010 16:43:20,+42.3653,-71.1040,+0030,+0381,+0021,+0430,1.0,+00048,1.0
06/22/2010 16:43:21,+42.3653,-71.1040,+0030,+0382,+0021,+0399,1.0,+00047,1.0
06/22/2010 16:43:22,+42.3653,-71.1040,+0040,+0382,+0021,+0390,1.0,+00047,1.0
06/22/2010 16:43:23,+42.3653,-71.1040,+0040,+0382,+0021,+0495,1.0,+00044,1.0
06/22/2010 16:43:24,+42.3653,-71.1040,+0040,+0382,+0021,+0380,1.0,+00043,1.0
06/22/2010 16:43:25,+42.3654,-71.1040,+0040,+0382,+0021,+0379,1.0,+00039,1.0
06/22/2010 16:43:26,+42.3654,-71.1040,+0030,+0382,+0021,+0301,1.0,+00037,1.0
06/22/2010 16:43:27,+42.3654,-71.1040,+0040,+0382,+0021,+0399,1.0,+00035,1.0
06/22/2010 16:43:28,+42.3655,-71.1039,+0040,+0382,+0021,+0423,1.0,+00032,1.0
06/22/2010 16:43:29,+42.3655,-71.1039,+0040,+0381,+0021,+0377,1.0,+00032,1.0
06/22/2010 16:43:30,+42.3655,-71.1039,+0040,+0381,+0021,+0445,1.0,+00032,1.0
06/22/2010 16:43:31,+42.3655,-71.1039,+0040,+0380,+0021,+0379,1.0,+00032,1.0
06/22/2010 16:43:32,+42.3655,-71.1039,+0040,+0378,+0021,+0466,1.0,+00034,1.0
06/22/2010 16:43:33,+42.3655,-71.1039,+0040,+0377,+0021,+0305,1.0,+00033,1.0
06/22/2010 16:43:34,+42.3655,-71.1039,+0040,+0380,+0021,+0420,1.0,+00033,1.0
06/22/2010 16:43:35,+42.3655,-71.1039,+0030,+0381,+0021,+0368,1.0,+00032,1.0
06/22/2010 16:43:36,+42.3655,-71.1039,+0040,+0380,+0021,+0352,1.0,+00033,1.0
06/22/2010 16:43:37,+42.3655,-71.1039,+0040,+0379,+0021,+0368,1.0,+00035,1.0
06/22/2010 16:43:38,+42.3654,-71.1039,+0040,+0378,+0021,+0375,1.0,+00039,1.0
06/22/2010 16:43:39,+42.3654,-71.1038,+0030,+0377,+0021,+0330,1.0,+00040,1.0
06/22/2010 16:43:40,+42.3654,-71.1039,+0040,+0376,+0021,+0302,1.0,+00043,1.0
06/22/2010 16:43:41,+42.3654,-71.1039,+0040,+0378,+0021,+0350,1.0,+00048,1.0
06/22/2010 16:43:42,+42.3654,-71.1039,+0030,+0378,+0021,+0372,1.0,+00051,1.0
06/22/2010 16:43:43,+42.3654,-71.1039,+0040,+0378,+0021,+0306,1.0,+00055,1.0
06/22/2010 16:43:44,+42.3653,-71.1039,+0040,+0378,+0021,+0382,1.0,+00059,1.0
06/22/2010 16:43:45,+42.3653,-71.1039,+0040,+0378,+0021,+0394,1.0,+00064,1.0
06/22/2010 16:43:46,+42.3653,-71.1039,+0040,+0377,+0021,+0379,1.0,+00068,1.0
06/22/2010 16:43:47,+42.3653,-71.1039,+0040,+0377,+0021,+0371,1.0,+00071,1.0
06/22/2010 16:43:48,+42.3652,-71.1040,+0030,+0376,+0021,+0396,1.0,+00076,1.0
06/22/2010 16:43:49,+42.3652,-71.1040,+0040,+0376,+0021,+0426,1.0,+00081,1.0
06/22/2010 16:43:50,+42.3652,-71.1040,+0040,+0374,+0021,+0325,1.0,+00088,1.0
06/22/2010 16:43:51,+42.3651,-71.1040,+0040,+0376,+0021,+0387,1.0,+00091,1.0
06/22/2010 16:43:52,+42.3651,-71.1040,+0040,+0376,+0021,+0372,1.0,+00095,1.0
06/22/2010 16:43:53,+42.3651,-71.1039,+0040,+0376,+0021,+0392,1.0,+00099,1.0
06/22/2010 16:43:54,+42.3651,-71.1039,+0040,+0378,+0021,+0329,1.0,+00102,1.0
06/22/2010 16:43:55,+42.3651,-71.1039,+0030,+0378,+0021,+0364,1.0,+00105,1.0
06/22/2010 16:43:56,+42.3651,-71.1039,+0040,+0379,+0021,+0316,1.0,+00106,1.0
06/22/2010 16:43:57,+42.3651,-71.1039,+0040,+0380,+0021,+0404,1.0,+00106,1.0
06/22/2010 16:43:58,+42.3651,-71.1039,+0040,+0380,+0021,+0285,1.0,+00105,1.0
06/22/2010 16:43:59,+42.3651,-71.1039,+0040,+0380,+0021,+0361,1.0,+00105,1.0
06/22/2010 16:44:00,+42.3651,-71.1039,+0040,+0380,+0021,+0327,1.0,+00104,1.0
06/22/2010 16:44:01,+42.3651,-71.1039,+0040,+0381,+0021,+0401,1.0,+00103,1.0
06/22/2010 16:44:02,+42.3651,-71.1039,+0040,+0382,+0021,+0325,1.0,+00102,1.0
06/22/2010 16:44:03,+42.3651,-71.1039,+0030,+0382,+0021,+0345,1.0,+00101,1.0
06/22/2010 16:44:04,+42.3651,-71.1039,+0040,+0382,+0021,+0391,1.0,+00100,1.0
06/22/2010 16:44:05,+42.3651,-71.1039,+0030,+0382,+0021,+0458,1.0,+00099,1.0
06/22/2010 16:44:06,+42.3651,-71.1039,+0040,+0382,+0021,+0471,1.0,+00099,1.0
06/22/2010 16:44:07,+42.3651,-71.1038,+0040,+0382,+0021,+0501,1.0,+00100,1.0
06/22/2010 16:44:08,+42.3651,-71.1038,+0040,+0382,+0021,+0387,1.0,+00100,1.0
06/22/2010 16:44:09,+42.3651,-71.1038,+0040,+0382,+0021,+0429,1.0,+00100,1.0
06/22/2010 16:44:10,+42.3651,-71.1038,+0040,+0382,+0021,+0274,1.0,+00100,1.0
06/22/2010 16:44:11,+42.3652,-71.1037,+0040,+0383,+0021,+0357,1.0,+00094,1.0
06/22/2010 16:44:12,+42.3652,-71.1037,+0040,+0384,+0021,+0421,1.0,+00090,1.0
06/22/2010 16:44:13,+42.3652,-71.1037,+0040,+0385,+0021,+0364,1.0,+00087,1.0
06/22/2010 16:44:14,+42.3652,-71.1037,+0040,+0385,+0021,+0313,1.0,+00087,1.0
06/22/2010 16:44:15,+42.3652,-71.1037,+0040,+0385,+0021,+0418,1.0,+00087,1.0
06/22/2010 16:44:16,+42.3653,-71.1037,+0040,+0386,+0021,+0443,1.0,+00084,1.0
06/22/2010 16:44:17,+42.3653,-71.1037,+0030,+0387,+0021,+0385,1.0,+00081,1.0
06/22/2010 16:44:18,+42.3653,-71.1037,+0040,+0388,+0021,+0434,1.0,+00077,1.0
06/22/2010 16:44:19,+42.3653,-71.1037,+0040,+0390,+0021,+0444,1.0,+00073,1.0
06/22/2010 16:44:20,+42.3653,-71.1037,+0030,+0392,+0021,+0380,1.0,+00070,1.0
06/22/2010 16:44:21,+42.3653,-71.1037,+0030,+0393,+0021,+0299,1.0,+00068,1.0
06/22/2010 16:44:22,+42.3653,-71.1037,+0030,+0394,+0021,+0445,1.0,+00066,1.0
06/22/2010 16:44:23,+42.3653,-71.1038,+0040,+0395,+0021,+0353,1.0,+00065,1.0
06/22/2010 16:44:24,+42.3653,-71.1038,+0040,+0396,+0021,+0401,1.0,+00064,1.0
06/22/2010 16:44:25,+42.3653,-71.1038,+0040,+0396,+0021,+0408,1.0,+00063,1.0
06/22/2010 16:44:26,+42.3653,-71.1038,+0030,+0396,+0021,+0356,1.0,+00062,1.0
06/22/2010 16:44:27,+42.3653,-71.1038,+0030,+0397,+0021,+0373,1.0,+00063,1.0
06/22/2010 16:44:28,+42.3653,-71.1037,+0040,+0397,+0021,+0412,1.0,+00064,1.0
06/22/2010 16:44:29,+42.3653,-71.1037,+0030,+0398,+0021,+0416,1.0,+00064,1.0
06/22/2010 16:44:30,+42.3653,-71.1037,+0040,+0398,+0021,+0396,1.0,+00064,1.0
06/22/2010 16:44:31,+42.3653,-71.1037,+0040,+0399,+0021,+0321,1.0,+00063,1.0
06/22/2010 16:44:32,+42.3653,-71.1037,+0030,+0400,+0021,+0284,1.0,+00063,1.0
06/22/2010 16:44:33,+42.3653,-71.1037,+0040,+0400,+0021,+0380,1.0,+00061,1.0
06/22/2010 16:44:34,+42.3653,-71.1037,+0040,+0400,+0021,+0370,1.0,+00062,1.0
06/22/2010 16:44:35,+42.3653,-71.1037,+0030,+0400,+0021,+0332,1.0,+00063,1.0
06/22/2010 16:44:36,+42.3653,-71.1037,+0040,+0400,+0021,+0462,1.0,+00064,1.0
06/22/2010 16:44:37,+42.3653,-71.1037,+0040,+0399,+0021,+0439,1.0,+00065,1.0
06/22/2010 16:44:38,+42.3653,-71.1038,+0040,+0399,+0021,+0318,1.0,+00065,1.0
06/22/2010 16:44:39,+42.3653,-71.1038,+0040,+0399,+0021,+0339,1.0,+00064,1.0
06/22/2010 16:44:40,+42.3653,-71.1038,+0040,+0399,+0021,+0389,1.0,+00064,1.0
06/22/2010 16:44:41,+42.3653,-71.1038,+0040,+0400,+0021,+0382,1.0,+00063,1.0
06/22/2010 16:44:42,+42.3653,-71.1038,+0040,+0401,+0021,+0380,1.0,+00063,1.0
06/22/2010 16:44:43,+42.3653,-71.1038,+0040,+0402,+0021,+0368,1.0,+00061,1.0
06/22/2010 16:44:44,+42.3653,-71.1038,+0040,+0403,+0021,+0379,1.0,+00061,1.0
06/22/2010 16:44:45,+42.3653,-71.1038,+0040,+0404,+0021,+0374,1.0,+00063,1.0
06/22/2010 16:44:46,+42.3653,-71.1038,+0040,+0404,+0021,+0348,1.0,+00065,1.0
06/22/2010 16:44:47,+42.3653,-71.1037,+0040,+0404,+0021,+0321,1.0,+00066,1.0
06/22/2010 16:44:48,+42.3653,-71.1037,+0040,+0405,+0021,+0311,1.0,+00068,1.0
06/22/2010 16:44:49,+42.3653,-71.1037,+0040,+0403,+0021,+0332,1.0,+00069,1.0
06/22/2010 16:44:50,+42.3653,-71.1037,+0040,+0400,+0021,+0378,1.0,+00071,1.0
06/22/2010 16:44:51,+42.3653,-71.1037,+0040,+0400,+0021,+0369,1.0,+00073,1.0
06/22/2010 16:44:52,+42.3653,-71.1037,+0040,+0398,+0021,+0397,1.0,+00075,1.0
06/22/2010 16:44:53,+42.3653,-71.1038,+0040,+0402,+0021,+0429,1.0,+00076,1.0
06/22/2010 16:44:54,+42.3653,-71.1037,+0030,+0401,+0021,+0382,1.0,+00079,1.0
06/22/2010 16:44:55,+42.3653,-71.1037,+0040,+0402,+0021,+0434,1.0,+00081,1.0
06/22/2010 16:44:56,+42.3653,-71.1037,+0040,+0403,+0021,+0409,1.0,+00082,1.0
06/22/2010 16:44:57,+42.3653,-71.1037,+0030,+0403,+0021,+0392,1.0,+00085,1.0
06/22/2010 16:44:58,+42.3653,-71.1037,+0040,+0404,+0021,+0384,1.0,+00086,1.0
06/22/2010 16:44:59,+42.3653,-71.1037,+0040,+0405,+0021,+0390,1.0,+00087,1.0
06/22/2010 16:45:00,+42.3653,-71.1037,+0040,+0405,+0021,+0389,1.0,+00088,1.0
06/22/2010 16:45:01,+42.3653,-71.1036,+0030,+0405,+0021,+0360,1.0,+00090,1.0
06/22/2010 16:45:02,+42.3653,-71.1036,+0040,+0401,+0021,+0376,1.0,+00092,1.0
06/22/2010 16:45:03,+42.3652,-71.1036,+0040,+0401,+0021,+0337,1.0,+00093,1.0
06/22/2010 16:45:04,+42.3652,-71.1036,+0040,+0400,+0021,+0314,1.0,+00093,1.0
06/22/2010 16:45:05,+42.3652,-71.1036,+0030,+0402,+0021,+0351,1.0,+00094,1.0
06/22/2010 16:45:06,+42.3652,-71.1037,+0030,+0402,+0021,+0360,1.0,+00094,1.0
06/22/2010 16:45:07,+42.3652,-71.1037,+0040,+0404,+0021,+0358,1.0,+00094,1.0
06/22/2010 16:45:08,+42.3652,-71.1036,+0040,+0405,+0021,+0341,1.0,+00093,1.0
06/22/2010 16:45:09,+42.3652,-71.1036,+0040,+0406,+0021,+0385,1.0,+00094,1.0
06/22/2010 16:45:10,+42.3652,-71.1036,+0030,+0407,+0021,+0385,1.0,+00093,1.0
06/22/2010 16:45:11,+42.3653,-71.1036,+0030,+0408,+0021,+0317,1.0,+00094,1.0
06/22/2010 16:45:12,+42.3652,-71.1036,+0040,+0408,+0021,+0274,1.0,+00096,1.0
06/22/2010 16:45:13,+42.3652,-71.1035,+0030,+0409,+0021,+0360,1.0,+00097,1.0
06/22/2010 16:45:14,+42.3652,-71.1035,+0040,+0410,+0021,+0378,1.0,+00099,1.0
06/22/2010 16:45:15,+42.3652,-71.1035,+0030,+0412,+0021,+0310,1.0,+00102,1.0
06/22/2010 16:45:16,+42.3652,-71.1035,+0040,+0412,+0021,+0368,1.0,+00102,1.0
06/22/2010 16:45:17,+42.3652,-71.1035,+0040,+0414,+0021,+0378,1.0,+00102,1.0
06/22/2010 16:45:18,+42.3652,-71.1035,+0040,+0415,+0021,+0365,1.0,+00103,1.0
06/22/2010 16:45:19,+42.3652,-71.1035,+0040,+0416,+0021,+0363,1.0,+00103,1.0
06/22/2010 16:45:20,+42.3653,-71.1034,+0040,+0416,+0021,+0433,1.0,+00104,1.0
06/22/2010 16:45:21,+42.3653,-71.1034,+0040,+0416,+0021,+0388,1.0,+00104,1.0
06/22/2010 16:45:22,+42.3653,-71.1034,+0040,+0415,+0021,+0421,1.0,+00104,1.0
06/22/2010 16:45:23,+42.3653,-71.1034,+0030,+0415,+0021,+0313,1.0,+00104,1.0
06/22/2010 16:45:24,+42.3654,-71.1034,+0030,+0415,+0021,+0321,1.0,+00104,1.0
06/22/2010 16:45:25,+42.3654,-71.1034,+0040,+0415,+0021,+0342,1.0,+00103,1.0
06/22/2010 16:45:26,+42.3654,-71.1034,+0040,+0415,+0021,+0489,1.0,+00102,1.0
06/22/2010 16:45:27,+42.3654,-71.1034,+0040,+0414,+0021,+0455,1.0,+00101,1.0
06/22/2010 16:45:28,+42.3654,-71.1034,+0040,+0414,+0021,+0365,1.0,+00099,1.0
06/22/2010 16:45:29,+42.3654,-71.1035,+0040,+0414,+0021,+0321,1.0,+00098,1.0
06/22/2010 16:45:30,+42.3654,-71.1035,+0040,+0414,+0021,+0340,1.0,+00097,1.0
06/22/2010 16:45:31,+42.3655,-71.1035,+0040,+0414,+0021,+0376,1.0,+00096,1.0
06/22/2010 16:45:32,+42.3655,-71.1035,+0040,+0414,+0021,+0441,1.0,+00095,1.0
06/22/2010 16:45:33,+00.00,+00.00,+0030,+0414,+0021,+0376,1.0,+00000,1.0
06/22/2010 16:45:34,+00.00,+00.00,+0040,+0414,+0021,+0385,1.0,+00000,1.0
06/22/2010 16:45:35,+00.00,+00.00,+0040,+0414,+0021,+0419,1.0,+00000,1.0
06/22/2010 16:45:36,+42.3655,-71.1034,+0040,+0413,+0021,+0376,1.0,+00093,1.0
06/22/2010 16:45:37,+42.3655,-71.1034,+0040,+0413,+0021,+0401,1.0,+00093,1.0
06/22/2010 16:45:38,+00.00,+00.00,+0040,+0413,+0021,+0400,1.0,+00000,1.0
06/22/2010 16:45:39,+42.3655,-71.1034,+0040,+0413,+0021,+0368,1.0,+00090,1.0
06/22/2010 16:45:40,+42.3655,-71.1035,+0040,+0413,+0021,+0376,1.0,+00089,1.0
06/22/2010 16:45:41,+42.3655,-71.1035,+0040,+0411,+0021,+0305,1.0,+00088,1.0
06/22/2010 16:45:42,+42.3655,-71.1035,+0030,+0411,+0021,+0439,1.0,+00089,1.0
06/22/2010 16:45:43,+42.3654,-71.1035,+0040,+0410,+0021,+0403,1.0,+00091,1.0
06/22/2010 16:45:44,+42.3654,-71.1035,+0040,+0409,+0021,+0282,1.0,+00093,1.0
06/22/2010 16:45:45,+42.3654,-71.1035,+0040,+0409,+0021,+0302,1.0,+00094,1.0
06/22/2010 16:45:46,+42.3654,-71.1035,+0040,+0409,+0021,+0351,1.0,+00095,1.0
06/22/2010 16:45:47,+42.3654,-71.1035,+0040,+0410,+0021,+0353,1.0,+00096,1.0
06/22/2010 16:45:48,+42.3654,-71.1035,+0040,+0410,+0021,+0325,1.0,+00095,1.0
06/22/2010 16:45:49,+42.3655,-71.1035,+0040,+0410,+0021,+0362,1.0,+00094,1.0
06/22/2010 16:45:50,+42.3655,-71.1034,+0040,+0411,+0021,+0402,1.0,+00094,1.0
06/22/2010 16:45:51,+42.3655,-71.1034,+0040,+0410,+0021,+0420,1.0,+00093,1.0
06/22/2010 16:45:52,+42.3655,-71.1035,+0040,+0410,+0021,+0454,1.0,+00091,1.0
06/22/2010 16:45:53,+42.3656,-71.1034,+0040,+0410,+0021,+0347,1.0,+00090,1.0
06/22/2010 16:45:54,+42.3656,-71.1034,+0040,+0411,+0021,+0377,1.0,+00091,1.0
06/22/2010 16:45:55,+42.3656,-71.1034,+0040,+0412,+0021,+0365,1.0,+00091,1.0
06/22/2010 16:45:56,+42.3656,-71.1034,+0030,+0413,+0021,+0375,1.0,+00090,1.0
06/22/2010 16:45:57,+42.3657,-71.1034,+0040,+0413,+0021,+0368,1.0,+00089,1.0
06/22/2010 16:45:58,+42.3657,-71.1034,+0040,+0414,+0021,+0384,1.0,+00088,1.0
06/22/2010 16:45:59,+42.3657,-71.1034,+0040,+0414,+0021,+0441,1.0,+00088,1.0
06/22/2010 16:46:00,+42.3658,-71.1034,+0040,+0415,+0021,+0419,1.0,+00087,1.0
