time,latitude,longitude,acceleration,light,temperature,sound,volts,altitude,pedometer
06/22/2010 16:40:54,+42.3653,-71.1039,+0040,+0348,+0021,+0315,1.0,+00039,1.0
06/22/2010 16:40:55,+42.3654,-71.1039,+0040,+0350,+0021,+0370,1.0,+00042,1.0
06/22/2010 16:40:56,+42.3654,-71.1039,+0040,+0350,+0021,+0437,1.0,+00043,1.0
06/22/2010 16:40:57,+42.3654,-71.1039,+0030,+0350,+0021,+0411,1.0,+00043,1.0
06/22/2010 16:40:58,+42.3654,-71.1039,+0040,+0350,+0021,+0336,1.0,+00040,1.0
06/22/2010 16:40:59,+42.3654,-71.1039,+0040,+0350,+0021,+0380,1.0,+00039,1.0
06/22/2010 16:41:00,+42.3654,-71.1039,+0030,+0350,+0020,+0371,1.0,+00038,1.0
06/22/2010 16:41:01,+42.3654,-71.1040,+0030,+0350,+0021,+0374,1.0,+00037,1.0
06/22/2010 16:41:02,+42.3654,-71.1040,+0040,+0351,+0021,+0332,1.0,+00037,1.0
06/22/2010 16:41:03,+42.3654,-71.1040,+0040,+0351,+0020,+0382,1.0,+00037,1.0
06/22/2010 16:41:04,+42.3654,-71.1040,+0040,+0351,+0020,+0441,1.0,+00037,1.0
06/22/2010 16:41:05,+42.3654,-71.1039,+0040,+0351,+0021,+0427,1.0,+00038,1.0
06/22/2010 16:41:06,+42.3655,-71.1038,+0040,+0350,+0021,+0436,1.0,+00038,1.0
06/22/2010 16:41:07,+42.3655,-71.1037,+0040,+0352,+0021,+0357,1.0,+00038,1.0
06/22/2010 16:41:08,+42.3655,-71.1036,+0030,+0352,+0020,+0444,1.0,+00038,1.0
06/22/2010 16:41:09,+42.3655,-71.1035,+0040,+0353,+0021,+0335,1.0,+00038,1.0
06/22/2010 16:41:18,+42.3659,-71.1025,+0030,+0358,+0021,+0381,1.0,+00039,1.0
06/22/2010 16:41:19,+42.3659,-71.1022,+0040,+0358,+0020,+0360,1.0,+00039,1.0
06/22/2010 16:41:20,+42.3660,-71.1020,+0040,+0357,+0021,+0356,1.0,+00039,1.0
06/22/2010 16:41:21,+42.3660,-71.1017,+0040,+0358,+0021,+0330,1.0,+00039,1.0
06/22/2010 16:41:22,+42.3661,-71.1016,+0040,+0357,+0021,+0389,1.0,+00039,1.0
