time,latitude,longitude,acceleration,light,temperature,sound,volts,altitude,pedometer
6/22/2010 16:50,42.3655,-71.1037,40,397,21,396,1,31,1
6/22/2010 16:50,42.3656,-71.1037,40,397,21,412,1,31,1
6/22/2010 16:50,42.3656,-71.1037,40,396,21,363,1,32,1
6/22/2010 16:50,42.3656,-71.1037,40,395,21,375,1,32,1
6/22/2010 16:50,42.3656,-71.1037,40,393,21,378,1,32,1
6/22/2010 16:50,42.3656,-71.1037,40,392,21,349,1,32,1
6/22/2010 16:50,42.3656,-71.1036,30,393,21,472,1,32,1
6/22/2010 16:50,42.3656,-71.1036,40,395,21,389,1,32,1
6/22/2010 16:50,42.3656,-71.1036,40,396,21,368,1,32,1
6/22/2010 16:50,42.3656,-71.1036,40,398,21,375,1,32,1
6/22/2010 16:50,42.3656,-71.1036,40,399,21,404,1,32,1
6/22/2010 16:50,42.3656,-71.1036,30,400,21,395,1,31,1
6/22/2010 16:50,42.3656,-71.1036,40,400,21,370,1,31,1
6/22/2010 16:50,42.3656,-71.1036,40,399,21,358,1,31,1
6/22/2010 16:50,42.3656,-71.1036,40,397,21,286,1,30,1
6/22/2010 16:51,42.3656,-71.1036,40,396,21,399,1,30,1
6/22/2010 16:51,42.3656,-71.1036,40,396,21,305,1,30,1
6/22/2010 16:51,42.3656,-71.1036,40,395,21,373,1,30,1
6/22/2010 16:51,42.3655,-71.1037,40,394,21,317,1,29,1
6/22/2010 16:51,42.3655,-71.1037,40,392,21,416,1,29,1
6/22/2010 16:51,42.3655,-71.1037,30,392,21,410,1,29,1
6/22/2010 16:51,42.3655,-71.1037,40,390,21,347,1,28,1
6/22/2010 16:51,42.3655,-71.1037,30,393,21,267,1,28,1
6/22/2010 16:51,42.3655,-71.1036,40,394,21,388,1,27,1
6/22/2010 16:51,42.3656,-71.1036,40,393,21,345,1,27,1
6/22/2010 16:51,42.3656,-71.1036,40,391,21,304,1,27,1
6/22/2010 16:51,42.3656,-71.1036,40,390,21,363,1,27,1
6/22/2010 16:51,42.3656,-71.1036,40,387,21,345,1,27,1
6/22/2010 16:51,42.3656,-71.1036,30,386,21,417,1,27,1
6/22/2010 16:51,42.3656,-71.1036,30,387,21,478,1,27,1
6/22/2010 16:51,42.3656,-71.1036,40,387,21,299,1,26,1
6/22/2010 16:51,42.3656,-71.1036,40,388,21,438,1,26,1
6/22/2010 16:51,42.3656,-71.1036,40,392,21,476,1,26,1
6/22/2010 16:51,42.3656,-71.1036,40,392,21,469,1,25,1
6/22/2010 16:51,42.3656,-71.1036,30,393,21,318,1,25,1
6/22/2010 16:51,42.3656,-71.1036,40,392,21,346,1,24,1
6/22/2010 16:51,42.3656,-71.1036,30,391,21,388,1,24,1
6/22/2010 16:51,42.3656,-71.1036,40,390,21,385,1,24,1
6/22/2010 16:51,42.3656,-71.1036,40,390,21,414,1,23,1
6/22/2010 16:51,42.3656,-71.1036,40,390,21,400,1,23,1
6/22/2010 16:51,42.3656,-71.1036,40,390,21,374,1,23,1
6/22/2010 16:51,42.3655,-71.1036,30,389,21,398,1,22,1
6/22/2010 16:51,42.3655,-71.1036,40,390,21,402,1,22,1
6/22/2010 16:51,42.3655,-71.1036,40,389,21,309,1,21,1
6/22/2010 16:51,42.3655,-71.1036,30,388,21,480,1,21,1
6/22/2010 16:51,42.3655,-71.1036,40,387,21,343,1,20,1
6/22/2010 16:51,42.3655,-71.1036,30,386,21,380,1,19,1
6/22/2010 16:51,42.3655,-71.1036,40,383,21,316,1,18,1
6/22/2010 16:51,42.3655,-71.1036,40,382,21,371,1,18,1
6/22/2010 16:51,42.3655,-71.1036,40,382,21,420,1,18,1
6/22/2010 16:51,42.3655,-71.1036,40,382,21,414,1,17,1
