time,light,temperature,sound,temperature probe
1277757420,60.11,22.50,0,23.939155045244737793851717902350814
1277757480,68.29,22.50,0,23.560167545509982046678635547576302
1277757540,76.43,22.50,0,23.655128747508489208633093525179856
1277757600,98.68,22.50,0,23.560167545509982046678635547576302
1277757660,138.57,22.50,0,23.655128747508489208633093525179856
1277757720,173.86,22.50,0,23.749946997977477477477477477477477
1277757780,202.82,22.50,0,23.749946997977477477477477477477477
1277757840,238.92,22.50,0,23.749946997977477477477477477477477
1277757900,266.96,22.50,0,23.655128747508489208633093525179856
1277757960,285.43,22.82,0,23.749946997977477477477477477477477
1277758020,305.54,22.82,0,23.844622396965487364620938628158845
1277758080,298.25,22.82,0,23.844622396965487364620938628158845
1277758140,279.91,22.82,0,23.844622396965487364620938628158845
1277758200,298.25,22.82,0,23.844622396965487364620938628158845
1277758260,357.51,22.82,0,23.844622396965487364620938628158845
1277758320,402.82,22.82,0,23.844622396965487364620938628158845
1277758380,433.47,22.82,0,23.939155045244737793851717902350814
1277758440,413.10,22.82,0,23.939155045244737793851717902350814
1277758500,387.27,22.82,0,24.033545044317681159420289855072464
1277758560,366.32,22.82,0,23.939155045244737793851717902350814
1277758620,369.83,22.82,0,23.939155045244737793851717902350814
1277758680,395.93,22.82,0,24.033545044317681159420289855072464
1277758740,461.89,22.82,0,23.939155045244737793851717902350814
1277758800,603.66,22.82,0,24.033545044317681159420289855072464
1277758860,787.72,23.14,0,24.221897504545454545454545454545455
1277758920,845.79,23.14,0,24.221897504545454545454545454545455
1277758980,806.31,23.14,0,24.221897504545454545454545454545455
1277759040,750.63,23.14,0,24.315860172416357012750455373406193
1277759100,673.31,23.14,0,24.221897504545454545454545454545455
1277759160,660.56,23.14,0,24.127792496423629764065335753176044
1277759220,680.32,23.14,0,24.315860172416357012750455373406193
1277759280,681.72,23.14,0,24.315860172416357012750455373406193
1277759340,726.84,23.14,0,24.315860172416357012750455373406193
1277759400,744.08,23.14,0,24.409680604526715328467153284671533
1277759460,736.16,23.14,0,24.409680604526715328467153284671533
1277759520,771.28,23.14,0,24.409680604526715328467153284671533
1277759580,849.28,23.14,0,24.503358906131005484460694698354662
1277759640,953.45,23.14,0,24.690289542701834862385321100917431
1277759700,1009.41,23.14,0,24.783542092061176470588235294117647
1277759760,994.21,23.47,0,24.783542092061176470588235294117647
1277759820,927.19,23.47,0,24.969622194843099630996309963099631
1277759880,868.76,23.47,0,24.969622194843099630996309963099631
1277759940,813.64,23.47,0,25.062449967435896487985212569316081
1277760000,775.10,23.47,0,24.969622194843099630996309963099631
1277760060,786.47,23.47,0,25.062449967435896487985212569316081
1277760120,797.69,23.47,0,25.062449967435896487985212569316081
1277760180,817.27,23.47,0,25.155136368296296296296296296296296
1277760240,838.76,23.47,0,25.155136368296296296296296296296296
1277760300,871.02,23.47,0,25.155136368296296296296296296296296
1277760360,868.76,23.79,0,25.247681509050055658627087198515770
1277760420,853.91,23.47,0,25.340085502152862453531598513011152
1277760480,728.18,23.79,0,25.340085502152862453531598513011152
1277760540,717.43,23.79,0,25.155136368296296296296296296296296
1277760600,614.07,23.79,0,25.340085502152862453531598513011152
1277760660,630.26,23.79,0,25.155136368296296296296296296296296
1277760720,594.66,23.79,0,25.155136368296296296296296296296296
1277760780,646.23,23.79,0,25.247681509050055658627087198515770
1277760840,628.80,23.79,0,25.155136368296296296296296296296296
1277760900,617.03,23.79,0,25.247681509050055658627087198515770
1277760960,611.11,23.79,0,25.340085502152862453531598513011152
1277761020,573.41,23.79,0,25.062449967435896487985212569316081
1277761080,588.63,23.79,0,25.155136368296296296296296296296296
1277761140,673.31,23.79,0,25.247681509050055658627087198515770
1277761200,817.27,24.11,0,25.247681509050055658627087198515770
1277761260,996.02,24.11,0,25.432348460898063314711359404096834
1277761320,1024.08,24.11,0,25.524470499424477611940298507462687
1277761380,995.12,24.11,0,25.524470499424477611940298507462687
1277761440,953.45,24.11,0,25.524470499424477611940298507462687
1277761500,894.29,24.11,0,25.524470499424477611940298507462687
1277761560,892.11,24.11,0,25.524470499424477611940298507462687
1277761620,945.50,24.11,0,25.432348460898063314711359404096834
1277761680,954.44,24.11,0,25.524470499424477611940298507462687
1277761740,968.05,24.11,0,25.524470499424477611940298507462687
1277761800,1017.24,24.11,0,25.524470499424477611940298507462687
1277761860,1014.65,24.43,0,25.524470499424477611940298507462687
1277761920,950.48,24.43,0,25.616451732724299065420560747663551
1277761980,907.23,24.43,0,25.432348460898063314711359404096834
1277762040,876.63,24.43,0,25.432348460898063314711359404096834
1277762100,874.39,24.43,0,25.432348460898063314711359404096834
1277762160,876.63,24.43,0,25.524470499424477611940298507462687
1277762220,906.16,24.43,0,25.616451732724299065420560747663551
1277762280,946.50,24.43,0,25.708292276651086142322097378277154
1277762340,1002.32,24.43,0,25.708292276651086142322097378277154
1277762400,1029.14,24.43,0,25.799992247927842401500938086303940
1277762460,1041.49,24.43,0,25.891551764155187969924812030075188
1277762520,1043.92,24.43,0,26.165388771885406427221172022684310
1277762580,1043.11,24.43,0,26.347246698054762808349146110056926
1277762640,1044.72,24.76,0,26.437966003798326996197718631178707
1277762700,1047.92,24.76,0,26.437966003798326996197718631178707
1277762760,1049.51,24.76,0,26.799448415172720306513409961685824
1277762820,1050.30,24.76,0,26.979354506461538461538461538461538
1277762880,1049.51,24.76,0,26.799448415172720306513409961685824
1277762940,1048.71,24.76,0,26.799448415172720306513409961685824
1277763000,1047.92,24.76,0,26.889470946958963531669865642994242
1277763060,1045.52,24.76,0,27.069099223477418111753371868978805
1277763120,1043.92,25.08,0,26.799448415172720306513409961685824
1277763180,1040.68,25.08,0,26.709286782298546845124282982791587
1277763240,1039.05,25.08,0,26.709286782298546845124282982791587
1277763300,1038.24,25.08,0,26.709286782298546845124282982791587
1277763360,1036.60,25.08,0,26.979354506461538461538461538461538
1277763420,1035.78,25.08,0,26.979354506461538461538461538461538
1277763480,1034.95,25.08,0,27.248172654258143133462282398452611
1277763540,1036.60,25.08,0,27.069099223477418111753371868978805
1277763600,1040.68,25.08,0,27.069099223477418111753371868978805
1277763660,1046.32,25.08,0,27.248172654258143133462282398452611
1277763720,1050.30,25.08,0,27.515744784856964980544747081712062
1277763780,1050.30,25.08,0,27.337501632667286821705426356589147
1277763840,1046.32,25.08,0,27.604659229502417153996101364522417
1277763900,1043.11,25.08,0,27.693435768855
1277763960,1043.92,25.08,0,27.604659229502417153996101364522417
1277764020,1047.12,25.08,0,27.426692297898058252427184466019417
1277764080,1046.32,25.08,0,27.426692297898058252427184466019417
1277764140,1043.92,25.08,0,27.515744784856964980544747081712062
1277764200,1047.12,25.08,0,27.337501632667286821705426356589147
1277764260,1049.51,25.08,0,27.158705228805868725868725868725869
1277764320,1050.30,25.08,0,27.248172654258143133462282398452611
1277764380,1049.51,25.40,0,27.426692297898058252427184466019417
1277764440,1048.71,25.40,0,27.337501632667286821705426356589147
1277764500,1049.51,25.40,0,27.248172654258143133462282398452611
1277764560,1049.51,25.40,0,27.248172654258143133462282398452611
1277764620,1049.51,25.40,0,27.426692297898058252427184466019417
1277764680,1048.71,25.40,0,27.158705228805868725868725868725869
1277764740,1044.72,25.40,0,27.248172654258143133462282398452611
1277764800,1041.49,25.40,0,27.337501632667286821705426356589147
1277764860,1040.68,25.40,0,27.426692297898058252427184466019417
1277764920,1028.30,25.40,0,27.248172654258143133462282398452611
1277764980,1041.49,25.40,0,27.337501632667286821705426356589147
1277765040,1044.72,25.40,0,27.248172654258143133462282398452611
1277765100,1034.95,25.40,0,27.337501632667286821705426356589147
1277765160,983.17,25.40,0,27.158705228805868725868725868725869
