time,light,temperature,sound,temperature probe
1277758860,92.63,21.53,0,24.033545044317681159420289855072464
1277758920,96.66,21.53,0,24.033545044317681159420289855072464
1277758980,96.66,21.53,0,24.033545044317681159420289855072464
1277759040,90.61,21.53,0,24.033545044317681159420289855072464
1277759100,88.59,21.53,0,24.127792496423629764065335753176044
1277759160,86.57,21.53,0,24.127792496423629764065335753176044
1277759220,86.57,21.53,0,24.127792496423629764065335753176044
1277759280,88.59,21.21,0,24.127792496423629764065335753176044
1277759340,96.66,21.21,0,24.127792496423629764065335753176044
1277759400,100.69,21.53,0,24.127792496423629764065335753176044
1277759460,100.69,21.53,0,24.127792496423629764065335753176044
1277759520,96.66,21.53,0,24.127792496423629764065335753176044
1277759580,96.66,21.53,0,24.127792496423629764065335753176044
1277759640,106.71,21.53,0,24.127792496423629764065335753176044
1277759700,116.72,21.53,0,24.221897504545454545454545454545455
1277759760,116.72,21.53,0,24.221897504545454545454545454545455
1277759820,104.71,21.53,0,24.221897504545454545454545454545455
1277759880,92.63,21.53,0,24.221897504545454545454545454545455
1277759940,86.57,21.53,0,24.315860172416357012750455373406193
1277760000,78.46,21.53,0,24.315860172416357012750455373406193
1277760060,74.40,21.53,0,24.315860172416357012750455373406193
1277760120,72.36,21.53,0,24.315860172416357012750455373406193
1277760180,66.25,21.53,0,24.409680604526715328467153284671533
1277760240,64.20,21.53,0,24.315860172416357012750455373406193
1277760300,64.20,21.53,0,24.315860172416357012750455373406193
1277760360,64.20,21.53,0,24.315860172416357012750455373406193
1277760420,72.36,21.53,0,24.315860172416357012750455373406193
1277760480,84.55,21.53,0,24.315860172416357012750455373406193
1277760540,76.43,21.53,0,24.315860172416357012750455373406193
1277760600,74.40,21.53,0,24.409680604526715328467153284671533
1277760660,66.25,21.53,0,24.409680604526715328467153284671533
1277760720,66.25,21.53,0,24.409680604526715328467153284671533
1277760780,68.29,21.53,0,24.409680604526715328467153284671533
1277760840,72.36,21.53,0,24.409680604526715328467153284671533
1277760900,78.46,21.53,0,24.409680604526715328467153284671533
1277760960,80.49,21.53,0,24.409680604526715328467153284671533
1277761020,58.07,21.53,0,24.503358906131005484460694698354662
