time,latitude,longitude,acel,light,temperature,sound
"Sep 26 2009 21:22:46",42.2849666667,-71.6068833333,1.015625,547.1401,21.2109375,1
"Sep 26 2009 21:22:47",42.2849666667,-71.6066666667,1.0546875,550.2581,21.2109375,0
"Sep 26 2009 21:22:48",42.2849666667,-71.6064333333,1.0546875,550.2581,21.533203125,0
"Sep 26 2009 21:22:48",42.2849666667,-71.6064333333,0.9765625,553.3689,21.533203125,0
"Sep 26 2009 21:22:51",42.28495,-71.6059166667,1.1328125,556.4725,21.2109375,0
"Sep 26 2009 21:22:52",42.2849333333,-71.60565,0.9375,562.6581,21.2109375,0
"Sep 26 2009 21:22:53",42.2849333333,-71.6053666667,1.015625,558.0216,21.533203125,0
"Sep 26 2009 21:22:54",42.2849166667,-71.6050833333,0.9765625,548.7,21.2109375,0
"Sep 26 2009 21:22:55",42.2849166667,-71.6047833333,0.9765625,531.4421,21.2109375,0
"Sep 26 2009 21:22:56",42.2849,-71.6045,0.8984375,461.8896,21.2109375,0
"Sep 26 2009 21:22:57",42.2849,-71.6042,0.8984375,463.5449,21.2109375,0
"Sep 26 2009 21:22:58",42.2849,-71.6038833333,0.9765625,419.9221,21.2109375,0
"Sep 26 2009 21:22:59",42.2849,-71.6035833333,0.9765625,458.5736,21.2109375,0
"Sep 26 2009 21:23:00",42.2849166667,-71.60295,0.9375,493.0325,21.2109375,0
"Sep 26 2009 21:23:01",42.28495,-71.6026333333,1.09375,478.3616,21.2109375,0
"Sep 26 2009 21:23:02",42.2849666667,-71.6023166667,1.015625,484.9,21.533203125,0
"Sep 26 2009 21:23:03",42.285,-71.602,0.9765625,483.2681,21.2109375,0
"Sep 26 2009 21:23:05",42.28505,-71.6017,1.1328125,481.6344,21.533203125,0
"Sep 26 2009 21:23:06",42.2851,-71.6013833333,1.015625,481.6344,21.533203125,0
"Sep 26 2009 21:23:07",42.28515,-71.6010666667,1.1328125,475.0816,21.533203125,0
"Sep 26 2009 21:23:08",42.2852166667,-71.6007666667,0.9375,486.5301,21.533203125,0
"Sep 26 2009 21:23:09",42.2852833333,-71.6004833333,0.9765625,496.2729,21.533203125,0
"Sep 26 2009 21:23:10",42.28535,-71.6001833333,0.9765625,501.12,21.533203125,0
"Sep 26 2009 21:23:11",42.2854333333,-71.5998833333,1.015625,501.12,21.533203125,0
"Sep 26 2009 21:23:12",42.2855166667,-71.5996,1.09375,493.0325,21.533203125,0
"Sep 26 2009 21:23:13",42.2855833333,-71.5993,0.9765625,496.2729,21.533203125,0
"Sep 26 2009 21:23:14",42.2857333333,-71.5987166667,1.0546875,491.4096,21.533203125,0
"Sep 26 2009 21:23:15",42.2858,-71.59845,1.015625,496.2729,21.533203125,0
"Sep 26 2009 21:23:16",42.2858833333,-71.5981666667,1.015625,501.12,21.2109375,0
"Sep 26 2009 21:23:17",42.28595,-71.5979166667,1.015625,493.0325,21.533203125,1
"Sep 26 2009 21:23:19",42.2860166667,-71.59765,0.9765625,496.2729,21.533203125,0
"Sep 26 2009 21:23:20",42.2860833333,-71.5974166667,1.0546875,493.0325,21.533203125,0
"Sep 26 2009 21:23:21",42.2861333333,-71.5971666667,1.0546875,488.1584,21.533203125,0
"Sep 26 2009 21:23:22",42.2862,-71.5969166667,0.859375,484.9,21.533203125,0
"Sep 26 2009 21:23:23",42.2862666667,-71.5966833333,1.1328125,486.5301,21.533203125,0
"Sep 26 2009 21:23:24",42.2863333333,-71.59645,1.2890625,484.9,21.533203125,3
"Sep 26 2009 21:23:25",42.2864,-71.5962,1.2109375,489.7849,21.2109375,0
"Sep 26 2009 21:23:26",42.2864666667,-71.5959666667,0.9765625,488.1584,21.533203125,0
"Sep 26 2009 21:23:27",42.2865166667,-71.5957166667,0.9375,496.2729,21.533203125,0
"Sep 26 2009 21:23:28",42.2865166667,-71.5957166667,1.015625,484.9,21.533203125,1
"Sep 26 2009 21:23:28",42.2867333333,-71.59495,0.8203125,481.6344,21.533203125,0
"Sep 26 2009 21:23:31",42.2868,-71.5946833333,1.015625,484.9,21.2109375,0
"Sep 26 2009 21:23:32",42.2868666667,-71.5944166667,1.015625,478.3616,21.2109375,0
"Sep 26 2009 21:23:33",42.2869333333,-71.5941333333,1.171875,481.6344,21.533203125,0
"Sep 26 2009 21:23:34",42.2870166667,-71.5938666667,1.015625,478.3616,21.533203125,0
"Sep 26 2009 21:23:35",42.2870833333,-71.5935833333,1.0546875,484.9,21.533203125,1
"Sep 26 2009 21:23:36",42.28715,-71.5933166667,1.1328125,488.1584,21.533203125,0
"Sep 26 2009 21:23:37",42.2872333333,-71.5930333333,1.015625,488.1584,21.533203125,0
"Sep 26 2009 21:23:38",42.2873,-71.59275,0.9765625,486.5301,21.533203125,0
"Sep 26 2009 21:23:39",42.2873666667,-71.5924833333,0.9375,468.5,21.533203125,1
"Sep 26 2009 21:23:40",42.28745,-71.5922,1.015625,366.32,21.533203125,0
"Sep 26 2009 21:23:41",42.2875166667,-71.5919166667,1.0546875,337.9776,21.533203125,1
"Sep 26 2009 21:23:42",42.2876666667,-71.59135,0.8984375,428.4056,21.533203125,0
"Sep 26 2009 21:23:43",42.28775,-71.5910833333,0.9765625,320.0296,21.533203125,3
"Sep 26 2009 21:23:44",42.2878166667,-71.5908,1.0546875,336.1909,21.533203125,0
"Sep 26 2009 21:23:44",42.2878166667,-71.5908,1.09375,270.6709,21.533203125,0
"Sep 26 2009 21:23:47",42.2879666667,-71.5902333333,1.015625,515.5641,21.533203125,0
"Sep 26 2009 21:23:48",42.2880333333,-71.58995,1.0546875,402.8201,21.533203125,0
"Sep 26 2009 21:23:49",42.2881,-71.58965,1.0546875,425.0176,21.533203125,1
"Sep 26 2009 21:23:50",42.2881666667,-71.5893666667,1.1328125,376.8296,21.533203125,0
"Sep 26 2009 21:23:51",42.2882333333,-71.58905,0.9765625,458.5736,21.533203125,0
"Sep 26 2009 21:23:52",42.2882833333,-71.58875,1.015625,433.4741,21.533203125,0
"Sep 26 2009 21:23:53",42.2883333333,-71.5884333333,1.015625,285.4325,21.533203125,0
"Sep 26 2009 21:23:54",42.2883833333,-71.5881333333,0.9375,392.4725,21.533203125,1
"Sep 26 2009 21:23:55",42.2884166667,-71.5878166667,1.09375,453.5861,21.533203125,0
"Sep 26 2009 21:23:56",42.2884666667,-71.58715,1.09375,471.7944,21.533203125,0
"Sep 26 2009 21:23:57",42.2884833333,-71.5868333333,1.09375,505.9509,21.533203125,1
"Sep 26 2009 21:23:58",42.2884833333,-71.5865,1.015625,517.16,21.533203125,0
"Sep 26 2009 21:24:00",42.2884833333,-71.5861833333,0.9765625,283.5936,21.533203125,0
"Sep 26 2009 21:24:01",42.2884833333,-71.58585,1.2109375,414.8104,21.533203125,0
"Sep 26 2009 21:24:02",42.2884833333,-71.5855333333,0.9765625,504.3424,21.533203125,0
"Sep 26 2009 21:24:03",42.2884833333,-71.5852166667,0.9375,533.02,21.533203125,0
"Sep 26 2009 21:24:04",42.2884833333,-71.5848833333,1.015625,540.8825,21.533203125,2
"Sep 26 2009 21:24:05",42.2884833333,-71.5845666667,1.015625,539.3136,21.533203125,0
"Sep 26 2009 21:24:06",42.2884833333,-71.58425,1.015625,534.5961,21.533203125,0
"Sep 26 2009 21:24:07",42.2884833333,-71.5839333333,1.015625,534.5961,21.533203125,4
"Sep 26 2009 21:24:08",42.2884833333,-71.5836166667,0.8984375,533.02,21.533203125,0
"Sep 26 2009 21:24:09",42.2885,-71.5829833333,1.015625,533.02,21.533203125,0
"Sep 26 2009 21:24:10",42.2885,-71.58265,0.9375,542.4496,21.533203125,0
"Sep 26 2009 21:24:11",42.2885,-71.5823333333,0.7421875,537.7429,21.533203125,0
"Sep 26 2009 21:24:12",42.2885,-71.5820166667,1.0546875,544.0149,21.533203125,0
"Sep 26 2009 21:24:14",42.2885,-71.5817,0.9375,544.0149,21.533203125,0
"Sep 26 2009 21:24:15",42.2885166667,-71.5813666667,0.8203125,544.0149,21.533203125,1
"Sep 26 2009 21:24:16",42.2885166667,-71.5810333333,1.09375,540.8825,21.533203125,0
"Sep 26 2009 21:24:17",42.2885166667,-71.5807,1.09375,539.3136,21.533203125,2
"Sep 26 2009 21:24:18",42.2885166667,-71.5803666667,1.0546875,537.7429,21.533203125,0
"Sep 26 2009 21:24:19",42.2885333333,-71.5800166667,1.09375,536.1704,21.533203125,0
"Sep 26 2009 21:24:20",42.2885333333,-71.5796666667,1.0546875,537.7429,21.533203125,0
"Sep 26 2009 21:24:21",42.2885333333,-71.5793166667,0.9375,537.7429,21.533203125,1
"Sep 26 2009 21:24:22",42.2885333333,-71.5789666667,1.015625,536.1704,21.533203125,0
"Sep 26 2009 21:24:23",42.2885333333,-71.5789666667,1.1328125,533.02,21.533203125,0
"Sep 26 2009 21:24:23",42.28855,-71.5779166667,1.015625,534.5961,21.533203125,0
"Sep 26 2009 21:24:25",42.2885333333,-71.5775666667,1.0546875,529.8624,21.533203125,0
"Sep 26 2009 21:24:26",42.2885333333,-71.5772166667,1.09375,529.8624,21.533203125,4
"Sep 26 2009 21:24:28",42.2885333333,-71.5768666667,1.015625,529.8624,21.533203125,0
"Sep 26 2009 21:24:29",42.2885333333,-71.5765166667,0.9765625,528.2809,21.533203125,0
"Sep 26 2009 21:24:30",42.2885333333,-71.5761666667,0.8984375,526.6976,21.533203125,0
"Sep 26 2009 21:24:31",42.2885333333,-71.5758166667,1.09375,525.1125,21.533203125,0
"Sep 26 2009 21:24:32",42.2885333333,-71.5754666667,1.09375,517.16,21.533203125,0
"Sep 26 2009 21:24:33",42.2885333333,-71.5751333333,0.8984375,486.5301,21.533203125,0
"Sep 26 2009 21:24:34",42.2885333333,-71.5747833333,1.015625,501.12,21.533203125,1
"Sep 26 2009 21:24:35",42.2885333333,-71.57445,0.9765625,515.5641,21.533203125,5
"Sep 26 2009 21:24:36",42.2885333333,-71.5741333333,0.9375,547.1401,21.533203125,0
"Sep 26 2009 21:24:37",42.2885333333,-71.5741333333,1.015625,483.2681,21.533203125,2
"Sep 26 2009 21:24:37",42.2885333333,-71.57315,0.9765625,531.4421,21.533203125,1
"Sep 26 2009 21:24:39",42.2885333333,-71.5728333333,0.9375,521.9369,21.533203125,2
"Sep 26 2009 21:24:40",42.28855,-71.5725,0.9375,523.5256,21.533203125,1
"Sep 26 2009 21:24:42",42.28855,-71.5721666667,0.8203125,523.5256,21.533203125,2
"Sep 26 2009 21:24:43",42.2885666667,-71.5718333333,1.015625,518.7541,21.533203125,1
"Sep 26 2009 21:24:44",42.2885666667,-71.5715166667,0.9765625,526.6976,21.533203125,0
"Sep 26 2009 21:24:45",42.2885833333,-71.5711833333,1.015625,528.2809,21.533203125,0
"Sep 26 2009 21:24:46",42.2886,-71.57085,0.859375,523.5256,21.533203125,1
"Sep 26 2009 21:24:47",42.2886,-71.5705,0.859375,534.5961,21.533203125,1
"Sep 26 2009 21:24:48",42.2886,-71.5701666667,0.9375,523.5256,21.533203125,0
"Sep 26 2009 21:24:49",42.2886,-71.5698166667,1.09375,523.5256,21.533203125,2
"Sep 26 2009 21:24:50",42.2886166667,-71.5691333333,0.9765625,520.3464,21.533203125,0
"Sep 26 2009 21:24:51",42.2886166667,-71.5688,1.2109375,513.9664,21.533203125,0
"Sep 26 2009 21:24:52",42.2886166667,-71.56845,0.859375,510.7656,21.533203125,2
"Sep 26 2009 21:24:53",42.2886333333,-71.5681,1.0546875,471.7944,21.533203125,0
"Sep 26 2009 21:24:55",42.2886166667,-71.5677666667,1.015625,369.8304,21.533203125,1
"Sep 26 2009 21:24:56",42.2886166667,-71.5674333333,1.09375,395.9289,21.533203125,0
"Sep 26 2009 21:24:57",42.2886,-71.5671166667,0.8984375,406.2549,21.533203125,0
"Sep 26 2009 21:24:58",42.2886,-71.5667833333,1.09375,366.32,21.533203125,0
"Sep 26 2009 21:24:59",42.2886,-71.5664666667,1.0546875,369.8304,21.533203125,1
"Sep 26 2009 21:25:00",42.2885833333,-71.5661666667,1.1328125,406.2549,21.533203125,0
"Sep 26 2009 21:25:01",42.2886,-71.56585,1.015625,515.5641,21.533203125,0
"Sep 26 2009 21:25:02",42.2885833333,-71.5655666667,1.0546875,505.9509,21.533203125,0
"Sep 26 2009 21:25:03",42.2885666667,-71.5653333333,1.1328125,451.92,21.533203125,4
"Sep 26 2009 21:25:04",42.2885333333,-71.5651,1.015625,494.6536,21.533203125,0
"Sep 26 2009 21:25:05",42.2884,-71.5646833333,0.9765625,515.5641,21.533203125,1
"Sep 26 2009 21:25:06",42.2883,-71.5645,1.0546875,550.2581,21.533203125,0
"Sep 26 2009 21:25:07",42.2881666667,-71.56435,0.9765625,605.1509,21.533203125,2
"Sep 26 2009 21:25:09",42.2879666667,-71.5643,1.0546875,674.7125,21.533203125,0
"Sep 26 2009 21:25:10",42.2878,-71.5642333333,1.09375,634.6389,21.533203125,0
"Sep 26 2009 21:25:11",42.28765,-71.5642333333,1.09375,694.2201,21.533203125,0
"Sep 26 2009 21:25:12",42.2874833333,-71.56425,1.2109375,622.9301,21.533203125,0
"Sep 26 2009 21:25:13",42.2873333333,-71.5643166667,1.1328125,755.8325,21.533203125,0
"Sep 26 2009 21:25:14",42.2871666667,-71.5644333333,1.328125,759.7184,21.533203125,0
"Sep 26 2009 21:25:15",42.2870333333,-71.56455,1.09375,767.4416,21.533203125,0
"Sep 26 2009 21:25:16",42.2869166667,-71.5647,1.171875,768.7225,21.533203125,0
"Sep 26 2009 21:25:17",42.2868166667,-71.5648833333,1.1328125,732.1769,21.533203125,0
"Sep 26 2009 21:25:18",42.2868,-71.5651,1.1328125,763.5881,21.533203125,0
"Sep 26 2009 21:25:19",42.2868666667,-71.56555,1.1328125,763.5881,21.533203125,0
"Sep 26 2009 21:25:20",42.2869333333,-71.5657333333,1.1328125,678.9224,21.533203125,0
"Sep 26 2009 21:25:22",42.2870333333,-71.5659,1.1328125,690.0696,21.533203125,0
"Sep 26 2009 21:25:23",42.2871666667,-71.5660166667,1.0546875,521.9369,21.533203125,0
"Sep 26 2009 21:25:24",42.2873333333,-71.5660833333,1.09375,548.7,21.533203125,0
"Sep 26 2009 21:25:25",42.2874833333,-71.5661333333,1.015625,446.9109,21.533203125,2
"Sep 26 2009 21:25:26",42.2876333333,-71.5661666667,1.015625,466.8501,21.533203125,0
"Sep 26 2009 21:25:27",42.2878166667,-71.5661833333,1.0546875,520.3464,21.533203125,0
"Sep 26 2009 21:25:28",42.288,-71.5661833333,0.8984375,621.4584,21.533203125,0
"Sep 26 2009 21:25:29",42.2882,-71.5662,1.015625,540.8825,21.533203125,1
"Sep 26 2009 21:25:30",42.2883833333,-71.5661833333,1.0546875,617.0325,21.533203125,0
"Sep 26 2009 21:25:31",42.2886,-71.5661833333,0.9765625,615.5536,21.533203125,4
"Sep 26 2009 21:25:32",42.2888,-71.5661833333,1.0546875,590.1369,21.533203125,0
"Sep 26 2009 21:25:33",42.2892333333,-71.5661833333,1.015625,561.1144,21.533203125,3
"Sep 26 2009 21:25:34",42.2894666667,-71.5661666667,0.9765625,413.1029,21.533203125,5
"Sep 26 2009 21:25:35",42.2897,-71.5661666667,0.9765625,407.9696,21.533203125,2
"Sep 26 2009 21:25:37",42.2899666667,-71.5661666667,0.9765625,395.9289,21.533203125,4
"Sep 26 2009 21:25:38",42.2902166667,-71.5661666667,1.09375,397.6544,21.533203125,6
"Sep 26 2009 21:25:39",42.2904833333,-71.5661666667,1.0546875,458.5736,21.533203125,0
"Sep 26 2009 21:25:40",42.2907666667,-71.5661666667,1.015625,413.1029,21.533203125,0
"Sep 26 2009 21:25:41",42.29105,-71.5661666667,1.015625,419.9221,21.533203125,0
"Sep 26 2009 21:25:42",42.2913166667,-71.5661666667,1.0546875,404.5384,21.533203125,0
"Sep 26 2009 21:25:43",42.2915833333,-71.56615,0.9765625,390.7416,21.533203125,0
"Sep 26 2009 21:25:44",42.29185,-71.56615,1.015625,380.3184,21.533203125,0
"Sep 26 2009 21:25:45",42.2921166667,-71.56615,0.9765625,397.6544,21.533203125,0
"Sep 26 2009 21:25:46",42.2923833333,-71.5661333333,1.015625,404.5384,21.533203125,0
"Sep 26 2009 21:25:47",42.2929,-71.5661166667,1.015625,407.9696,21.533203125,0
"Sep 26 2009 21:25:48",42.29315,-71.5661166667,1.0546875,406.2549,21.533203125,0
"Sep 26 2009 21:25:49",42.2934166667,-71.5661166667,1.015625,401.1,21.533203125,0
"Sep 26 2009 21:25:51",42.29365,-71.5661,0.9765625,394.2016,21.533203125,0
"Sep 26 2009 21:25:52",42.2938833333,-71.5661,1.015625,383.8,21.533203125,0
"Sep 26 2009 21:25:53",42.2941333333,-71.5660666667,0.9375,383.8,21.533203125,1
"Sep 26 2009 21:25:54",42.2943833333,-71.56605,0.9765625,390.7416,21.533203125,0
"Sep 26 2009 21:25:55",42.2946333333,-71.5660333333,0.9375,402.8201,21.533203125,0
"Sep 26 2009 21:25:56",42.2949,-71.5660166667,1.09375,423.3209,21.533203125,0
"Sep 26 2009 21:25:57",42.2951666667,-71.566,1.1328125,431.7864,21.533203125,1
"Sep 26 2009 21:25:58",42.2954333333,-71.5659833333,0.8984375,484.9,21.533203125,0
"Sep 26 2009 21:25:59",42.2957,-71.5659333333,1.015625,473.4389,21.533203125,0
"Sep 26 2009 21:26:00",42.2957,-71.5659333333,1.015625,585.5976,21.533203125,0
"Sep 26 2009 21:26:00",42.29655,-71.5657833333,0.9765625,371.5829,21.533203125,0
"Sep 26 2009 21:26:02",42.29685,-71.5657333333,1.0546875,298.2544,21.533203125,0
"Sep 26 2009 21:26:03",42.29715,-71.5656666667,1.09375,292.7701,21.533203125,0
"Sep 26 2009 21:26:05",42.2974333333,-71.5656166667,1.015625,257.66,21.533203125,0
"Sep 26 2009 21:26:06",42.2977333333,-71.56555,0.9765625,289.1049,21.533203125,1
"Sep 26 2009 21:26:07",42.2980333333,-71.5654833333,1.015625,298.2544,21.533203125,0
"Sep 26 2009 21:26:08",42.2983333333,-71.5654166667,0.8984375,266.9625,21.533203125,0
"Sep 26 2009 21:26:09",42.2986333333,-71.56535,1.015625,259.5241,21.533203125,0
"Sep 26 2009 21:26:10",42.2989333333,-71.5652833333,0.9765625,283.5936,21.533203125,0
"Sep 26 2009 21:26:11",42.2992333333,-71.5652333333,1.0546875,298.2544,21.533203125,0
"Sep 26 2009 21:26:12",42.2995333333,-71.5651833333,0.9765625,263.2469,21.533203125,0
"Sep 26 2009 21:26:13",42.2998333333,-71.5651333333,0.9375,285.4325,21.533203125,0
"Sep 26 2009 21:26:14",42.2998333333,-71.5651333333,1.015625,320.0296,21.533203125,0
"Sep 26 2009 21:26:14",42.3007833333,-71.565,0.8984375,309.1744,21.533203125,0
"Sep 26 2009 21:26:16",42.3011,-71.5649666667,0.9765625,350.4341,21.533203125,0
"Sep 26 2009 21:26:17",42.3014166667,-71.5649333333,0.9375,465.1984,21.533203125,0
"Sep 26 2009 21:26:19",42.30175,-71.5649166667,1.09375,497.8904,21.85546875,0
"Sep 26 2009 21:26:20",42.3020666667,-71.5649,0.8984375,621.4584,21.533203125,0
"Sep 26 2009 21:26:21",42.3023833333,-71.5649,1.0546875,625.8681,21.533203125,0
"Sep 26 2009 21:26:22",42.3027,-71.5648833333,1.0546875,634.6389,21.533203125,0
"Sep 26 2009 21:26:23",42.303,-71.5648833333,1.015625,639.0,21.533203125,0
"Sep 26 2009 21:26:24",42.3033166667,-71.5648833333,1.0546875,641.8984,21.533203125,0
"Sep 26 2009 21:26:25",42.3036166667,-71.5649,1.0546875,646.2325,21.533203125,1
"Sep 26 2009 21:26:26",42.3039333333,-71.5649166667,0.9765625,643.3449,21.533203125,0
"Sep 26 2009 21:26:27",42.30425,-71.5649333333,1.015625,646.2325,21.533203125,0
"Sep 26 2009 21:26:28",42.3048666667,-71.5649666667,1.015625,650.5504,21.533203125,0
"Sep 26 2009 21:26:29",42.3051666667,-71.565,1.015625,663.4069,21.533203125,0
"Sep 26 2009 21:26:30",42.3054833333,-71.5650333333,1.0546875,494.6536,21.85546875,2
"Sep 26 2009 21:26:32",42.3057833333,-71.5650666667,0.9375,513.9664,21.533203125,1
"Sep 26 2009 21:26:33",42.3061,-71.5651166667,0.9765625,520.3464,21.85546875,0
"Sep 26 2009 21:26:34",42.3064,-71.5651666667,1.015625,523.5256,21.85546875,0
"Sep 26 2009 21:26:35",42.3067,-71.5652333333,0.78125,550.2581,21.533203125,10
"Sep 26 2009 21:26:36",42.307,-71.5653,1.484375,564.2,21.533203125,1
"Sep 26 2009 21:26:37",42.3073166667,-71.5653666667,1.015625,571.8825,21.533203125,1
"Sep 26 2009 21:26:38",42.3076166667,-71.56545,1.0546875,600.6656,21.85546875,0
"Sep 26 2009 21:26:39",42.3079,-71.5655333333,1.015625,582.5624,21.533203125,0
"Sep 26 2009 21:26:40",42.3082,-71.5656166667,0.9765625,683.1161,21.85546875,0
"Sep 26 2009 21:26:41",42.3085,-71.5657166667,1.0546875,674.7125,21.85546875,0
"Sep 26 2009 21:26:42",42.3091166667,-71.5659333333,0.9765625,544.0149,21.533203125,1
"Sep 26 2009 21:26:43",42.3094,-71.56605,1.015625,545.5784,21.533203125,1
"Sep 26 2009 21:26:44",42.3097,-71.5661666667,0.9765625,562.6581,21.533203125,0
"Sep 26 2009 21:26:46",42.31,-71.5663,0.9375,698.3544,21.533203125,0
"Sep 26 2009 21:26:47",42.3103,-71.5664166667,1.015625,528.2809,21.85546875,0
"Sep 26 2009 21:26:48",42.3105833333,-71.5665333333,0.9765625,548.7,21.85546875,1
"Sep 26 2009 21:26:49",42.3108833333,-71.5666666667,1.0546875,559.5689,21.533203125,0
"Sep 26 2009 21:26:50",42.3111833333,-71.5667833333,1.0546875,562.6581,21.85546875,0
"Sep 26 2009 21:26:51",42.3114666667,-71.5669166667,1.09375,536.1704,21.85546875,0
"Sep 26 2009 21:26:52",42.3117666667,-71.56705,0.9375,525.1125,21.85546875,0
"Sep 26 2009 21:26:53",42.3120666667,-71.5671666667,1.0546875,581.0421,21.533203125,0
"Sep 26 2009 21:26:54",42.31235,-71.5672833333,0.9765625,509.1625,21.85546875,1
"Sep 26 2009 21:26:55",42.31235,-71.5672833333,1.1328125,684.5104,21.85546875,5
"Sep 26 2009 21:26:55",42.3132333333,-71.56765,0.9375,676.1176,21.85546875,3
"Sep 26 2009 21:26:57",42.3135166667,-71.5677666667,0.703125,509.1625,21.85546875,5
"Sep 26 2009 21:26:58",42.3138166667,-71.5678833333,1.0546875,531.4421,21.533203125,0
"Sep 26 2009 21:27:00",42.3141,-71.568,0.9375,491.4096,21.533203125,0
"Sep 26 2009 21:27:01",42.3144,-71.5681333333,0.9375,710.6601,21.533203125,0
"Sep 26 2009 21:27:02",42.3146833333,-71.56825,1.015625,720.1304,21.533203125,4
"Sep 26 2009 21:27:03",42.3149833333,-71.5683666667,0.9375,596.1641,21.533203125,2
"Sep 26 2009 21:27:04",42.3152833333,-71.5685,0.9765625,544.0149,21.533203125,0
"Sep 26 2009 21:27:05",42.3155666667,-71.5686166667,1.015625,550.2581,21.533203125,0
"Sep 26 2009 21:27:06",42.3158666667,-71.5687333333,1.015625,542.4496,21.533203125,0
"Sep 26 2009 21:27:07",42.3161666667,-71.5688666667,0.9765625,554.9216,21.85546875,0
"Sep 26 2009 21:27:08",42.31645,-71.5689833333,0.9765625,716.0825,21.85546875,0
"Sep 26 2009 21:27:09",42.31675,-71.5691,1.0546875,674.7125,21.533203125,0
"Sep 26 2009 21:27:10",42.3173333333,-71.56935,0.9765625,671.8969,21.85546875,0
"Sep 26 2009 21:27:11",42.3176333333,-71.5694666667,1.0546875,681.72,21.85546875,0
"Sep 26 2009 21:27:12",42.3179166667,-71.5696,0.9765625,685.9029,21.85546875,0
"Sep 26 2009 21:27:14",42.3182166667,-71.5697166667,0.9375,680.3221,21.85546875,0
"Sep 26 2009 21:27:15",42.3185166667,-71.56985,0.9375,617.0325,21.85546875,0
"Sep 26 2009 21:27:16",42.3188166667,-71.5699833333,0.9375,533.02,21.533203125,0
"Sep 26 2009 21:27:17",42.3191,-71.5701166667,0.9765625,619.9849,21.85546875,0
"Sep 26 2009 21:27:18",42.3194,-71.5702333333,1.40625,534.5961,21.85546875,13
"Sep 26 2009 21:27:19",42.3196833333,-71.5703666667,1.015625,534.5961,21.85546875,0
"Sep 26 2009 21:27:20",42.3199833333,-71.5705,1.0546875,513.9664,21.85546875,0
"Sep 26 2009 21:27:21",42.3202666667,-71.5706166667,0.9375,523.5256,21.85546875,0
"Sep 26 2009 21:27:22",42.3205666667,-71.57075,0.9375,488.1584,21.85546875,0
"Sep 26 2009 21:27:23",42.3208666667,-71.57085,1.0546875,534.5961,21.85546875,0
"Sep 26 2009 21:27:24",42.32145,-71.5710833333,0.9765625,534.5961,21.85546875,0
"Sep 26 2009 21:27:25",42.32175,-71.5712,1.0546875,364.5621,21.533203125,0
"Sep 26 2009 21:27:26",42.32205,-71.5713,1.015625,536.1704,21.85546875,0
"Sep 26 2009 21:27:28",42.32235,-71.5714,0.9375,518.7541,21.85546875,0
"Sep 26 2009 21:27:29",42.32265,-71.5715166667,1.0546875,649.1129,21.85546875,0
"Sep 26 2009 21:27:30",42.32295,-71.5716166667,1.015625,581.0421,21.85546875,0
"Sep 26 2009 21:27:31",42.3232333333,-71.5717333333,0.9375,411.3936,21.85546875,1
"Sep 26 2009 21:27:32",42.3235333333,-71.5718333333,1.0546875,355.7456,21.85546875,0
"Sep 26 2009 21:27:33",42.32385,-71.5719333333,1.09375,321.8325,21.533203125,0
"Sep 26 2009 21:27:34",42.3241333333,-71.5720333333,0.9765625,341.5456,21.85546875,0
"Sep 26 2009 21:27:35",42.3244333333,-71.5721333333,0.9765625,373.3336,21.533203125,0
"Sep 26 2009 21:27:36",42.3247333333,-71.5722333333,0.9765625,327.2304,21.85546875,0
"Sep 26 2009 21:27:37",42.3250333333,-71.5723333333,1.015625,272.5224,21.85546875,0
"Sep 26 2009 21:27:38",42.3256166667,-71.57255,0.9765625,329.0261,21.85546875,0
"Sep 26 2009 21:27:39",42.3259166667,-71.5726666667,0.9375,279.9104,21.85546875,1
"Sep 26 2009 21:27:40",42.3262166667,-71.5727666667,0.9765625,253.9264,21.85546875,0
"Sep 26 2009 21:27:42",42.3265,-71.5728833333,1.015625,320.0296,21.533203125,0
"Sep 26 2009 21:27:43",42.3268,-71.5729833333,0.9765625,355.7456,21.85546875,0
"Sep 26 2009 21:27:44",42.3271,-71.5731,0.9375,355.7456,21.85546875,0
"Sep 26 2009 21:27:45",42.3273833333,-71.5732166667,0.9765625,332.6121,21.85546875,0
"Sep 26 2009 21:27:46",42.3276833333,-71.5733166667,0.9765625,404.5384,21.85546875,0
"Sep 26 2009 21:27:47",42.3279666667,-71.5734166667,0.9765625,478.3616,21.85546875,0
"Sep 26 2009 21:27:48",42.3282666667,-71.5735333333,1.015625,698.3544,21.533203125,0
"Sep 26 2009 21:27:49",42.3285666667,-71.57365,1.015625,493.0325,21.533203125,0
"Sep 26 2009 21:27:50",42.3288666667,-71.57375,1.09375,526.6976,21.85546875,0
"Sep 26 2009 21:27:51",42.32915,-71.5738666667,0.9765625,542.4496,21.85546875,0
"Sep 26 2009 21:27:52",42.32975,-71.5741,0.9375,525.1125,21.85546875,1
"Sep 26 2009 21:27:53",42.3300333333,-71.5742166667,0.9765625,318.2249,21.533203125,0
"Sep 26 2009 21:27:54",42.33035,-71.5743333333,1.015625,341.5456,21.85546875,0
"Sep 26 2009 21:27:54",42.33035,-71.5743333333,1.015625,318.2249,21.85546875,0
"Sep 26 2009 21:27:57",42.33095,-71.5745666667,1.09375,325.4329,21.85546875,0
"Sep 26 2009 21:27:58",42.33125,-71.5746666667,1.015625,337.9776,21.533203125,0
