time,latitude,longitude,light,temperature,sound,temperature probe,altitude
06/03/2010 10:57:25,42.670452,-71.42657,156.29,32.49,2,26.074249906301886792452830188679245,32
06/03/2010 10:57:27,42.670433,-71.426544,218.10,32.49,1,26.165388771885406427221172022684310,34
06/03/2010 10:57:28,42.670418,-71.426544,330.82,32.49,3,26.165388771885406427221172022684310,38
06/03/2010 10:57:29,42.670418,-71.426544,409.68,32.49,3,26.165388771885406427221172022684310,38
06/03/2010 10:57:30,42.670403,-71.426544,411.39,32.81,2,26.165388771885406427221172022684310,38
06/03/2010 10:57:31,42.670403,-71.426544,418.22,32.81,2,26.165388771885406427221172022684310,39
06/03/2010 10:57:32,42.67037,-71.42653,431.79,32.49,3,26.165388771885406427221172022684310,43
06/03/2010 10:57:33,42.67037,-71.42653,510.77,32.81,3,26.165388771885406427221172022684310,43
06/03/2010 10:57:34,42.67037,-71.42653,649.11,32.81,7,26.256387661764848484848484848484848,44
06/03/2010 10:57:35,42.67037,-71.42653,863.09,32.81,3,26.256387661764848484848484848484848,46
06/03/2010 10:57:36,42.67037,-71.426544,996.93,32.49,3,26.256387661764848484848484848484848,48
06/03/2010 10:57:37,42.67037,-71.426544,1024.93,32.81,3,26.256387661764848484848484848484848,51
06/03/2010 10:57:39,,,1029.14,32.81,5,26.256387661764848484848484848484848, 
06/03/2010 10:57:40,,,547.14,32.49,4,26.347246698054762808349146110056926, 
06/03/2010 10:57:41,42.670387,-71.426544,301.90,32.49,3,26.347246698054762808349146110056926,53
06/03/2010 10:57:42,42.670403,-71.426544,202.82,32.49,2,26.347246698054762808349146110056926,53
06/03/2010 10:57:43,42.670403,-71.42657,175.80,32.49,3,26.347246698054762808349146110056926,53
06/03/2010 10:57:44,42.670418,-71.42657,142.52,32.49,4,26.347246698054762808349146110056926,51
06/03/2010 10:57:45,42.670418,-71.42657,134.61,32.49,2,26.347246698054762808349146110056926,52
06/03/2010 10:57:46,42.670418,-71.42657,154.33,32.81,1,26.347246698054762808349146110056926,53
06/03/2010 10:57:47,42.670418,-71.42657,169.97,33.13,8,26.437966003798326996197718631178707,52
06/03/2010 10:57:48,42.670418,-71.426544,218.10,32.49,3,26.437966003798326996197718631178707,54
06/03/2010 10:57:49,42.670403,-71.42653,298.25,32.49,1,26.437966003798326996197718631178707,55
06/03/2010 10:57:50,42.67037,-71.42651,346.88,32.49,2,26.528545702976190476190476190476190,57
06/03/2010 10:57:52,42.670353,-71.42651,316.42,32.49,3,26.528545702976190476190476190476190,58
06/03/2010 10:57:53,42.670353,-71.42651,390.74,32.49,2,26.528545702976190476190476190476190,57
06/03/2010 10:57:54,42.670353,-71.42653,466.85,32.81,5,26.528545702976190476190476190476190,58
06/03/2010 10:57:55,42.67037,-71.42651,534.60,32.81,5,26.618985920515419847328244274809160,59
06/03/2010 10:57:56,42.670387,-71.42653,612.59,32.81,9,26.618985920515419847328244274809160,59
06/03/2010 10:57:57,42.670387,-71.426544,688.68,32.49,2,26.618985920515419847328244274809160,58
06/03/2010 10:57:58,42.670403,-71.42657,758.42,32.81,3,26.709286782298546845124282982791587,56
06/03/2010 10:57:59,42.670403,-71.42659,733.51,32.81,1,26.709286782298546845124282982791587,55
06/03/2010 10:58:00,42.670418,-71.42659,545.58,32.49,6,26.709286782298546845124282982791587,55
06/03/2010 10:58:01,42.670418,-71.42659,389.01,32.49,2,26.799448415172720306513409961685824,55
06/03/2010 10:58:02,42.670418,-71.426605,330.82,32.81,7,26.799448415172720306513409961685824,55
06/03/2010 10:58:04,42.670403,-71.42659,294.60,32.81,2,26.799448415172720306513409961685824,54
06/03/2010 10:58:05,42.670403,-71.42659,325.43,32.49,2,26.799448415172720306513409961685824,53
06/03/2010 10:58:06,42.670387,-71.42657,387.27,32.81,1,26.889470946958963531669865642994242,55
06/03/2010 10:58:07,42.67037,-71.42657,411.39,32.49,3,26.889470946958963531669865642994242,55
06/03/2010 10:58:08,42.67037,-71.42657,154.33,32.49,3,26.979354506461538461538461538461538,57
06/03/2010 10:58:09,42.670353,-71.42657,96.66,32.49,4,26.979354506461538461538461538461538,61
06/03/2010 10:58:10,42.670338,-71.426544,128.66,32.81,4,27.069099223477418111753371868978805,63
06/03/2010 10:58:11,42.670338,-71.426544,96.66,32.81,2,27.069099223477418111753371868978805,65
06/03/2010 10:58:12,42.670322,-71.42651,148.43,32.81,2,27.069099223477418111753371868978805,67
06/03/2010 10:58:13,42.670296,-71.42648,325.43,32.49,4,27.158705228805868725868725868725869,68
06/03/2010 10:58:14,42.670296,-71.42648,770.00,32.81,3,27.158705228805868725868725868725869,68
06/03/2010 10:58:15,42.67028,-71.42648,843.45,32.81,1,27.248172654258143133462282398452611,67
06/03/2010 10:58:17,42.67028,-71.42647,1032.47,32.81,5,27.248172654258143133462282398452611,68
06/03/2010 10:58:18,42.670265,-71.42647,1047.12,33.13,5,27.337501632667286821705426356589147,70
06/03/2010 10:58:19,42.670265,-71.42647,1046.32,32.81,2,27.426692297898058252427184466019417,71
06/03/2010 10:58:20,,,1025.77,32.81,2,27.426692297898058252427184466019417, 
06/03/2010 10:58:21,42.670265,-71.42647,466.85,32.81,5,27.426692297898058252427184466019417,73
06/03/2010 10:58:22,42.670265,-71.42647,611.11,32.81,2,27.515744784856964980544747081712062,71
06/03/2010 10:58:23,42.670265,-71.426445,438.53,32.81,6,27.515744784856964980544747081712062,69
06/03/2010 10:58:24,42.670265,-71.426445,100.69,32.81,2,27.515744784856964980544747081712062,68
06/03/2010 10:58:25,42.670265,-71.42643,162.16,33.13,3,27.604659229502417153996101364522417,68
06/03/2010 10:58:26,42.670265,-71.4264,545.58,33.13,1,27.604659229502417153996101364522417,70
06/03/2010 10:58:27,42.670265,-71.426384,257.66,32.81,2,27.604659229502417153996101364522417,71
06/03/2010 10:58:28,42.67028,-71.42637,140.55,32.81,4,27.693435768855,70
06/03/2010 10:58:30,42.670265,-71.42635,483.27,32.81,2,27.693435768855,72
06/03/2010 10:58:31,42.670265,-71.42634,520.35,32.81,3,27.693435768855,73
06/03/2010 10:58:32,42.670265,-71.42634,332.61,33.13,2,27.693435768855,74
06/03/2010 10:58:33,42.670265,-71.42634,590.14,33.46,1,27.782074541007866927592954990215264,74
06/03/2010 10:58:34,42.670265,-71.42634,278.07,33.13,1,27.782074541007866927592954990215264,72
06/03/2010 10:58:35,42.670265,-71.426315,204.73,32.81,2,27.782074541007866927592954990215264,72
06/03/2010 10:58:36,42.670265,-71.426315,261.39,32.81,2,27.782074541007866927592954990215264,73
06/03/2010 10:58:37,42.670265,-71.4263,263.25,33.13,5,27.782074541007866927592954990215264,72
06/03/2010 10:58:38,42.670246,-71.426285,329.03,33.13,5,27.870575685137254901960784313725490,71
06/03/2010 10:58:39,42.67023,-71.42627,513.97,33.13,4,27.870575685137254901960784313725490,68
06/03/2010 10:58:40,42.670216,-71.42627,763.59,33.13,2,27.870575685137254901960784313725490,67
06/03/2010 10:58:41,42.670216,-71.426254,1001.43,33.13,4,27.870575685137254901960784313725490,65
06/03/2010 10:58:43,42.670216,-71.426254,1030.81,33.13,2,27.870575685137254901960784313725490,66
06/03/2010 10:58:44,42.6702,-71.42624,881.09,33.13,2,27.870575685137254901960784313725490,65
06/03/2010 10:58:45,42.6702,-71.42624,371.58,33.13,4,27.870575685137254901960784313725490,65
06/03/2010 10:58:46,42.6702,-71.42624,305.54,33.46,1,27.870575685137254901960784313725490,63
06/03/2010 10:58:47,42.6702,-71.42624,242.68,33.13,3,27.870575685137254901960784313725490,63
06/03/2010 10:58:48,42.6702,-71.42624,229.48,33.13,4,27.870575685137254901960784313725490,61
06/03/2010 10:58:49,42.6702,-71.42624,266.96,32.81,2,27.870575685137254901960784313725490,60
06/03/2010 10:58:50,42.6702,-71.42622,270.67,33.13,2,27.870575685137254901960784313725490,59
06/03/2010 10:58:51,42.67018,-71.42622,266.96,33.46,3,27.870575685137254901960784313725490,58
06/03/2010 10:58:52,42.67018,-71.42619,134.61,33.46,3,27.870575685137254901960784313725490,58
06/03/2010 10:58:53,42.6702,-71.42619,33.35,33.13,5,27.870575685137254901960784313725490,56
06/03/2010 10:58:55,42.6702,-71.42619,12.56,33.13,4,27.870575685137254901960784313725490,55
06/03/2010 10:58:56,42.6702,-71.42618,14.65,33.13,3,27.870575685137254901960784313725490,57
06/03/2010 10:58:57,42.67018,-71.42616,80.49,33.13,3,27.870575685137254901960784313725490,57
06/03/2010 10:58:58,42.67018,-71.42616,220.00,33.46,1,27.870575685137254901960784313725490,57
06/03/2010 10:58:59,42.670166,-71.42615,221.90,33.13,8,27.870575685137254901960784313725490,57
06/03/2010 10:59:00,,,162.16,32.81,8,27.958939341513123772102161100196464, 
06/03/2010 10:59:01,,,108.72,33.13,3,27.958939341513123772102161100196464, 
06/03/2010 10:59:02,42.67013,-71.4261,130.65,33.13,1,27.958939341513123772102161100196464,55
06/03/2010 10:59:03,42.6701,-71.4261,156.29,33.46,18,27.958939341513123772102161100196464,54
06/03/2010 10:59:04,42.670067,-71.42608,187.42,33.46,5,27.958939341513123772102161100196464,56
06/03/2010 10:59:05,42.670067,-71.4261,206.65,33.13,2,27.958939341513123772102161100196464,53
06/03/2010 10:59:06,42.67005,-71.4261,210.47,33.46,8,28.047165651509921259842519685039370,53
06/03/2010 10:59:08,42.670036,-71.4261,189.35,33.46,5,28.047165651509921259842519685039370,51
06/03/2010 10:59:09,42.670036,-71.4261,206.65,33.46,16,28.047165651509921259842519685039370,51
