time,latitude,longitude,light,temperature,sound,"temperature probe"
"10/15/2009 17:28:36",42.849415,-71.2211,0.00,22.18,0,6.06705
"10/15/2009 17:28:37",42.849236,-71.221245,0.00,21.86,0,6.06705
"10/15/2009 17:28:38",42.849033,-71.221405,0.00,22.18,0,6.06705
"10/15/2009 17:28:39",42.848835,-71.22155,0.00,21.86,0,6.06705
"10/15/2009 17:28:40",42.848633,-71.221695,0.00,21.86,0,6.06705
"10/15/2009 17:28:41",42.848232,-71.222,0.00,22.18,0,6.06705
"10/15/2009 17:28:42",42.848045,-71.22215,0.00,21.86,0,6.06705
"10/15/2009 17:28:43",42.84785,-71.2223,0.00,22.18,0,6.06705
"10/15/2009 17:28:45",42.847664,-71.222435,0.00,22.18,0,6.06705
"10/15/2009 17:28:46",42.84747,-71.22258,0.00,22.18,0,6.06705
"10/15/2009 17:28:47",42.847282,-71.22273,0.00,22.18,0,6.06705
"10/15/2009 17:28:48",42.847103,-71.222885,0.00,21.86,0,6.06705
"10/15/2009 17:28:49",42.846916,-71.223015,0.00,22.18,0,6.06705
"10/15/2009 17:28:50",42.84672,-71.22317,0.00,22.18,0,6.06705
"10/15/2009 17:28:51",42.846535,-71.22331,0.00,21.86,0,6.06705
"10/15/2009 17:28:52",42.846348,-71.22346,0.00,22.18,0,6.06705
"10/15/2009 17:28:53",42.84615,-71.2236,0.00,21.86,0,6.06705
"10/15/2009 17:28:54",,,0.00,21.86,0,6.06705
"10/15/2009 17:28:54",42.84558,-71.22403,0.00,22.18,0,6.06705
"10/15/2009 17:28:56",42.845387,-71.22419,0.00,22.18,0,6.06705
"10/15/2009 17:28:57",42.84518,-71.224335,0.00,22.18,0,6.06705
"10/15/2009 17:28:59",42.84497,-71.22449,0.00,22.18,0,6.06705
"10/15/2009 17:29:00",42.84477,-71.22463,0.00,22.18,0,6.06705
"10/15/2009 17:29:01",42.844563,-71.2248,0.00,22.18,0,6.1795
"10/15/2009 17:29:02",42.844368,-71.22495,0.00,21.86,0,6.1795
"10/15/2009 17:29:03",42.84418,-71.2251,0.00,22.18,0,6.1795
"10/15/2009 17:29:04",42.843987,-71.22525,0.00,22.18,0,6.1795
"10/15/2009 17:29:05",42.843784,-71.225395,0.00,21.86,0,6.1795
"10/15/2009 17:29:06",42.843586,-71.22557,0.00,21.86,0,6.06705
"10/15/2009 17:29:07",42.843384,-71.225716,0.00,21.86,0,6.1795
"10/15/2009 17:29:08",42.842983,-71.22602,0.00,22.18,0,6.1795
"10/15/2009 17:29:09",42.842796,-71.226166,0.00,22.18,0,6.1795
"10/15/2009 17:29:10",42.8426,-71.22632,0.00,21.86,0,6.1795
"10/15/2009 17:29:11",42.8424,-71.22646,0.00,22.18,0,6.1795
"10/15/2009 17:29:13",42.84222,-71.226616,0.00,22.18,0,6.1795
"10/15/2009 17:29:14",42.84202,-71.22677,0.00,22.18,0,6.1795
"10/15/2009 17:29:15",42.841812,-71.22692,0.00,21.86,0,6.1795
"10/15/2009 17:29:16",42.841618,-71.227066,0.00,21.86,0,6.1795
"10/15/2009 17:29:17",42.841415,-71.22721,0.00,22.18,0,6.1795
"10/15/2009 17:29:18",42.84122,-71.22737,0.00,21.86,0,6.1795
"10/15/2009 17:29:19",42.841,-71.22753,0.00,21.86,0,6.1795
"10/15/2009 17:29:20",42.84078,-71.227684,0.00,22.18,0,6.1795
"10/15/2009 17:29:21",42.84057,-71.22785,0.00,22.18,0,6.1795
"10/15/2009 17:29:22",,,0.00,22.18,0,6.1795
"10/15/2009 17:29:22",42.839916,-71.22834,0.00,21.86,0,6.1795
"10/15/2009 17:29:24",42.839714,-71.228485,0.00,22.18,0,6.1795
"10/15/2009 17:29:25",42.83952,-71.22863,0.00,21.86,0,6.1795
"10/15/2009 17:29:27",42.839314,-71.22878,0.00,22.18,0,6.1795
"10/15/2009 17:29:28",42.83912,-71.22893,0.00,21.86,0,6.29195
"10/15/2009 17:29:29",42.838932,-71.22909,0.00,21.86,0,6.29195
"10/15/2009 17:29:30",42.838753,-71.22922,0.00,21.86,0,6.29195
"10/15/2009 17:29:31",42.838566,-71.22937,0.00,21.86,0,6.29195
"10/15/2009 17:29:32",42.838364,-71.2295,0.00,22.18,0,6.29195
"10/15/2009 17:29:33",42.838184,-71.22963,0.00,22.18,0,6.29195
"10/15/2009 17:29:34",42.837997,-71.22977,0.00,21.86,0,6.29195
"10/15/2009 17:29:35",42.837833,-71.2299,0.00,21.86,0,6.29195
"10/15/2009 17:29:36",42.837482,-71.23015,0.00,21.86,0,6.29195
"10/15/2009 17:29:37",42.837315,-71.23028,0.00,22.18,0,6.29195
"10/15/2009 17:29:38",42.83715,-71.230385,0.00,21.86,0,6.29195
"10/15/2009 17:29:38",,,0.00,21.86,0,6.29195
"10/15/2009 17:29:41",42.83685,-71.2306,0.00,21.86,0,6.29195
"10/15/2009 17:29:42",42.836704,-71.2307,0.00,22.18,0,6.29195
"10/15/2009 17:29:43",42.836548,-71.230804,0.00,21.86,0,6.29195
"10/15/2009 17:29:44",42.836403,-71.23088,0.00,21.86,0,6.29195
"10/15/2009 17:29:45",42.83626,-71.230965,0.00,21.86,0,6.29195
"10/15/2009 17:29:46",42.836132,-71.231064,0.00,22.18,0,6.29195
"10/15/2009 17:29:47",42.836002,-71.231155,0.00,21.86,0,6.29195
"10/15/2009 17:29:48",42.83585,-71.23123,0.00,21.86,0,6.29195
"10/15/2009 17:29:49",42.8357,-71.23133,0.00,21.86,0,6.29195
"10/15/2009 17:29:50",42.8354,-71.23154,0.00,21.86,0,6.1795
"10/15/2009 17:29:51",42.835228,-71.23165,0.00,21.86,0,6.1795
"10/15/2009 17:29:52",42.835083,-71.231766,0.00,21.86,0,6.1795
"10/15/2009 17:29:54",42.84917,-71.2319,0.00,21.86,0,6.1795
"10/15/2009 17:29:55",42.847664,-71.23205,0.00,21.86,0,6.1795
"10/15/2009 17:29:56",42.845997,-71.2322,0.00,21.86,0,6.1795
"10/15/2009 17:29:57",42.844498,-71.23237,0.00,21.86,0,6.1795
"10/15/2009 17:29:58",42.843002,-71.23255,0.00,21.86,0,6.1795
"10/15/2009 17:29:59",42.841503,-71.232735,0.00,21.86,0,6.1795
"10/15/2009 17:30:00",42.84,-71.23293,0.00,21.86,0,6.1795
"10/15/2009 17:30:01",42.838665,-71.23315,0.00,21.86,0,6.1795
"10/15/2009 17:30:02",42.837337,-71.23667,0.00,21.86,0,6.1795
"10/15/2009 17:30:03",42.836166,-71.23583,0.00,21.86,0,6.1795
"10/15/2009 17:30:04",42.84,-71.240166,0.00,22.18,0,6.1795
"10/15/2009 17:30:05",42.833286,-71.24233,0.00,21.86,0,6.1795
"10/15/2009 17:30:05",,,0.00,21.86,0,6.1795
"10/15/2009 17:30:08",42.833065,-71.2465,0.00,21.86,0,6.1795
"10/15/2009 17:30:09",42.832966,-71.248505,0.00,21.86,0,6.1795
"10/15/2009 17:30:10",42.83285,-71.235054,0.00,21.86,0,6.1795
"10/15/2009 17:30:11",42.83275,-71.23525,0.00,21.86,0,6.1795
"10/15/2009 17:30:12",42.832634,-71.23545,0.00,21.86,0,6.1795
"10/15/2009 17:30:13",42.83252,-71.23565,0.00,21.86,0,6.1795
"10/15/2009 17:30:14",42.832382,-71.23585,0.00,21.86,0,6.1795
"10/15/2009 17:30:15",42.832253,-71.23607,0.00,21.86,0,6.1795
"10/15/2009 17:30:16",42.83211,-71.23626,0.00,21.86,0,6.1795
"10/15/2009 17:30:17",42.831837,-71.23669,0.00,21.86,0,6.1795
"10/15/2009 17:30:18",42.83168,-71.2369,0.00,21.86,0,6.1795
"10/15/2009 17:30:19",42.831535,-71.237114,0.00,21.86,0,6.1795
"10/15/2009 17:30:19",,,0.00,21.86,0,6.1795
"10/15/2009 17:30:22",42.83122,-71.23753,0.00,21.86,0,6.1795
"10/15/2009 17:30:23",42.831047,-71.23774,0.00,21.86,0,6.1795
"10/15/2009 17:30:24",42.830883,-71.23793,0.00,21.86,0,6.1795
"10/15/2009 17:30:25",42.83071,-71.23814,0.00,21.86,0,6.1795
"10/15/2009 17:30:26",42.83055,-71.23831,0.00,21.86,0,6.1795
"10/15/2009 17:30:27",42.830387,-71.2385,0.00,21.86,0,6.1795
"10/15/2009 17:30:28",42.830215,-71.23868,0.00,21.86,0,6.1795
"10/15/2009 17:30:29",42.83007,-71.23885,0.00,21.86,0,6.1795
"10/15/2009 17:30:30",42.8299,-71.239,0.00,21.86,0,6.1795
"10/15/2009 17:30:31",42.829567,-71.23931,0.00,21.86,0,6.1795
"10/15/2009 17:30:32",42.829403,-71.239456,0.00,21.86,0,6.1795
"10/15/2009 17:30:33",42.82923,-71.2396,0.00,21.86,0,6.1795
"10/15/2009 17:30:35",42.829067,-71.23973,0.00,21.86,0,6.1795
"10/15/2009 17:30:36",42.8289,-71.23987,0.00,21.86,0,6.1795
"10/15/2009 17:30:37",42.828735,-71.23998,0.00,21.86,0,6.1795
"10/15/2009 17:30:38",42.828564,-71.2401,0.00,21.86,0,6.1795
"10/15/2009 17:30:39",42.828384,-71.240234,0.00,21.86,0,6.1795
"10/15/2009 17:30:40",42.828197,-71.24035,0.00,21.86,0,6.1795
"10/15/2009 17:30:41",42.82802,-71.240486,0.00,21.86,0,6.1795
"10/15/2009 17:30:42",42.82783,-71.2406,0.00,21.86,0,6.1795
"10/15/2009 17:30:43",42.827637,-71.240715,0.00,21.86,0,6.1795
"10/15/2009 17:30:44",,,0.00,21.86,0,6.1795
"10/15/2009 17:30:44",42.827034,-71.24105,0.00,21.86,0,6.1795
"10/15/2009 17:30:46",42.82683,-71.24117,0.00,21.86,0,6.1795
"10/15/2009 17:30:47",42.82662,-71.241264,0.00,21.86,0,6.1795
"10/15/2009 17:30:49",42.826416,-71.24138,0.00,21.86,0,6.1795
"10/15/2009 17:30:50",42.82622,-71.2415,0.00,21.86,0,6.1795
"10/15/2009 17:30:51",42.826,-71.241615,0.00,21.86,0,6.1795
"10/15/2009 17:30:52",42.825798,-71.24173,0.00,21.86,0,6.1795
"10/15/2009 17:30:53",42.825603,-71.24185,0.00,21.86,0,6.1795
"10/15/2009 17:30:54",42.825397,-71.24195,0.00,21.86,0,6.1795
"10/15/2009 17:30:55",42.825203,-71.242065,0.00,21.86,0,6.1795
"10/15/2009 17:30:56",42.825,-71.24218,0.00,21.86,0,6.1795
"10/15/2009 17:30:57",42.824795,-71.24229,0.00,21.86,0,6.1795
"10/15/2009 17:30:58",42.824413,-71.2425,0.00,21.86,0,6.1795
"10/15/2009 17:30:59",42.82422,-71.24262,0.00,21.86,0,6.1795
"10/15/2009 17:31:00",42.824017,-71.242714,0.00,21.86,0,6.1795
"10/15/2009 17:31:02",42.82382,-71.24283,0.00,21.86,0,6.1795
"10/15/2009 17:31:03",42.82363,-71.242935,0.00,21.86,0,6.1795
"10/15/2009 17:31:04",42.82343,-71.243034,0.00,21.86,0,6.1795
"10/15/2009 17:31:05",42.82325,-71.24315,0.00,21.86,0,6.1795
"10/15/2009 17:31:06",42.823048,-71.243256,0.00,21.86,0,6.1795
"10/15/2009 17:31:07",42.82287,-71.243355,0.00,21.86,0,6.1795
"10/15/2009 17:31:08",42.82268,-71.24345,0.00,21.86,0,6.1795
"10/15/2009 17:31:09",42.822487,-71.24356,0.00,21.86,0,6.1795
"10/15/2009 17:31:10",42.8223,-71.24367,0.00,21.86,0,6.1795
"10/15/2009 17:31:11",42.82212,-71.24378,0.00,21.86,0,6.1795
"10/15/2009 17:31:12",42.821697,-71.244,0.00,21.86,0,6.1795
"10/15/2009 17:31:13",42.8215,-71.24412,0.00,21.86,0,6.1795
"10/15/2009 17:31:14",42.821297,-71.24423,0.00,21.86,0,6.1795
"10/15/2009 17:31:14",,,0.00,21.86,0,6.1795
"10/15/2009 17:31:17",42.820866,-71.244484,0.00,21.86,0,6.1795
"10/15/2009 17:31:18",42.820644,-71.2446,0.00,21.86,0,6.1795
"10/15/2009 17:31:19",42.82045,-71.24472,0.00,21.86,0,6.1795
"10/15/2009 17:31:20",42.820232,-71.244835,0.00,21.86,0,6.1795
"10/15/2009 17:31:21",42.820034,-71.24493,0.00,21.86,0,6.1795
"10/15/2009 17:31:22",42.819817,-71.24505,0.00,21.86,0,6.1795
"10/15/2009 17:31:23",42.819614,-71.24515,0.00,21.86,0,6.1795
"10/15/2009 17:31:24",42.819416,-71.24525,0.00,21.86,0,6.1795
"10/15/2009 17:31:25",42.819214,-71.24535,0.00,21.86,0,6.1795
"10/15/2009 17:31:26",42.818813,-71.245514,0.00,21.86,0,6.1795
"10/15/2009 17:31:27",42.818638,-71.2456,0.00,21.86,0,6.1795
"10/15/2009 17:31:28",42.81843,-71.245674,0.00,21.86,0,6.1795
"10/15/2009 17:31:30",42.832333,-71.24572,0.00,21.86,0,6.1795
"10/15/2009 17:31:31",42.83033,-71.24578,0.00,21.86,0,6.1795
"10/15/2009 17:31:32",42.828335,-71.245834,0.00,21.86,0,6.1795
"10/15/2009 17:31:33",42.826336,-71.24588,0.00,21.86,0,6.1795
"10/15/2009 17:31:34",42.82417,-71.24593,0.00,21.86,0,6.1795
"10/15/2009 17:31:35",42.822166,-71.24598,0.00,21.86,0,6.29195
"10/15/2009 17:31:36",42.820004,-71.24602,0.00,21.86,0,6.29195
"10/15/2009 17:31:37",42.829998,-71.24607,0.00,21.86,0,6.29195
"10/15/2009 17:31:38",42.816586,-71.2461,0.00,21.86,0,6.29195
"10/15/2009 17:31:39",42.816383,-71.24615,0.00,21.86,0,6.29195
"10/15/2009 17:31:40",42.815968,-71.24625,0.00,21.86,0,6.29195
"10/15/2009 17:31:41",42.81576,-71.246284,0.00,21.86,0,6.29195
"10/15/2009 17:31:42",42.815567,-71.24633,0.00,21.86,0,6.29195
"10/15/2009 17:31:44",42.815365,-71.24638,0.00,21.86,0,6.29195
"10/15/2009 17:31:45",42.81517,-71.24644,0.00,21.86,0,6.29195
"10/15/2009 17:31:46",42.814964,-71.2465,0.00,21.86,0,6.29195
"10/15/2009 17:31:47",42.814747,-71.24655,0.00,21.86,0,6.29195
"10/15/2009 17:31:48",42.814552,-71.24663,0.00,21.86,0,6.1795
"10/15/2009 17:31:49",42.814346,-71.2467,0.00,21.86,0,6.1795
"10/15/2009 17:31:50",42.814167,-71.2468,0.00,21.86,0,6.1795
"10/15/2009 17:31:51",42.81398,-71.2469,0.00,21.86,0,6.1795
"10/15/2009 17:31:52",42.8138,-71.24703,0.00,21.86,0,6.1795
"10/15/2009 17:31:53",42.813633,-71.247154,0.00,21.86,0,6.1795
"10/15/2009 17:31:54",42.813313,-71.24745,0.00,21.86,0,6.1795
"10/15/2009 17:31:55",42.813168,-71.2476,0.00,21.86,0,6.1795
"10/15/2009 17:31:56",42.813053,-71.24777,0.00,21.86,0,6.29195
"10/15/2009 17:31:58",42.81293,-71.24792,0.00,21.86,0,6.29195
"10/15/2009 17:31:59",42.812817,-71.24806,0.00,21.86,0,6.29195
"10/15/2009 17:32:00",42.81272,-71.2482,0.00,21.86,0,6.29195
"10/15/2009 17:32:01",42.812645,-71.24833,0.00,21.86,0,6.29195
"10/15/2009 17:32:02",42.81258,-71.24843,0.00,21.86,0,6.29195
"10/15/2009 17:32:03",42.81255,-71.248505,0.00,21.86,0,6.29195
"10/15/2009 17:32:04",42.812515,-71.248535,0.00,21.86,0,6.4044
"10/15/2009 17:32:05",42.812515,-71.24855,0.00,21.86,0,6.4044
"10/15/2009 17:32:06",42.8125,-71.248566,0.00,21.86,0,6.51685
"10/15/2009 17:32:07",42.812515,-71.248566,0.00,21.86,0,6.51685
"10/15/2009 17:32:08",42.812515,-71.24855,0.00,21.86,0,6.4044
"10/15/2009 17:32:09",42.812515,-71.24855,0.00,21.86,0,6.4044
"10/15/2009 17:32:10",42.812515,-71.24855,0.00,21.86,0,6.4044
"10/15/2009 17:32:12",42.812515,-71.24855,0.00,21.86,0,6.4044
"10/15/2009 17:32:13",42.812534,-71.24855,0.00,21.86,0,6.51685
"10/15/2009 17:32:14",42.812534,-71.248535,0.00,21.86,0,6.51685
"10/15/2009 17:32:15",42.812534,-71.248535,0.00,21.86,0,6.51685
"10/15/2009 17:32:16",42.812534,-71.248535,0.00,21.86,0,6.51685
"10/15/2009 17:32:17",42.812534,-71.248535,0.00,21.86,0,6.51685
"10/15/2009 17:32:18",42.812534,-71.248535,0.00,21.86,0,6.4044
"10/15/2009 17:32:19",42.812534,-71.248535,0.00,21.86,0,6.51685
"10/15/2009 17:32:20",42.812534,-71.248535,0.00,21.86,0,6.4044
"10/15/2009 17:32:21",42.812534,-71.248535,0.00,21.86,0,6.51685
"10/15/2009 17:32:22",42.812534,-71.248535,0.00,21.86,0,6.51685
"10/15/2009 17:32:23",42.81255,-71.248535,0.00,21.86,0,6.51685
"10/15/2009 17:32:25",42.81255,-71.248535,0.00,21.86,0,6.51685
"10/15/2009 17:32:26",42.81255,-71.248535,0.00,21.86,0,6.51685
"10/15/2009 17:32:27",42.81255,-71.24852,0.00,21.86,0,6.51685
"10/15/2009 17:32:28",42.81255,-71.24852,0.00,21.86,0,6.51685
"10/15/2009 17:32:29",42.81255,-71.24852,0.00,21.86,0,6.51685
"10/15/2009 17:32:30",42.81255,-71.24852,2.10,21.86,0,6.51685
"10/15/2009 17:32:31",42.81255,-71.24852,0.00,21.86,0,6.51685
"10/15/2009 17:32:32",42.81255,-71.24852,0.00,21.86,0,6.51685
"10/15/2009 17:32:33",42.81255,-71.24852,0.00,21.86,0,6.6293
"10/15/2009 17:32:34",42.812565,-71.248535,0.00,21.86,0,6.6293
"10/15/2009 17:32:35",42.812565,-71.248535,0.00,21.86,0,6.51685
"10/15/2009 17:32:36",42.812565,-71.248535,0.00,21.86,0,6.6293
"10/15/2009 17:32:36",,,0.00,21.86,0,6.51685
"10/15/2009 17:32:39",42.81258,-71.248535,0.00,21.86,0,6.51685
"10/15/2009 17:32:40",42.8126,-71.248535,0.00,21.86,0,6.51685
"10/15/2009 17:32:41",42.8126,-71.24855,0.00,21.86,0,6.51685
"10/15/2009 17:32:42",42.8126,-71.24855,0.00,21.86,0,6.4044
"10/15/2009 17:32:43",42.8126,-71.24855,0.00,21.86,0,6.4044
"10/15/2009 17:32:44",42.8126,-71.248566,0.00,21.86,0,6.51685
"10/15/2009 17:32:45",42.8126,-71.248566,0.00,21.86,0,6.51685
"10/15/2009 17:32:46",42.8126,-71.248566,0.00,21.86,0,6.4044
"10/15/2009 17:32:47",42.81258,-71.248566,0.00,21.86,0,6.4044
"10/15/2009 17:32:48",42.81258,-71.248566,0.00,21.86,0,6.4044
"10/15/2009 17:32:49",42.81258,-71.248566,0.00,21.86,0,6.4044
"10/15/2009 17:32:50",42.81258,-71.248566,0.00,21.86,0,6.4044
"10/15/2009 17:32:52",42.81258,-71.248566,0.00,21.86,0,6.29195
"10/15/2009 17:32:53",42.81258,-71.248566,0.00,21.86,0,6.29195
"10/15/2009 17:32:54",42.81258,-71.248566,0.00,21.86,0,6.1795
"10/15/2009 17:32:55",42.81258,-71.248566,0.00,21.86,0,6.1795
"10/15/2009 17:32:56",42.81258,-71.24855,0.00,21.86,0,6.1795
"10/15/2009 17:32:57",42.81258,-71.24855,0.00,21.86,0,6.1795
"10/15/2009 17:32:58",42.81258,-71.24855,0.00,21.86,0,6.1795
"10/15/2009 17:32:59",42.812565,-71.24855,0.00,21.86,0,6.1795
"10/15/2009 17:33:00",42.812565,-71.24855,0.00,21.86,0,6.1795
"10/15/2009 17:33:01",,,0.00,21.86,0,6.1795
"10/15/2009 17:33:01",42.81255,-71.24858,0.00,21.86,0,6.29195
"10/15/2009 17:33:03",,,0.00,21.86,0,6.29195
"10/15/2009 17:33:03",42.8125,-71.24868,0.00,21.86,0,6.29195
"10/15/2009 17:33:06",42.812466,-71.248764,0.00,21.86,0,6.29195
"10/15/2009 17:33:07",42.81242,-71.24887,0.00,21.86,0,6.1795
"10/15/2009 17:33:08",42.812355,-71.24897,0.00,21.86,0,6.1795
"10/15/2009 17:33:09",42.81228,-71.2491,0.00,21.86,0,6.1795
"10/15/2009 17:33:10",42.812214,-71.24924,0.00,21.86,0,6.1795
"10/15/2009 17:33:11",42.812134,-71.24937,0.00,21.86,0,6.06705
"10/15/2009 17:33:12",42.812035,-71.249535,0.00,21.86,0,6.06705
"10/15/2009 17:33:13",42.811947,-71.24968,0.00,21.86,0,6.06705
"10/15/2009 17:33:14",42.811848,-71.249855,0.00,22.18,0,6.06705
"10/15/2009 17:33:15",42.811638,-71.25217,0.00,22.18,0,6.06705
"10/15/2009 17:33:16",42.81153,-71.254166,0.00,22.18,0,6.06705
"10/15/2009 17:33:17",42.811417,-71.25617,0.00,21.86,0,6.06705
"10/15/2009 17:33:17",,,0.00,22.18,0,6.06705
"10/15/2009 17:33:20",42.81118,-71.26034,0.00,21.86,0,6.06705
"10/15/2009 17:33:21",42.81107,-71.2625,0.00,22.18,0,6.06705
"10/15/2009 17:33:22",42.810955,-71.2645,0.00,21.86,0,6.06705
"10/15/2009 17:33:23",42.810814,-71.25167,0.00,22.18,0,6.06705
"10/15/2009 17:33:24",42.810703,-71.25188,0.00,21.86,0,6.06705
"10/15/2009 17:33:25",42.81058,-71.2521,0.00,22.18,0,6.06705
"10/15/2009 17:33:26",42.810467,-71.252335,0.00,21.86,0,6.06705
"10/15/2009 17:33:27",42.810368,-71.25255,0.00,22.18,0,6.06705
"10/15/2009 17:33:28",42.810287,-71.25277,0.00,22.18,0,6.06705
"10/15/2009 17:33:29",42.81013,-71.25321,0.00,22.18,0,6.06705
"10/15/2009 17:33:30",42.810066,-71.25343,0.00,22.18,0,6.06705
"10/15/2009 17:33:31",42.810017,-71.253654,0.00,21.86,0,6.06705
"10/15/2009 17:33:33",42.809986,-71.25385,0.00,22.18,0,6.06705
"10/15/2009 17:33:34",42.80995,-71.25405,0.00,22.18,0,6.06705
"10/15/2009 17:33:35",42.80992,-71.25425,0.00,22.18,0,6.06705
"10/15/2009 17:33:36",42.80988,-71.25445,0.00,22.18,0,6.06705
"10/15/2009 17:33:37",42.809864,-71.25463,0.00,21.86,0,6.06705
"10/15/2009 17:33:38",42.80985,-71.25485,0.00,22.18,0,6.06705
"10/15/2009 17:33:39",42.809814,-71.25505,0.00,22.18,0,6.06705
"10/15/2009 17:33:40",42.8098,-71.255264,0.00,21.86,0,6.06705
"10/15/2009 17:33:41",42.809765,-71.255486,0.00,21.86,0,6.1795
"10/15/2009 17:33:42",42.80975,-71.255684,0.00,21.86,0,6.1795
"10/15/2009 17:33:43",42.809685,-71.256134,0.00,21.86,0,6.1795
"10/15/2009 17:33:44",42.80967,-71.25635,0.00,21.86,0,6.1795
"10/15/2009 17:33:45",42.809635,-71.25657,0.00,22.18,0,6.1795
"10/15/2009 17:33:47",42.809605,-71.25676,0.00,21.86,0,6.1795
"10/15/2009 17:33:48",42.80957,-71.256966,0.00,21.86,0,6.1795
"10/15/2009 17:33:49",42.809513,-71.25719,0.00,21.86,0,6.1795
"10/15/2009 17:33:50",42.809464,-71.25735,0.00,21.86,0,6.1795
"10/15/2009 17:33:51",42.809414,-71.25752,0.00,21.86,0,6.1795
"10/15/2009 17:33:52",42.809383,-71.25764,0.00,21.86,0,6.29195
"10/15/2009 17:33:53",42.809334,-71.257744,0.00,21.86,0,6.29195
"10/15/2009 17:33:54",42.80932,-71.257835,0.00,21.86,0,6.29195
"10/15/2009 17:33:55",42.809284,-71.257935,0.00,21.86,0,6.29195
"10/15/2009 17:33:56",42.809196,-71.25813,0.00,21.86,0,6.29195
"10/15/2009 17:33:57",42.809147,-71.25827,0.00,21.86,0,6.29195
"10/15/2009 17:33:58",42.809082,-71.2584,0.00,21.86,0,6.1795
"10/15/2009 17:33:58",,,0.00,21.86,0,6.1795
"10/15/2009 17:34:01",42.808918,-71.2587,0.00,21.86,0,6.1795
"10/15/2009 17:34:02",42.80883,-71.25887,0.00,21.86,0,6.1795
"10/15/2009 17:34:03",42.80873,-71.25903,0.00,21.86,0,6.1795
"10/15/2009 17:34:04",42.808636,-71.259224,0.00,21.86,0,6.06705
"10/15/2009 17:34:05",42.80852,-71.259384,0.00,21.86,0,6.06705
"10/15/2009 17:34:06",42.808414,-71.25957,0.00,21.86,0,6.06705
"10/15/2009 17:34:07",42.8083,-71.25975,0.00,21.86,0,6.06705
"10/15/2009 17:34:08",42.80817,-71.25993,0.00,21.86,0,6.06705
"10/15/2009 17:34:09",42.80805,-71.26012,0.00,21.86,0,6.06705
"10/15/2009 17:34:10",42.807796,-71.26048,0.00,21.86,0,6.06705
"10/15/2009 17:34:11",42.807697,-71.260666,0.00,21.86,0,6.06705
"10/15/2009 17:34:12",42.807583,-71.26083,0.00,21.86,0,6.06705
"10/15/2009 17:34:14",42.807472,-71.261,0.00,21.86,0,6.06705
"10/15/2009 17:34:15",42.807365,-71.26115,0.00,21.86,0,6.06705
"10/15/2009 17:34:16",42.807285,-71.26131,0.00,21.86,0,6.06705
"10/15/2009 17:34:17",42.8072,-71.26145,0.00,21.86,0,6.06705
"10/15/2009 17:34:18",42.807137,-71.2616,0.00,21.86,0,6.06705
"10/15/2009 17:34:19",42.807064,-71.261734,0.00,21.86,0,6.1795
"10/15/2009 17:34:20",42.807014,-71.26186,0.00,21.86,0,6.1795
"10/15/2009 17:34:21",42.806984,-71.26202,0.00,21.86,0,6.06705
"10/15/2009 17:34:22",42.80695,-71.262184,0.00,21.86,0,6.06705
"10/15/2009 17:34:23",42.80692,-71.26255,0.00,21.86,0,6.06705
"10/15/2009 17:34:24",42.80692,-71.26273,0.00,21.86,0,6.06705
"10/15/2009 17:34:25",42.80692,-71.2629,0.00,21.86,0,6.06705
"10/15/2009 17:34:27",42.806934,-71.26307,0.00,21.86,0,6.06705
"10/15/2009 17:34:28",42.80695,-71.2632,0.00,21.86,0,6.06705
"10/15/2009 17:34:29",42.806984,-71.26333,0.00,21.86,0,6.06705
"10/15/2009 17:34:30",42.807014,-71.263466,0.00,21.86,0,6.06705
"10/15/2009 17:34:31",42.80705,-71.263596,0.00,21.86,0,6.06705
"10/15/2009 17:34:32",42.807095,-71.263756,0.00,21.86,0,6.06705
"10/15/2009 17:34:33",42.807137,-71.2639,0.00,21.86,0,6.06705
"10/15/2009 17:34:34",42.8072,-71.264084,0.00,21.86,0,6.06705
"10/15/2009 17:34:35",42.80725,-71.26427,0.00,21.86,0,6.06705
"10/15/2009 17:34:36",,,0.00,21.86,0,6.06705
"10/15/2009 17:34:36",42.807415,-71.264885,0.00,21.86,0,6.06705
"10/15/2009 17:34:38",42.807472,-71.2651,0.00,21.86,0,6.06705
"10/15/2009 17:34:39",42.807518,-71.26531,0.00,21.86,0,6.06705
"10/15/2009 17:34:41",42.807583,-71.26552,0.00,21.86,0,6.06705
"10/15/2009 17:34:42",42.807632,-71.26573,0.00,21.86,0,6.06705
"10/15/2009 17:34:43",42.807682,-71.26594,0.00,21.86,0,6.06705
"10/15/2009 17:34:44",42.80773,-71.26613,0.00,21.86,0,6.06705
"10/15/2009 17:34:45",42.80778,-71.266335,0.00,21.86,0,6.06705
"10/15/2009 17:34:46",42.80784,-71.26653,0.00,21.86,0,6.1795
"10/15/2009 17:34:47",42.80787,-71.27333,0.00,21.86,0,6.1795
"10/15/2009 17:34:48",42.80792,-71.269165,0.00,21.86,0,6.1795
"10/15/2009 17:34:49",42.807983,-71.271164,0.00,21.86,0,6.1795
"10/15/2009 17:34:50",42.808083,-71.275,0.00,21.86,0,6.1795
"10/15/2009 17:34:51",42.808113,-71.27717,0.00,21.86,0,6.1795
"10/15/2009 17:34:52",42.80817,-71.27933,0.00,21.86,0,6.1795
"10/15/2009 17:34:52",,,0.00,21.86,0,6.1795
"10/15/2009 17:34:55",42.80827,-71.268364,0.00,21.86,0,6.1795
