time,light,temperature
"11/5/2009 15:01:53",189.35,-17.78
"11/5/2009 15:01:54",193.21,-17.78
"11/5/2009 15:01:55",193.21,-17.78
"11/5/2009 15:01:56",191.28,-17.78
"11/5/2009 15:01:57",191.28,-17.78
"11/5/2009 15:01:58",173.86,-17.78
"11/5/2009 15:01:59",173.86,-17.78
"11/5/2009 15:02:00",173.86,-17.78
"11/5/2009 15:02:01",171.91,-17.78
"11/5/2009 15:02:02",171.91,-17.78
"11/5/2009 15:02:03",175.80,-17.78
"11/5/2009 15:02:04",173.86,-17.78
"11/5/2009 15:02:05",152.36,-17.78
"11/5/2009 15:02:06",150.40,-17.78
"11/5/2009 15:02:08",156.29,-17.78
"11/5/2009 15:02:09",173.86,-17.78
"11/5/2009 15:02:10",171.91,-17.78
"11/5/2009 15:02:11",140.55,-17.78
"11/5/2009 15:02:12",162.16,-17.78
"11/5/2009 15:02:13",160.20,-17.78
"11/5/2009 15:02:14",158.25,-17.78
"11/5/2009 15:02:15",154.33,-17.78
"11/5/2009 15:02:16",158.25,-17.78
"11/5/2009 15:02:17",156.29,-17.78
"11/5/2009 15:02:18",158.25,-17.78
"11/5/2009 15:02:19",146.46,-17.78
"11/5/2009 15:02:20",134.61,-17.78
"11/5/2009 15:02:21",134.61,-17.78
"11/5/2009 15:02:23",173.86,-17.78
"11/5/2009 15:02:24",181.62,-17.78
"11/5/2009 15:02:25",162.16,-17.78
"11/5/2009 15:02:26",166.07,-17.78
"11/5/2009 15:02:27",142.52,-17.78
"11/5/2009 15:02:28",58.07,-17.78
