Time,Latitude,Longitude,Acceleration,Light,Temperature,Sound,Voltage,Pedometer,Altitude
10/15/2009 18:08:14,42.91293,-71.073235,1.09,0.00,-18.43,0,19.11125,0,46
10/15/2009 18:08:15,42.91293,-71.073204,1.09,0.00,-18.43,0,19.11125,0,47
10/15/2009 18:08:16,42.91293,-71.07319,1.09,0.00,-18.43,0,19.11125,0,48
10/15/2009 18:08:17,42.91293,-71.073166,1.09,0.00,-18.43,0,19.11125,0,49
10/15/2009 18:08:18,42.91293,-71.07308,1.09,0.00,-18.43,0,19.11125,0,51
10/15/2009 18:08:19,42.91293,-71.07303,1.09,0.00,-18.43,0,19.11125,0,52
10/15/2009 18:08:20,42.91295,-71.07295,1.09,0.00,-18.43,0,19.11125,0,55
10/15/2009 18:08:21,42.912964,-71.07284,1.09,0.00,-18.43,0,19.11125,0,58
10/15/2009 18:08:22,42.91298,-71.07268,1.09,0.00,-18.43,0,19.11125,0,63
10/15/2009 18:08:23,42.91298,-71.07253,1.13,0.00,-18.43,0,19.11125,0,67
10/15/2009 18:08:24,42.913,-71.07247,1.09,0.00,-18.43,0,19.11125,0,70
10/15/2009 18:08:25,42.913013,-71.072136,1.09,0.00,-18.43,0,19.11125,0,80
10/15/2009 18:08:26,42.913036,-71.07198,1.09,0.00,-18.43,0,19.11125,0,85
10/15/2009 18:08:27,42.91305,-71.07187,1.09,0.00,-18.43,0,19.11125,0,89
10/15/2009 18:08:29,42.91305,-71.071785,1.09,0.00,-18.43,0,19.11125,0,92
10/15/2009 18:08:30,42.91305,-71.07169,1.09,0.00,-18.43,0,19.11125,0,94
10/15/2009 18:08:31,42.91307,-71.07163,1.09,0.00,-18.43,0,19.11125,0,97
10/15/2009 18:08:32,42.91307,-71.07158,1.13,0.00,-18.43,0,19.11125,0,99
10/15/2009 18:08:33,42.91307,-71.07155,1.09,0.00,-18.43,0,19.11125,0,100
10/15/2009 18:08:34,42.91307,-71.0715,1.09,0.00,-18.43,0,19.11125,0,102
10/15/2009 18:08:35,42.91307,-71.071465,1.09,0.00,-18.43,0,19.11125,0,103
10/15/2009 18:08:36,42.91307,-71.071434,1.09,0.00,-18.43,0,19.11125,0,104
10/15/2009 18:08:37,42.91307,-71.07142,1.13,0.00,-18.43,0,19.11125,0,106
10/15/2009 18:08:38,42.913086,-71.07142,1.09,0.00,-18.43,0,19.11125,0,107
10/15/2009 18:08:39,42.9131,-71.0714,1.13,0.00,-18.43,0,19.11125,0,109
10/15/2009 18:08:40,42.9131,-71.0714,1.09,0.00,-18.43,0,19.11125,0,110
10/15/2009 18:08:41,42.913086,-71.0714,1.09,0.00,-18.43,0,19.11125,0,109
10/15/2009 18:08:42,42.913086,-71.07142,1.09,0.00,-18.43,0,19.11125,0,109
10/15/2009 18:08:43,42.913086,-71.07142,1.09,0.00,-18.43,0,19.11125,0,110
10/15/2009 18:08:45,42.913086,-71.07142,1.09,0.00,-18.43,0,19.11125,0,110
10/15/2009 18:08:46,42.913086,-71.07142,1.09,0.00,-18.43,0,19.11125,0,110
10/15/2009 18:08:47,42.913086,-71.071434,1.09,0.00,-18.43,0,19.11125,0,110
10/15/2009 18:08:48,42.913086,-71.071434,1.13,0.00,-18.43,0,19.11125,0,110
10/15/2009 18:08:49,42.913086,-71.071434,1.09,0.00,-18.43,0,19.11125,0,111
10/15/2009 18:08:50,42.913086,-71.07142,1.09,0.00,-18.43,0,19.11125,0,112
10/15/2009 18:08:51,42.9131,-71.07142,1.09,0.00,-18.43,0,19.11125,0,113
10/15/2009 18:08:52,42.91312,-71.0714,1.09,0.00,-18.43,0,19.11125,0,115
10/15/2009 18:08:53,42.91312,-71.07139,1.09,0.00,-18.43,0,19.11125,0,116
10/15/2009 18:08:54,42.913136,-71.07137,1.09,0.00,-18.43,0,19.11125,0,117
10/15/2009 18:08:55,42.91315,-71.07137,1.09,0.00,-18.43,0,19.11125,0,119
10/15/2009 18:08:56,42.913166,-71.07133,1.13,0.00,-18.43,0,19.11125,0,122
10/15/2009 18:08:57,42.913185,-71.07131,1.13,0.00,-18.43,0,19.11125,0,124
10/15/2009 18:08:58,,,1.13,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:00,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:01,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:02,,,1.13,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:03,,,1.13,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:04,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:05,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:06,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:07,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:08,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:09,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:10,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:11,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:12,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:13,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:14,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:16,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:17,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:18,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:19,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:20,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:21,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:22,,,1.13,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:23,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:24,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:25,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:26,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:27,,,1.13,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:28,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:29,,,1.13,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:09:31,42.912548,-71.0712,1.09,0.00,-18.43,0,19.11125,0,140
10/15/2009 18:09:32,42.912563,-71.07125,1.09,0.00,-18.43,0,19.11125,0,136
10/15/2009 18:09:33,42.912582,-71.0713,1.13,0.00,-18.43,0,19.11125,0,131
10/15/2009 18:09:34,42.912598,-71.07131,1.09,0.00,-18.43,0,19.11125,0,129
10/15/2009 18:09:35,42.912613,-71.0714,1.09,0.00,-18.43,0,19.11125,0,122
10/15/2009 18:09:36,42.912632,-71.07145,1.09,0.00,-18.43,0,19.11125,0,117
10/15/2009 18:09:37,42.912632,-71.0715,1.09,0.00,-18.43,0,19.11125,0,113
10/15/2009 18:09:38,42.912647,-71.07155,1.13,0.00,-18.43,0,19.11125,0,109
10/15/2009 18:09:39,42.912647,-71.07158,1.09,0.00,-18.43,0,19.11125,0,105
10/15/2009 18:09:40,42.912647,-71.07162,1.09,0.00,-18.43,0,19.11125,0,103
10/15/2009 18:09:41,42.912647,-71.07163,1.09,0.00,-18.43,0,19.11125,0,100
10/15/2009 18:09:42,42.912663,-71.07168,1.09,0.00,-18.43,0,19.11125,0,97
10/15/2009 18:09:43,42.912663,-71.07169,1.09,0.00,-18.43,0,19.11125,0,95
10/15/2009 18:09:44,42.912663,-71.07174,1.09,0.00,-18.43,0,19.11125,0,93
10/15/2009 18:09:46,42.912663,-71.071754,1.09,0.00,-18.43,0,19.11125,0,91
10/15/2009 18:09:47,42.912685,-71.07177,1.09,0.00,-18.43,0,19.11125,0,90
10/15/2009 18:09:48,42.912685,-71.07177,1.09,0.00,-18.43,0,19.11125,0,88
0/15/2125 19:05:50,-1.6439601,164.43555,0.35,60.11,-60.00,-12,83.7700,63,22273
11/30/2124 19:05:50,-251.47728,164.43558,0.35,58.07,-60.00,-12,83.7700,63,22017
0/15/2125 19:05:50,-251.47734,164.43564,0.35,58.07,-60.00,-12,83.7700,63,21761
11/30/2124 19:05:50,-251.47734,164.43564,0.35,58.07,-60.00,-12,83.7700,63,21505
0/15/2125 19:05:50,-251.47734,164.43568,0.35,58.07,-60.00,-12,83.7700,63,21249
11/30/2124 19:05:50,-251.47734,164.43568,0.35,60.11,-60.00,-12,83.7700,63,20993
0/15/2125 19:05:50,-251.47734,164.43571,0.35,58.07,-60.00,-12,83.7700,63,20737
11/30/2124 19:05:50,-251.47734,164.43571,0.35,58.07,-60.00,-12,83.7700,63,20737
0/15/2125 19:05:50,-251.47734,164.4358,0.35,58.07,-60.00,-12,83.7700,63,20225
10/15/2009 18:09:58,42.91272,-71.071884,1.09,0.00,-18.43,0,19.11125,0,79
10/15/2009 18:09:59,42.91272,-71.071884,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:00,42.91272,-71.0719,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:02,42.91272,-71.0719,1.09,0.00,-18.43,0,19.11125,0,77
10/15/2009 18:10:03,42.91272,-71.0719,1.09,0.00,-18.43,0,19.11125,0,77
10/15/2009 18:10:04,42.91272,-71.0719,1.09,0.00,-18.43,0,19.11125,0,77
10/15/2009 18:10:05,42.912735,-71.071915,1.13,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:10:06,42.912735,-71.071915,1.09,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:10:07,42.912735,-71.071915,1.09,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:10:08,42.912735,-71.071915,1.09,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:10:09,42.912735,-71.071915,1.09,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:10:10,42.912754,-71.071915,1.09,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:10:11,42.912754,-71.071915,1.09,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:10:12,42.912754,-71.071915,1.09,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:10:13,42.912754,-71.071915,1.13,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:10:14,42.912754,-71.071915,1.09,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:10:15,42.912754,-71.071915,1.09,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:10:17,42.91277,-71.071915,1.09,0.00,-18.43,0,19.11125,0,77
10/15/2009 18:10:18,42.91277,-71.071915,1.09,0.00,-18.43,0,19.11125,0,77
10/15/2009 18:10:19,42.91277,-71.071915,1.09,0.00,-18.43,0,19.11125,0,77
10/15/2009 18:10:20,42.91277,-71.071915,1.09,0.00,-18.43,0,19.11125,0,77
10/15/2009 18:10:21,42.91277,-71.071915,1.09,0.00,-18.43,0,19.11125,0,77
10/15/2009 18:10:22,42.91277,-71.071915,1.09,0.00,-18.43,0,19.11125,0,77
10/15/2009 18:10:23,42.91277,-71.071915,1.09,0.00,-18.43,0,19.11125,0,77
10/15/2009 18:10:24,42.91277,-71.071915,1.13,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:25,42.912785,-71.0719,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:26,42.912785,-71.0719,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:27,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:10:27,42.912785,-71.0719,1.13,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:29,42.912785,-71.0719,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:30,42.912785,-71.0719,1.09,0.00,-18.43,0,19.11125,0,79
10/15/2009 18:10:32,42.912785,-71.0719,1.09,0.00,-18.43,0,19.11125,0,79
10/15/2009 18:10:33,42.912785,-71.0719,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:34,42.912785,-71.0719,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:35,42.912785,-71.071915,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:36,42.912785,-71.071915,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:37,42.912785,-71.071915,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:38,42.912785,-71.071915,1.09,0.00,-18.43,0,18.9988,0,78
10/15/2009 18:10:39,42.9128,-71.071915,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:40,42.9128,-71.071915,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:41,42.9128,-71.071915,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:42,42.9128,-71.071915,1.13,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:43,42.9128,-71.071915,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:44,42.9128,-71.071915,1.13,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:45,42.9128,-71.071915,1.13,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:47,42.9128,-71.071915,1.13,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:48,42.9128,-71.071915,1.09,0.00,-18.43,0,19.11125,0,79
10/15/2009 18:10:49,42.9128,-71.071915,1.09,0.00,-18.43,0,19.11125,0,79
10/15/2009 18:10:50,42.9128,-71.071915,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:51,42.91282,-71.071915,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:52,42.91282,-71.071915,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:53,42.91282,-71.071915,1.09,0.00,-18.43,0,18.9988,0,79
10/15/2009 18:10:54,42.91282,-71.071915,1.09,0.00,-18.43,0,18.9988,0,79
10/15/2009 18:10:55,42.91282,-71.071915,1.09,0.00,-18.43,0,19.11125,0,79
10/15/2009 18:10:56,42.91282,-71.071915,1.09,0.00,-18.43,0,19.11125,0,79
10/15/2009 18:10:57,42.91282,-71.07193,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:58,42.91282,-71.07193,1.13,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:10:59,42.91282,-71.07193,1.09,0.00,-18.43,0,19.11125,0,79
10/15/2009 18:11:01,42.91282,-71.07193,1.09,0.00,-18.43,0,19.11125,0,79
10/15/2009 18:11:02,42.91282,-71.07193,1.09,0.00,-18.43,0,19.11125,0,79
10/15/2009 18:11:03,42.91282,-71.07193,1.13,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:11:04,42.91282,-71.07193,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:11:05,42.91282,-71.07193,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:11:06,42.91282,-71.07193,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:11:07,42.91282,-71.07193,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:11:08,42.91282,-71.07193,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:11:09,42.912834,-71.07193,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:11:10,42.912834,-71.07193,1.09,0.00,-18.43,0,19.11125,0,79
10/15/2009 18:11:11,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:11:11,42.912834,-71.071915,1.09,0.00,-18.43,0,18.9988,0,80
10/15/2009 18:11:13,42.91285,-71.0719,1.09,0.00,-18.43,0,18.9988,0,81
10/15/2009 18:11:14,42.91285,-71.0719,1.09,0.00,-18.43,0,19.11125,0,81
10/15/2009 18:11:16,42.91285,-71.0719,1.09,0.00,-18.43,0,19.11125,0,80
10/15/2009 18:11:17,42.912834,-71.071915,1.09,0.00,-18.43,0,19.11125,0,79
10/15/2009 18:11:18,42.912834,-71.071915,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:11:19,42.912834,-71.07193,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:11:20,,,1.13,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:11:21,42.91282,-71.07193,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:11:22,42.912834,-71.071915,1.13,0.00,-18.43,0,18.9988,0,79
10/15/2009 18:11:23,42.91285,-71.0719,1.09,0.00,-18.43,0,18.9988,0,80
10/15/2009 18:11:24,42.91285,-71.0719,1.09,0.00,-18.43,0,18.9988,0,81
10/15/2009 18:11:25,42.912865,-71.071884,1.09,0.00,-18.43,0,19.11125,0,82
10/15/2009 18:11:26,42.912884,-71.07185,1.09,0.00,-18.43,0,19.11125,0,84
10/15/2009 18:11:27,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,86
10/15/2009 18:11:28,42.912914,-71.071815,1.09,0.00,-18.43,0,19.11125,0,88
10/15/2009 18:11:30,42.91293,-71.0718,1.13,0.00,-18.43,0,19.11125,0,89
10/15/2009 18:11:31,42.91295,-71.071785,1.13,0.00,-18.43,0,18.9988,0,90
10/15/2009 18:11:32,42.91295,-71.07177,1.09,0.00,-18.43,0,18.9988,0,91
10/15/2009 18:11:33,42.912964,-71.071754,1.09,0.00,-18.43,0,18.9988,0,92
10/15/2009 18:11:34,42.91298,-71.07174,1.09,0.00,-18.43,0,18.9988,0,94
10/15/2009 18:11:35,42.91298,-71.071724,1.13,0.00,-18.43,0,18.9988,0,95
10/15/2009 18:11:36,42.91298,-71.07174,1.13,0.00,-18.43,0,18.9988,0,94
10/15/2009 18:11:37,,,1.09,0.00,-18.43,0,19.11125,0,60000
10/15/2009 18:11:38,42.912964,-71.07174,1.09,0.00,-18.43,0,18.9988,0,93
10/15/2009 18:11:39,42.912964,-71.07174,1.09,0.00,-18.43,0,18.9988,0,93
10/15/2009 18:11:40,42.91295,-71.071754,1.09,0.00,-18.43,0,18.9988,0,91
10/15/2009 18:11:41,42.91295,-71.071754,1.09,0.00,-18.43,0,18.9988,0,91
10/15/2009 18:11:42,42.91295,-71.071754,1.09,0.00,-18.43,0,18.9988,0,91
10/15/2009 18:11:43,42.91295,-71.07177,1.09,0.00,-18.43,0,18.9988,0,90
10/15/2009 18:11:45,42.91293,-71.07177,1.09,0.00,-18.43,0,18.9988,0,89
10/15/2009 18:11:46,42.91293,-71.07177,1.09,0.00,-18.43,0,18.9988,0,90
10/15/2009 18:11:47,42.91293,-71.07177,1.13,0.00,-18.43,0,18.9988,0,89
10/15/2009 18:11:48,42.91293,-71.071785,1.09,0.00,-18.43,0,18.9988,0,88
10/15/2009 18:11:49,42.91293,-71.071785,1.09,0.00,-18.43,0,18.9988,0,88
10/15/2009 18:11:50,42.912914,-71.071785,1.09,0.00,-18.43,0,18.9988,0,87
10/15/2009 18:11:51,42.912914,-71.0718,1.09,0.00,-18.43,0,18.9988,0,87
10/15/2009 18:11:52,42.912914,-71.0718,1.09,0.00,-18.43,0,18.9988,0,86
10/15/2009 18:11:53,42.912914,-71.0718,1.09,0.00,-18.43,0,18.9988,0,85
10/15/2009 18:11:54,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,83
10/15/2009 18:11:55,42.9129,-71.07183,1.13,0.00,-18.43,0,18.9988,0,83
10/15/2009 18:11:56,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,83
10/15/2009 18:11:57,42.912884,-71.07183,1.09,0.00,-18.43,0,18.9988,0,82
10/15/2009 18:11:59,42.912884,-71.07183,1.09,0.00,-18.43,0,18.9988,0,82
10/15/2009 18:12:00,42.912884,-71.07183,1.09,0.00,-18.43,0,18.9988,0,82
10/15/2009 18:12:01,42.9129,-71.07183,1.13,0.00,-18.43,0,18.9988,0,82
10/15/2009 18:12:02,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,82
10/15/2009 18:12:03,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,82
10/15/2009 18:12:04,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,82
10/15/2009 18:12:05,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,82
10/15/2009 18:12:06,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,82
10/15/2009 18:12:07,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,82
10/15/2009 18:12:08,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,82
10/15/2009 18:12:09,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,82
10/15/2009 18:12:10,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,82
10/15/2009 18:12:11,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,82
10/15/2009 18:12:13,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,81
10/15/2009 18:12:14,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,81
10/15/2009 18:12:15,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,81
10/15/2009 18:12:16,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,81
10/15/2009 18:12:17,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,81
10/15/2009 18:12:18,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,81
10/15/2009 18:12:19,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,81
10/15/2009 18:12:20,42.9129,-71.07183,1.13,0.00,-18.43,0,18.9988,0,81
10/15/2009 18:12:21,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,81
10/15/2009 18:12:22,,,1.09,0.00,-18.43,0,18.9988,0,60000
10/15/2009 18:12:22,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,81
10/15/2009 18:12:24,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,81
10/15/2009 18:12:25,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,81
10/15/2009 18:12:27,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,80
10/15/2009 18:12:28,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,80
10/15/2009 18:12:29,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,80
10/15/2009 18:12:30,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,80
10/15/2009 18:12:31,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,80
10/15/2009 18:12:32,42.9129,-71.07183,1.09,0.00,-18.43,0,18.9988,0,80
10/15/2009 18:12:33,42.9129,-71.07185,1.13,0.00,-18.43,0,18.9988,0,80
10/15/2009 18:12:34,42.9129,-71.07185,1.13,0.00,-18.43,0,18.9988,0,79
10/15/2009 18:12:35,42.9129,-71.07185,1.09,0.00,-18.43,0,18.9988,0,79
10/15/2009 18:12:36,42.9129,-71.07185,1.09,0.00,-18.43,0,18.9988,0,79
10/15/2009 18:12:37,42.9129,-71.07185,1.09,0.00,-18.43,0,18.9988,0,79
10/15/2009 18:12:38,42.9129,-71.07185,1.09,0.00,-18.43,0,18.9988,0,79
10/15/2009 18:12:40,42.9129,-71.07185,1.09,0.00,-18.43,0,18.9988,0,78
10/15/2009 18:12:41,42.912884,-71.07185,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:12:42,42.912884,-71.07185,1.09,0.00,-18.43,0,18.9988,0,78
10/15/2009 18:12:43,42.912884,-71.07187,1.09,0.00,-18.43,0,18.9988,0,78
10/15/2009 18:12:44,42.912884,-71.07187,1.09,0.00,-18.43,0,19.11125,0,78
10/15/2009 18:12:45,42.912884,-71.07187,1.09,0.00,-18.43,0,18.9988,0,78
10/15/2009 18:12:46,42.912884,-71.07187,1.09,0.00,-18.43,0,19.11125,0,77
10/15/2009 18:12:47,42.912884,-71.07187,1.09,0.00,-18.43,0,18.9988,0,77
10/15/2009 18:12:48,42.912884,-71.07187,1.13,0.00,-18.43,0,18.9988,0,77
10/15/2009 18:12:49,42.912884,-71.07187,1.09,0.00,-18.43,0,19.11125,0,77
10/15/2009 18:12:50,42.912884,-71.071884,1.09,0.00,-18.43,0,18.9988,0,77
10/15/2009 18:12:51,42.912884,-71.071884,1.09,0.00,-18.43,0,18.9988,0,77
10/15/2009 18:12:52,42.912884,-71.071884,1.09,0.00,-18.43,0,18.9988,0,76
10/15/2009 18:12:53,42.912884,-71.071884,1.13,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:12:55,42.912884,-71.071884,1.13,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:12:56,42.912884,-71.071884,1.09,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:12:57,42.912884,-71.071884,1.09,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:12:58,42.912884,-71.071884,1.09,0.00,-18.43,0,18.9988,0,76
10/15/2009 18:12:59,42.912884,-71.071884,1.13,0.00,-18.43,0,18.9988,0,76
10/15/2009 18:13:00,42.912884,-71.071884,1.09,0.00,-18.43,0,18.9988,0,76
10/15/2009 18:13:01,42.9129,-71.0719,1.09,0.00,-18.43,0,19.11125,0,76
10/15/2009 18:13:02,42.9129,-71.0719,1.09,0.00,-18.43,0,19.11125,0,75
10/15/2009 18:13:03,42.9129,-71.0719,1.09,0.00,-18.43,0,19.11125,0,75
10/15/2009 18:13:04,,,1.09,0.00,-18.43,0,18.9988,0,60000
10/15/2009 18:13:04,42.9129,-71.0719,1.09,0.00,-18.43,0,19.11125,0,75
10/15/2009 18:13:06,42.9129,-71.0719,1.09,0.00,-18.43,0,18.9988,0,75
10/15/2009 18:13:07,42.9129,-71.0719,1.09,0.00,-18.43,0,19.11125,0,75
10/15/2009 18:13:09,42.9129,-71.0719,1.09,0.00,-18.43,0,19.11125,0,75
10/15/2009 18:13:10,42.9129,-71.071915,1.09,0.00,-18.43,0,18.9988,0,75
10/15/2009 18:13:11,42.9129,-71.071915,1.09,0.00,-18.43,0,19.11125,0,74
10/15/2009 18:13:12,42.9129,-71.071915,1.13,0.00,-18.43,0,19.11125,0,74
10/15/2009 18:13:13,42.9129,-71.071915,1.09,0.00,-18.43,0,19.11125,0,74
10/15/2009 18:13:14,42.9129,-71.071915,1.09,0.00,-18.43,0,19.11125,0,74
10/15/2009 18:13:15,42.9129,-71.071915,1.09,0.00,-18.43,0,19.11125,0,74
10/15/2009 18:13:16,42.9129,-71.071915,1.09,0.00,-18.43,0,19.11125,0,74
10/15/2009 18:13:17,42.9129,-71.071915,1.13,0.00,-18.43,0,18.9988,0,74
10/15/2009 18:13:18,42.9129,-71.071915,1.13,0.00,-18.43,0,18.9988,0,74
10/15/2009 18:13:19,42.9129,-71.07193,1.09,0.00,-18.43,0,18.9988,0,74
10/15/2009 18:13:20,42.9129,-71.07193,1.09,0.00,-18.43,0,19.11125,0,74
10/15/2009 18:13:21,42.9129,-71.07193,1.09,0.00,-18.43,0,18.9988,0,74
10/15/2009 18:13:23,42.9129,-71.07193,1.09,0.00,-18.43,0,18.9988,0,74
10/15/2009 18:13:24,42.9129,-71.07193,1.09,0.00,-18.43,0,18.9988,0,74
10/15/2009 18:13:25,42.9129,-71.07193,1.13,0.00,-18.43,0,18.9988,0,74
10/15/2009 18:13:26,42.9129,-71.07193,1.09,0.00,-18.43,0,19.11125,0,74
10/15/2009 18:13:27,42.9129,-71.07193,1.09,0.00,-18.43,0,18.9988,0,73
10/15/2009 18:13:28,42.9129,-71.07193,1.09,0.00,-18.43,0,18.9988,0,73
10/15/2009 18:13:29,42.9129,-71.07193,1.09,0.00,-18.43,0,18.9988,0,73
10/15/2009 18:13:30,42.9129,-71.07193,1.13,0.00,-18.43,0,19.11125,0,74
