time,external
"Jul 22 2009 15:02:06",20.80
"Jul 22 2009 15:02:07",20.80
"Jul 22 2009 15:02:08",20.80
"Jul 22 2009 15:02:09",20.80
"Jul 22 2009 15:02:10",20.80
"Jul 22 2009 15:02:11",20.80
"Jul 22 2009 15:02:12",20.35
"Jul 22 2009 15:02:13",20.35
"Jul 22 2009 15:02:14",20.35
"Jul 22 2009 15:02:15",20.35
"Jul 22 2009 15:02:17",20.35
"Jul 22 2009 15:02:18",20.80
"Jul 22 2009 15:02:19",20.80
"Jul 22 2009 15:02:20",20.35
"Jul 22 2009 15:02:21",20.35
"Jul 22 2009 15:02:22",20.35
"Jul 22 2009 15:02:23",20.35
"Jul 22 2009 15:02:24",20.35
"Jul 22 2009 15:02:25",19.90
"Jul 22 2009 15:02:26",19.90
"Jul 22 2009 15:02:27",19.90
"Jul 22 2009 15:02:29",19.90
"Jul 22 2009 15:02:30",19.90
"Jul 22 2009 15:02:31",19.90
"Jul 22 2009 15:02:32",19.45
"Jul 22 2009 15:02:33",19.45
"Jul 22 2009 15:02:34",19.45
"Jul 22 2009 15:02:35",19.45
"Jul 22 2009 15:02:36",19.45
"Jul 22 2009 15:02:37",19.45
"Jul 22 2009 15:02:38",19.45
"Jul 22 2009 15:02:40",19.45
"Jul 22 2009 15:02:41",19.45
"Jul 22 2009 15:02:42",19.45
"Jul 22 2009 15:02:43",19.45
"Jul 22 2009 15:02:44",19.00
"Jul 22 2009 15:02:45",19.45
"Jul 22 2009 15:02:46",19.00
"Jul 22 2009 15:02:47",19.00
"Jul 22 2009 15:02:48",19.00
"Jul 22 2009 15:02:49",19.00
"Jul 22 2009 15:02:50",19.00
"Jul 22 2009 15:02:52",19.00
"Jul 22 2009 15:02:53",19.00
"Jul 22 2009 15:02:54",19.00
"Jul 22 2009 15:02:55",19.00
"Jul 22 2009 15:02:56",19.00
"Jul 22 2009 20:01:27",27.54
"Jul 22 2009 20:01:28",27.54
"Jul 22 2009 20:01:29",27.54
"Jul 22 2009 20:01:30",27.54
"Jul 22 2009 20:01:31",27.54
"Jul 22 2009 20:01:32",27.54
"Jul 22 2009 20:01:33",27.99
"Jul 22 2009 20:01:34",27.99
"Jul 22 2009 20:01:35",27.99
"Jul 22 2009 20:01:36",28.44
"Jul 22 2009 20:01:38",28.89
"Jul 22 2009 20:01:39",28.89
"Jul 22 2009 20:01:40",29.34
"Jul 22 2009 09:00:29",29.79
"Jul 22 2009 09:00:30",30.69
"Jul 22 2009 09:00:31",31.14
"Jul 22 2009 09:00:32",31.14
"Jul 22 2009 09:00:33",31.14
"Jul 22 2009 09:00:34",31.14
"Jul 22 2009 09:00:35",31.14
"Jul 22 2009 09:00:36",30.69
"Jul 22 2009 09:00:38",30.69
"Jul 22 2009 09:00:39",30.69
"Jul 22 2009 09:00:40",30.69
"Jul 22 2009 09:00:41",30.69
"Jul 22 2009 09:00:42",30.69
"Jul 22 2009 09:00:43",31.14
"Jul 22 2009 09:00:44",31.14
"Jul 22 2009 09:02:29",31.59
"Jul 22 2009 09:02:30",31.59
"Jul 22 2009 09:02:32",31.59
"Jul 22 2009 09:02:33",31.14
"Jul 22 2009 09:02:34",31.14
"Jul 22 2009 09:02:35",31.14
"Jul 22 2009 09:02:36",31.14
"Jul 22 2009 09:02:37",31.14
"Jul 22 2009 09:02:38",31.14
"Jul 22 2009 09:02:39",31.14
"Jul 22 2009 09:02:40",30.69
"Jul 22 2009 09:02:41",30.69
"Jul 22 2009 09:02:42",30.69
"Jul 22 2009 09:02:44",30.69
"Jul 22 2009 09:02:45",30.69
"Jul 22 2009 09:02:46",30.69
"Jul 22 2009 09:02:47",30.69
"Jul 22 2009 09:02:48",30.69
"Jul 22 2009 09:02:49",30.24
"Jul 22 2009 09:02:50",30.24
"Jul 22 2009 09:02:51",30.24
"Jul 22 2009 09:02:52",30.69
"Jul 22 2009 09:02:53",31.14
"Jul 22 2009 09:02:55",31.59
"Jul 22 2009 09:02:56",32.04
"Jul 22 2009 09:02:57",32.49
"Jul 22 2009 09:02:58",32.49
"Jul 22 2009 09:02:59",33.39
"Jul 22 2009 09:03:00",32.49
"Jul 22 2009 09:03:01",32.94
"Jul 22 2009 09:03:02",32.94
"Jul 22 2009 09:03:03",32.49
"Jul 22 2009 09:03:04",32.94
"Jul 22 2009 09:03:05",32.94
"Jul 22 2009 09:03:07",32.94
"Jul 22 2009 09:03:08",32.94
"Jul 22 2009 09:03:09",32.94
"Jul 22 2009 09:03:10",33.39
"Jul 22 2009 09:03:11",33.84
"Jul 22 2009 09:03:12",34.29
"Jul 22 2009 09:03:13",34.29
"Jul 22 2009 09:03:14",34.29
"Jul 22 2009 09:03:15",34.74
"Jul 22 2009 09:03:16",34.29
"Jul 22 2009 09:03:17",34.74
"Jul 22 2009 09:03:19",34.74
"Jul 22 2009 09:03:20",34.74
"Jul 22 2009 09:03:21",34.29
"Jul 22 2009 09:03:22",34.29
"Jul 22 2009 09:03:23",34.29
"Jul 22 2009 09:03:24",34.74
"Jul 22 2009 09:03:25",34.74
"Jul 22 2009 09:03:26",34.29
"Jul 22 2009 09:03:27",34.29
"Jul 22 2009 09:03:28",34.29
"Jul 22 2009 09:30:54",30.24
"Jul 22 2009 09:30:55",30.24
"Jul 22 2009 09:30:57",30.24
"Jul 22 2009 09:30:58",30.24
"Jul 22 2009 09:30:59",30.24
"Jul 22 2009 09:31:00",30.24
"Jul 22 2009 09:31:01",30.24
"Jul 22 2009 09:31:02",30.24
"Jul 22 2009 09:31:03",30.24
"Jul 22 2009 09:31:04",30.24
"Jul 22 2009 09:31:05",30.24
"Jul 22 2009 09:31:06",30.24
"Jul 22 2009 09:31:07",30.24
"Jul 22 2009 09:31:08",30.24
"Jul 22 2009 09:31:10",30.24
"Jul 22 2009 09:31:11",30.24
"Jul 22 2009 09:31:12",29.79
"Jul 22 2009 09:31:13",29.79
"Jul 22 2009 09:31:14",29.79
"Jul 22 2009 09:31:15",29.79
"Jul 22 2009 09:31:16",29.79
"Jul 22 2009 09:31:17",29.79
"Jul 22 2009 09:31:18",29.79
"Jul 22 2009 09:31:19",29.79
"Jul 22 2009 09:31:21",29.79
"Jul 22 2009 09:31:22",29.79
"Jul 22 2009 09:31:23",29.79
"Jul 22 2009 09:31:24",29.79
"Jul 22 2009 09:31:25",29.79
"Jul 22 2009 09:31:26",29.79
"Jul 22 2009 09:31:27",29.79
"Jul 22 2009 09:31:28",29.79
"Jul 22 2009 09:31:29",32.04
"Jul 22 2009 09:31:30",30.24
"Jul 22 2009 09:31:32",28.89
"Jul 22 2009 09:31:33",27.99
"Jul 22 2009 09:31:34",25.30
"Jul 22 2009 09:31:35",23.95
"Jul 22 2009 09:31:36",23.95
"Jul 22 2009 09:31:37",23.50
"Jul 22 2009 09:31:38",23.05
"Jul 22 2009 09:31:39",23.05
"Jul 22 2009 09:31:40",22.60
"Jul 22 2009 09:31:41",21.70
"Jul 22 2009 09:31:42",22.15
"Jul 22 2009 09:31:43",21.70
"Jul 22 2009 09:31:45",21.70
"Jul 22 2009 09:31:46",22.15
"Jul 22 2009 09:31:47",22.15
"Jul 22 2009 09:31:48",21.70
"Jul 22 2009 09:31:49",21.25
"Jul 22 2009 09:31:50",20.80
"Jul 22 2009 09:31:51",19.90
"Jul 22 2009 09:31:52",19.90
"Jul 22 2009 09:31:53",19.45
"Jul 22 2009 09:31:54",19.00
"Jul 22 2009 09:31:55",19.00
"Jul 22 2009 09:31:57",19.00
"Jul 22 2009 09:31:58",19.00
"Jul 22 2009 09:31:59",18.55
"Jul 22 2009 09:32:00",18.55
"Jul 22 2009 09:32:01",18.55
