time,"cricket temperature probe"
"2006-10-28 16:02:38.0",31.8181
"2006-10-28 16:02:40.0",31.8181
"2006-10-28 16:02:41.0",31.8181
"2006-10-28 16:02:42.0",31.93055
"2006-10-28 16:02:43.0",31.93055
"2006-10-28 16:02:44.0",31.8181
"2006-10-28 16:02:45.0",31.8181
"2006-10-28 16:02:46.0",31.70565
"2006-10-28 16:02:47.0",31.70565
"2006-10-28 16:02:48.0",31.70565
"2006-10-28 16:02:49.0",31.5932
"2006-10-28 16:02:50.0",31.5932
"2006-10-28 16:02:51.0",31.5932
"2006-10-28 16:02:52.0",31.8181
"2006-10-28 16:02:53.0",31.93055
"2006-10-28 16:02:55.0",31.25585
"2006-10-28 16:02:56.0",29.23175
"2006-10-28 16:02:57.0",27.88235
"2006-10-28 16:02:58.0",26.8703
"2006-10-28 16:02:59.0",25.85825
"2006-10-28 16:03:00.0",25.2960
"2006-10-28 16:03:01.0",24.73375
"2006-10-28 16:03:02.0",24.1715
"2006-10-28 16:03:03.0",24.05905
"2006-10-28 16:03:04.0",23.9466
"2006-10-28 16:03:05.0",23.9466
"2006-10-28 16:03:06.0",23.7217
"2006-10-28 16:03:07.0",23.7217
"2006-10-28 16:03:08.0",23.60925
"2006-10-28 16:03:10.0",23.60925
"2006-10-28 16:03:11.0",23.60925
"2006-10-28 16:03:12.0",23.60925
"2006-10-28 16:03:13.0",23.4968
"2006-10-28 16:03:14.0",23.2719
"2006-10-28 16:03:15.0",23.15945
"2006-10-28 16:03:16.0",22.93455
"2006-10-28 16:03:17.0",22.93455
"2006-10-28 16:03:18.0",22.8221
"2006-10-28 16:03:19.0",22.70965
"2006-10-28 16:03:20.0",22.5972
"2006-10-28 16:03:21.0",22.5972
"2006-10-28 16:03:22.0",22.48475
"2006-10-28 16:03:23.0",22.3723
"2006-10-28 16:03:24.0",22.3723
"2006-10-28 16:03:26.0",22.25985
"2006-10-28 16:03:27.0",22.25985
"2006-10-28 16:03:28.0",22.1474
"2006-10-28 16:03:29.0",22.03495
"2006-10-28 16:03:30.0",22.1474
"2006-10-28 16:03:31.0",22.03495
"2006-10-28 16:03:32.0",22.48475
"2006-10-28 16:03:33.0",26.4205
"2006-10-28 16:03:34.0",27.9948
"2006-10-28 16:03:35.0",28.6695
"2006-10-28 16:03:36.0",28.8944
"2006-10-28 16:03:37.0",28.4446
"2006-10-28 16:03:38.0",28.8944
"2006-10-28 16:03:39.0",29.1193
"2006-10-28 16:03:41.0",28.8944
"2006-10-28 16:03:42.0",29.45665
"2006-10-28 16:03:43.0",29.3442
"2006-10-28 16:03:44.0",29.23175
"2006-10-28 16:03:45.0",29.3442
"2006-10-28 16:03:46.0",29.5691
"2006-10-28 16:03:47.0",28.78195
"2006-10-28 16:03:48.0",29.45665
"2006-10-28 16:03:49.0",29.3442
"2006-10-28 16:03:50.0",29.23175
"2006-10-28 16:03:51.0",28.6695
"2006-10-28 16:03:52.0",28.8944
"2006-10-28 16:03:53.0",28.4446
"2006-10-28 16:03:54.0",28.33215
"2006-10-28 16:03:55.0",26.6454
"2006-10-28 16:03:57.0",25.2960
"2006-10-28 16:03:58.0",24.50885
"2006-10-28 16:03:59.0",23.9466
"2006-10-28 16:04:00.0",24.8462
"2006-10-28 16:04:01.0",27.0952
"2006-10-28 16:04:02.0",26.08315
"2006-10-28 16:04:03.0",25.85825
"2006-10-28 16:04:04.0",26.98275
"2006-10-28 16:04:05.0",25.5209
"2006-10-28 16:04:06.0",24.28395
"2006-10-28 16:04:07.0",23.4968
"2006-10-28 16:04:08.0",24.1715
"2006-10-28 16:04:09.0",30.4687
"2006-10-28 16:04:10.0",34.85425
"2006-10-28 16:04:12.0",35.8663
"2006-10-28 16:04:13.0",35.97875
"2006-10-28 16:04:14.0",36.3161
"2006-10-28 16:04:15.0",36.3161
"2006-10-28 16:04:16.0",36.87835
"2006-10-28 16:04:17.0",36.9908
"2006-10-28 16:04:18.0",36.9908
"2006-10-28 16:04:19.0",37.10325
"2006-10-28 16:04:20.0",37.2157
"2006-10-28 16:04:21.0",36.65345
"2006-10-28 16:04:22.0",34.5169
"2006-10-28 16:04:23.0",34.85425
"2006-10-28 16:04:24.0",35.6414
"2006-10-28 16:04:25.0",36.20365
"2006-10-28 16:04:27.0",36.20365
"2006-10-28 16:04:28.0",35.6414
"2006-10-28 16:04:29.0",33.95465
"2006-10-28 16:04:30.0",32.60525
"2006-10-28 16:04:31.0",31.93055
"2006-10-28 16:04:32.0",33.95465
"2006-10-28 16:04:33.0",33.72975
"2006-10-28 16:04:34.0",32.60525
"2006-10-28 16:04:35.0",32.38035
"2006-10-28 16:04:36.0",35.1916
"2006-10-28 16:04:37.0",36.20365
"2006-10-28 16:04:38.0",36.42855
"2006-10-28 16:04:39.0",36.7659
"2006-10-28 16:04:40.0",37.10325
"2006-10-28 16:04:41.0",37.4406
"2006-10-28 16:04:43.0",37.2157
"2006-10-28 16:04:44.0",35.6414
"2006-10-28 16:04:45.0",34.17955
"2006-10-28 16:04:46.0",34.5169
"2006-10-28 16:04:47.0",36.7659
"2006-10-28 16:04:48.0",37.4406
"2006-10-28 16:04:49.0",37.4406
"2006-10-28 16:04:50.0",37.6655
"2006-10-28 16:04:51.0",37.8904
"2006-10-28 16:04:52.0",38.1153
"2006-10-28 16:04:53.0",38.45265
"2006-10-28 16:04:54.0",37.55305
"2006-10-28 16:04:55.0",35.52895
"2006-10-28 16:04:56.0",35.4165
"2006-10-28 16:04:57.0",38.00285
"2006-10-28 16:04:59.0",38.90245
"2006-10-28 16:05:00.0",39.12735
"2006-10-28 16:05:01.0",39.2398
"2006-10-28 16:05:02.0",39.4647
"2006-10-28 16:05:03.0",38.3402
"2006-10-28 16:05:04.0",37.2157
"2006-10-28 16:05:05.0",39.35225
"2006-10-28 16:05:06.0",39.35225
"2006-10-28 16:05:07.0",37.4406
"2006-10-28 16:05:08.0",38.67755
"2006-10-28 16:05:09.0",40.02695
"2006-10-28 16:05:10.0",38.90245
"2006-10-28 16:05:11.0",36.65345
"2006-10-28 16:05:12.0",35.30405
"2006-10-28 16:05:14.0",34.17955
"2006-10-28 16:05:15.0",33.27995
"2006-10-28 16:05:16.0",32.38035
"2006-10-28 16:05:17.0",31.70565
"2006-10-28 16:05:18.0",30.6936
"2006-10-28 16:05:19.0",30.0189
"2006-10-28 16:05:20.0",29.7940
"2006-10-28 16:05:21.0",29.5691
"2006-10-28 16:05:22.0",29.00685
"2006-10-28 16:05:23.0",28.33215
"2006-10-28 16:05:24.0",28.10725
"2006-10-28 16:05:25.0",27.9948
"2006-10-28 16:05:26.0",27.88235
"2006-10-28 16:05:27.0",27.43255
"2006-10-28 16:05:28.0",27.20765
"2006-10-28 16:05:30.0",26.8703
"2006-10-28 16:05:31.0",26.53295
"2006-10-28 16:05:32.0",26.1956
"2006-10-28 16:05:33.0",25.5209
"2006-10-28 16:05:34.0",25.0711
"2006-10-28 16:05:35.0",25.0711
"2006-10-28 16:05:36.0",25.0711
"2006-10-28 16:05:37.0",24.95865
"2006-10-28 16:05:38.0",24.3964
"2006-10-28 16:05:39.0",23.83415
"2006-10-28 16:05:40.0",23.60925
"2006-10-28 16:05:41.0",23.2719
"2006-10-28 16:05:42.0",23.0470
"2006-10-28 16:05:43.0",22.8221
"2006-10-28 16:05:45.0",22.70965
"2006-10-28 16:05:46.0",22.5972
"2006-10-28 16:05:47.0",22.48475
"2006-10-28 16:05:48.0",22.3723
"2006-10-28 16:05:49.0",22.25985
"2006-10-28 16:05:50.0",22.1474
"2006-10-28 16:05:51.0",22.03495
"2006-10-28 16:05:52.0",21.9225
"2006-10-28 16:05:53.0",21.81005
"2006-10-28 16:05:54.0",21.58515
"2006-10-28 16:05:55.0",21.4727
"2006-10-28 16:05:56.0",21.2478
"2006-10-28 16:05:57.0",21.0229
"2006-10-28 16:05:58.0",20.91045
"2006-10-28 16:05:59.0",20.7980
"2006-10-28 16:06:01.0",20.68555
"2006-10-28 16:06:02.0",20.68555
"2006-10-28 16:06:03.0",20.7980
"2006-10-28 16:06:04.0",20.68555
"2006-10-28 16:06:05.0",20.7980
"2006-10-28 16:06:06.0",20.91045
"2006-10-28 16:06:07.0",20.91045
"2006-10-28 16:06:08.0",20.7980
"2006-10-28 16:06:09.0",20.5731
"2006-10-28 16:06:10.0",20.7980
"2006-10-28 16:06:11.0",20.91045
"2006-10-28 16:06:12.0",20.7980
"2006-10-28 16:06:13.0",20.68555
"2006-10-28 16:06:14.0",20.68555
"2006-10-28 16:06:16.0",20.7980
"2006-10-28 16:06:17.0",20.7980
"2006-10-28 16:06:18.0",20.7980
"2006-10-28 16:06:19.0",20.91045
"2006-10-28 16:06:20.0",20.91045
"2006-10-28 16:06:21.0",21.0229
"2006-10-28 16:06:22.0",21.0229
"2006-10-28 16:06:23.0",21.0229
"2006-10-28 16:06:24.0",21.0229
"2006-10-28 16:06:25.0",21.0229
"2006-10-28 16:06:26.0",21.13535
"2006-10-28 16:06:27.0",21.13535
"2006-10-28 16:06:28.0",21.13535
"2006-10-28 16:06:29.0",21.13535
"2006-10-28 16:06:30.0",21.13535
"2006-10-28 16:06:32.0",21.2478
"2006-10-28 16:06:33.0",21.2478
"2006-10-28 16:06:34.0",21.2478
"2006-10-28 16:06:35.0",21.2478
"2006-10-28 16:06:36.0",21.13535
"2006-10-28 16:06:37.0",21.13535
"2006-10-28 16:06:38.0",21.13535
"2006-10-28 16:06:39.0",21.2478
"2006-10-28 16:06:40.0",21.2478
"2006-10-28 16:06:41.0",21.2478
"2006-10-28 16:06:42.0",21.36025
"2006-10-28 16:06:43.0",21.4727
"2006-10-28 16:06:44.0",21.58515
"2006-10-28 16:06:45.0",21.58515
"2006-10-28 16:06:47.0",21.6976
"2006-10-28 16:06:48.0",21.6976
"2006-10-28 16:06:49.0",21.58515
"2006-10-28 16:06:50.0",21.58515
"2006-10-28 16:06:51.0",21.58515
"2006-10-28 16:06:52.0",21.58515
"2006-10-28 16:06:53.0",21.58515
"2006-10-28 16:06:54.0",21.58515
"2006-10-28 16:06:55.0",21.4727
"2006-10-28 16:06:56.0",21.4727
"2006-10-28 16:06:57.0",21.4727
"2006-10-28 16:06:58.0",21.4727
"2006-10-28 16:06:59.0",21.4727
"2006-10-28 16:07:00.0",21.4727
"2006-10-28 16:07:01.0",21.4727
"2006-10-28 16:07:03.0",21.4727
"2006-10-28 16:07:04.0",21.4727
"2006-10-28 16:07:05.0",21.36025
"2006-10-28 16:07:06.0",21.36025
"2006-10-28 16:07:07.0",21.36025
"2006-10-28 16:07:08.0",21.36025
"2006-10-28 16:07:09.0",21.36025
"2006-10-28 16:07:10.0",21.4727
"2006-10-28 16:07:11.0",21.9225
"2006-10-28 16:07:12.0",22.03495
