time,"cricket temperature probe"
"10/28/2006 19:01:05",24.3964
"10/28/2006 19:01:06",24.6213
"10/28/2006 19:01:07",24.73375
"10/28/2006 19:01:08",24.8462
"10/28/2006 19:01:09",25.0711
"10/28/2006 19:01:10",25.18355
"10/28/2006 19:01:11",25.40845
"10/28/2006 19:01:13",25.40845
"10/28/2006 19:01:14",25.85825
"10/28/2006 19:01:15",26.1956
"10/28/2006 19:01:16",26.30805
"10/28/2006 19:01:17",26.4205
"10/28/2006 19:01:18",26.53295
"10/28/2006 19:01:19",26.98275
"10/28/2006 19:01:20",27.20765
"10/28/2006 19:01:21",27.20765
"10/28/2006 19:01:22",27.0952
"10/28/2006 19:01:23",27.5450
"10/28/2006 19:01:24",27.65745
"10/28/2006 19:01:25",27.88235
"10/28/2006 19:01:27",28.10725
"10/28/2006 19:01:28",28.2197
"10/28/2006 19:01:29",29.00685
"10/28/2006 19:01:30",29.68155
"10/28/2006 19:01:31",29.90645
"10/28/2006 19:01:32",29.90645
"10/28/2006 19:01:33",29.3442
"10/28/2006 19:01:34",29.3442
"10/28/2006 19:01:35",30.13135
"10/28/2006 19:01:36",30.6936
"10/28/2006 19:01:37",30.9185
"10/28/2006 19:01:38",31.25585
"10/28/2006 19:01:39",31.25585
"10/28/2006 19:01:40",31.70565
"10/28/2006 19:01:42",32.15545
"10/28/2006 19:01:43",32.4928
"10/28/2006 19:01:44",32.83015
"10/28/2006 19:01:45",33.05505
"10/28/2006 19:01:46",33.05505
"10/28/2006 19:01:47",33.6173
"10/28/2006 19:01:48",34.0671
"10/28/2006 19:01:49",34.40445
"10/28/2006 19:01:50",34.7418
"10/28/2006 19:01:51",35.07915
"10/28/2006 19:01:52",35.1916
"10/28/2006 19:01:53",35.07915
"10/28/2006 19:01:54",35.30405
"10/28/2006 19:01:55",35.6414
"10/28/2006 19:01:57",35.8663
"10/28/2006 19:01:58",36.0912
"10/28/2006 19:01:59",36.3161
"10/28/2006 19:02:00",36.20365
"10/28/2006 19:02:01",36.42855
"10/28/2006 19:02:02",36.5410
"10/28/2006 19:02:03",36.7659
"10/28/2006 19:02:04",36.65345
"10/28/2006 19:02:05",36.65345
"10/28/2006 19:02:06",36.7659
"10/28/2006 19:02:07",36.7659
"10/28/2006 19:02:08",36.87835
"10/28/2006 19:02:09",36.3161
"10/28/2006 19:02:10",36.42855
"10/28/2006 19:02:12",36.42855
"10/28/2006 19:02:13",36.20365
"10/28/2006 19:02:14",36.0912
"10/28/2006 19:02:15",36.0912
"10/28/2006 19:02:16",35.97875
"10/28/2006 19:02:17",35.52895
"10/28/2006 19:02:18",35.52895
"10/28/2006 19:02:19",35.52895
"10/28/2006 19:02:20",35.4165
"10/28/2006 19:02:21",34.9667
"10/28/2006 19:02:22",34.9667
"10/28/2006 19:02:23",34.85425
"10/28/2006 19:02:24",34.62935
"10/28/2006 19:02:25",34.40445
"10/28/2006 19:02:27",34.2920
"10/28/2006 19:02:28",34.17955
"10/28/2006 19:02:29",33.8422
"10/28/2006 19:02:30",33.72975
"10/28/2006 19:02:31",33.6173
"10/28/2006 19:02:32",33.50485
"10/28/2006 19:02:33",33.05505
"10/28/2006 19:02:34",32.9426
"10/28/2006 19:02:35",32.83015
"10/28/2006 19:02:36",32.4928
"10/28/2006 19:02:37",32.2679
"10/28/2006 19:02:38",32.0430
"10/28/2006 19:02:39",31.70565
"10/28/2006 19:02:40",31.5932
"10/28/2006 19:02:41",31.48075
"10/28/2006 19:02:43",31.25585
"10/28/2006 19:02:44",31.1434
"10/28/2006 19:02:45",31.03095
"10/28/2006 19:02:46",30.9185
"10/28/2006 19:02:47",30.58115
