time,latitude,longitude,acceleration,light,temperature,sound,counts,altitude
06/30/2010 02:59:18,42.735767,-71.20997,0.90,0.00,22.82,0,16,39
06/30/2010 03:00:22,42.735798,-71.2101,0.86,0.00,22.82,0,19,44
06/30/2010 03:01:26,42.735718,-71.21015,0.90,0.00,22.82,0,12,55
06/30/2010 03:02:30,42.735733,-71.21013,0.90,0.00,22.82,0,14,53
06/30/2010 03:03:34,42.735718,-71.21008,0.90,0.00,22.82,0,16,55
06/30/2010 03:04:39,42.735733,-71.2101,0.86,0.00,22.82,0,12,55
06/30/2010 03:05:43,42.735638,-71.21007,0.90,0.00,22.82,0,7,64
06/30/2010 03:06:47,42.735847,-71.21018,0.90,0.00,22.82,0,19,38
06/30/2010 03:07:51,42.735832,-71.21017,0.86,0.00,22.82,0,10,43
06/30/2010 03:08:55,42.735832,-71.21007,0.90,0.00,22.82,0,13,33
06/30/2010 03:10:00,42.735928,-71.21023,0.86,0.00,22.82,0,19,27
06/30/2010 03:11:04,42.73597,-71.21025,0.90,0.00,22.82,0,13,21
06/30/2010 03:12:08,42.73588,-71.21013,0.90,0.00,22.82,0,16,28
06/30/2010 03:13:12,42.735847,-71.21013,0.86,0.00,22.82,0,15,37
06/30/2010 03:14:16,42.735832,-71.21013,0.90,0.00,22.82,0,16,38
06/30/2010 03:15:21,42.735832,-71.21011,0.86,0.00,22.82,0,13,36
06/30/2010 03:16:25,42.735817,-71.21015,0.90,0.00,22.50,0,22,36
06/30/2010 03:17:29,42.735847,-71.2102,0.86,0.00,22.50,0,11,26
06/30/2010 03:18:33,42.735798,-71.21015,0.90,0.00,22.82,0,26,40
06/30/2010 03:19:38,42.735798,-71.21013,0.90,0.00,22.50,0,11,43
06/30/2010 03:20:42,42.735767,-71.21013,0.86,0.00,22.50,0,18,41
06/30/2010 03:21:46,42.735752,-71.2101,0.86,0.00,22.50,0,15,39
06/30/2010 03:22:50,42.735798,-71.21018,0.86,0.00,22.50,0,16,39
06/30/2010 03:23:54,42.735832,-71.2102,0.86,0.00,22.50,0,23,41
06/30/2010 03:24:59,42.735863,-71.21032,0.86,0.00,22.50,0,14,30
06/30/2010 03:26:03,42.735752,-71.21017,0.86,0.00,22.50,0,16,44
06/30/2010 03:27:07,42.735847,-71.21015,0.86,0.00,22.50,0,19,37
06/30/2010 03:28:11,42.735783,-71.21017,0.90,0.00,22.50,0,10,43
06/30/2010 03:29:15,42.735847,-71.21013,0.86,0.00,22.50,0,10,36
06/30/2010 03:30:19,42.735817,-71.2101,0.90,0.00,22.50,0,23,32
06/30/2010 03:31:24,42.735752,-71.21005,0.90,0.00,22.50,0,18,54
06/30/2010 03:32:28,42.735798,-71.21013,0.86,0.00,22.50,0,11,38
06/30/2010 03:33:32,42.73562,-71.21029,0.90,0.00,22.50,0,6,90
06/30/2010 03:34:36,42.735817,-71.21021,0.90,0.00,22.50,0,30,34
06/30/2010 03:35:40,42.735954,-71.21032,0.86,0.00,22.50,0,12,65535
06/30/2010 03:36:44,42.735783,-71.21017,0.86,0.00,22.50,0,6,43
06/30/2010 03:37:48,42.735783,-71.21007,0.86,0.00,22.50,0,27,43
06/30/2010 03:38:53,42.735767,-71.21005,0.86,0.00,22.50,0,24,33
06/30/2010 03:39:57,42.735817,-71.21015,0.90,0.00,22.50,0,16,28
06/30/2010 03:41:01,42.735767,-71.2102,0.90,0.00,22.50,0,17,37
06/30/2010 03:42:05,42.735718,-71.2101,0.90,0.00,22.50,0,17,53
06/30/2010 03:43:09,42.735767,-71.2101,0.86,0.00,22.50,0,17,55
06/30/2010 03:44:13,42.735752,-71.21017,0.90,0.00,22.50,0,16,54
06/30/2010 03:45:17,42.735798,-71.21015,0.86,0.00,22.50,0,15,50
06/30/2010 03:46:22,42.735733,-71.2101,0.86,0.00,22.50,0,13,58
06/30/2010 03:47:26,42.735798,-71.21021,0.90,0.00,22.50,0,15,45
06/30/2010 03:48:30,42.735718,-71.21015,0.90,0.00,22.50,0,18,60
06/30/2010 03:49:34,42.735752,-71.21005,0.86,0.00,22.50,0,13,56
06/30/2010 03:50:38,42.735752,-71.21023,0.86,0.00,22.50,0,13,57
06/30/2010 03:51:42,42.735783,-71.21018,0.90,0.00,22.50,0,9,58
06/30/2010 03:52:47,42.735798,-71.21018,0.86,0.00,22.50,0,14,53
06/30/2010 03:53:51,42.735767,-71.21013,0.90,0.00,22.50,0,15,52
06/30/2010 03:54:55,42.735718,-71.2102,0.86,0.00,22.50,0,12,77
06/30/2010 03:55:59,42.735798,-71.210304,0.90,0.00,22.18,0,15,48
06/30/2010 03:57:03,42.735897,-71.210365,0.90,0.00,22.50,0,14,53
06/30/2010 03:58:07,42.735798,-71.2102,0.90,0.00,22.18,0,14,40
06/30/2010 03:59:11,42.735767,-71.2102,0.90,0.00,22.18,0,9,31
06/30/2010 04:00:16,42.735733,-71.21018,0.86,0.00,22.18,0,28,66
06/30/2010 04:01:20,42.735653,-71.21011,0.90,0.00,22.18,0,16,18
06/30/2010 04:02:24,42.735767,-71.21015,0.86,0.00,22.18,0,18,48
06/30/2010 04:03:28,42.735817,-71.21015,0.90,0.00,22.18,0,16,79
06/30/2010 04:04:32,42.735718,-71.21013,0.90,0.00,22.18,0,13,68
06/30/2010 04:05:37,42.735847,-71.2102,0.90,0.00,22.18,0,11,45
06/30/2010 04:06:41,42.735683,-71.21004,0.86,0.00,22.18,0,6,57
06/30/2010 04:07:45,42.735798,-71.21017,0.90,0.00,22.18,0,39,39
06/30/2010 04:08:49,42.735718,-71.21005,0.86,0.00,22.18,0,8,40
06/30/2010 04:09:53,42.735798,-71.21017,0.90,0.00,22.18,0,19,47
06/30/2010 04:10:58,42.735817,-71.21013,0.86,0.00,22.18,0,11,55
06/30/2010 04:12:02,42.735767,-71.21013,0.90,0.00,22.18,0,9,58
06/30/2010 04:13:06,42.735767,-71.2101,0.86,0.00,22.18,0,12,58
06/30/2010 04:14:10,42.735783,-71.21007,0.90,0.00,22.18,0,19,60
06/30/2010 04:15:14,42.735733,-71.21,0.90,0.00,22.18,0,13,66
06/30/2010 04:16:19,42.735752,-71.21011,0.86,0.00,22.18,0,13,52
06/30/2010 04:17:23,42.735752,-71.21008,0.86,0.00,22.18,0,7,52
06/30/2010 04:18:27,42.735798,-71.2102,0.90,0.00,22.18,0,29,42
06/30/2010 04:19:31,42.735767,-71.2102,0.90,0.00,22.18,0,20,46
06/30/2010 04:20:35,42.735798,-71.21021,0.90,0.00,22.18,0,13,41
06/30/2010 04:21:39,42.735798,-71.2102,0.86,0.00,22.18,0,12,51
06/30/2010 04:22:44,42.735783,-71.21015,0.90,0.00,22.18,0,9,49
06/30/2010 04:23:48,42.735767,-71.2101,0.90,0.00,22.18,0,3,38
06/30/2010 04:24:52,42.735817,-71.21027,0.90,0.00,22.18,0,22,32
06/30/2010 04:25:56,42.735752,-71.2101,0.86,0.00,22.18,0,6,58
06/30/2010 04:27:00,42.735863,-71.210335,0.90,0.00,22.18,0,19,33
06/30/2010 04:28:04,42.735752,-71.21013,0.86,0.00,22.18,0,12,41
06/30/2010 04:29:09,42.735783,-71.2102,0.86,0.00,21.86,0,18,42
06/30/2010 04:30:13,42.735752,-71.21042,0.90,0.00,22.18,0,15,65531
06/30/2010 04:31:17,42.735847,-71.2102,0.86,0.00,22.18,0,12,43
06/30/2010 04:32:21,42.735847,-71.21029,0.86,0.00,22.18,0,12,35
06/30/2010 04:33:26,42.735817,-71.21025,0.90,0.00,22.18,0,11,36
06/30/2010 04:34:30,42.735767,-71.2101,0.90,0.00,22.18,0,12,49
06/30/2010 04:35:34,42.735767,-71.21025,0.86,0.00,21.86,0,16,26
06/30/2010 04:36:38,42.735767,-71.21023,0.90,0.00,21.86,0,13,24
06/30/2010 04:37:43,42.735798,-71.21045,0.90,0.00,21.86,0,12,65525
06/30/2010 04:38:47,42.735912,-71.21008,0.90,0.00,21.86,0,15,81
06/30/2010 04:39:51,42.735817,-71.21011,0.86,0.00,21.86,0,17,61
06/30/2010 04:40:55,42.735752,-71.21029,0.86,0.00,21.86,0,13,18
06/30/2010 04:41:59,42.735817,-71.21018,0.86,0.00,21.86,0,15,43
06/30/2010 04:43:03,42.735798,-71.21018,0.90,0.00,21.86,0,16,45
06/30/2010 04:44:08,42.735817,-71.21027,0.90,0.00,21.86,0,16,34
06/30/2010 04:45:12,42.735798,-71.2102,0.90,0.00,21.86,0,15,40
06/30/2010 04:46:16,42.735798,-71.21015,0.90,0.00,21.86,0,18,44
06/30/2010 04:47:20,42.735832,-71.20994,0.86,0.00,21.86,0,9,83
06/30/2010 04:48:25,42.735798,-71.21004,0.86,0.00,21.86,0,24,35
06/30/2010 04:49:29,42.735817,-71.210014,0.86,0.00,21.86,0,13,62
06/30/2010 04:50:33,42.735733,-71.210014,0.86,0.00,21.86,0,13,62
06/30/2010 04:51:37,42.735832,-71.210304,0.90,0.00,21.86,0,15,40
06/30/2010 04:52:41,42.735752,-71.21011,0.90,2.10,21.86,0,17,53
06/30/2010 04:53:45,42.735798,-71.2102,0.86,2.10,21.86,0,13,47
06/30/2010 04:54:50,42.735767,-71.21008,0.90,4.19,21.86,0,12,53
06/30/2010 04:55:54,42.735733,-71.209984,0.86,6.29,21.86,0,18,64
06/30/2010 04:56:58,42.735752,-71.21013,0.90,6.29,21.86,0,14,46
06/30/2010 04:58:02,42.735752,-71.21017,0.90,8.38,21.86,0,8,44
06/30/2010 04:59:06,42.735718,-71.20995,0.86,10.47,21.86,0,26,67
06/30/2010 05:00:11,42.735752,-71.21011,0.86,12.56,21.86,0,14,46
06/30/2010 05:01:15,42.735733,-71.21013,0.90,16.73,21.86,0,10,44
06/30/2010 05:02:19,42.735718,-71.21011,0.90,18.82,21.86,0,28,45
06/30/2010 05:03:23,42.735718,-71.21005,0.90,22.98,21.86,0,17,54
06/30/2010 05:04:28,42.735718,-71.20994,0.90,27.13,21.53,0,9,67
06/30/2010 05:05:32,42.735783,-71.21018,0.86,31.28,21.53,0,20,44
06/30/2010 05:06:36,42.735783,-71.21025,0.90,35.42,21.86,0,1,41
06/30/2010 05:07:40,42.735767,-71.2102,0.90,39.56,21.53,0,30,42
06/30/2010 05:08:44,42.735767,-71.21013,0.86,45.74,21.86,0,14,50
06/30/2010 05:09:48,42.735798,-71.21025,0.90,49.86,21.53,0,20,37
06/30/2010 05:10:53,42.735817,-71.210304,0.90,56.02,21.53,0,17,34
06/30/2010 05:11:57,42.735767,-71.21011,0.90,62.16,21.86,0,18,45
06/30/2010 05:13:01,42.735832,-71.21025,0.90,70.33,21.53,0,16,36
06/30/2010 05:14:05,42.735798,-71.21021,0.86,76.43,21.86,0,7,41
06/30/2010 05:15:10,42.735783,-71.2102,0.90,84.55,21.53,0,21,41
06/30/2010 05:16:14,42.735798,-71.21017,0.86,90.61,21.53,0,21,45
06/30/2010 05:17:18,42.735783,-71.2101,0.86,98.68,21.53,0,18,48
06/30/2010 05:18:22,42.735752,-71.21013,0.90,106.71,21.86,0,13,50
06/30/2010 05:19:26,42.735783,-71.2101,0.90,114.72,21.53,0,12,48
06/30/2010 05:20:31,42.735783,-71.21011,0.86,124.69,21.53,0,12,48
06/30/2010 05:21:35,42.735798,-71.21018,0.86,130.65,21.53,0,11,45
06/30/2010 05:22:39,42.735798,-71.21015,0.90,142.52,21.53,0,21,52
06/30/2010 05:23:43,42.735798,-71.2102,0.86,150.40,21.53,0,15,41
06/30/2010 05:24:48,42.735783,-71.21015,0.86,160.20,21.53,0,11,37
06/30/2010 05:25:52,42.735817,-71.21015,0.90,168.02,21.53,0,7,39
06/30/2010 05:26:56,42.735847,-71.21015,0.90,177.74,21.53,0,15,40
06/30/2010 05:28:00,42.735832,-71.21013,0.86,187.42,21.53,0,20,45
06/30/2010 05:29:04,42.735847,-71.21013,0.90,197.06,21.53,0,18,51
06/30/2010 05:30:09,42.735832,-71.21011,0.86,204.73,21.53,0,15,52
06/30/2010 05:31:13,42.735798,-71.21004,0.90,214.29,21.53,0,12,59
06/30/2010 05:32:17,42.735798,-71.21017,0.86,223.80,21.53,0,22,42
06/30/2010 05:33:21,42.735817,-71.21017,0.90,233.26,21.53,0,22,44
06/30/2010 05:34:25,42.735798,-71.21015,0.90,242.68,21.53,0,4,47
06/30/2010 05:35:30,42.735817,-71.21017,0.90,252.06,21.53,0,19,43
06/30/2010 05:36:34,42.735798,-71.21015,0.86,261.39,21.53,0,14,41
06/30/2010 05:37:38,42.735752,-71.21011,0.90,270.67,21.53,0,19,47
06/30/2010 05:38:42,42.735733,-71.21011,0.90,278.07,21.53,0,15,44
06/30/2010 05:39:46,42.735733,-71.21007,0.90,287.27,21.53,0,19,50
06/30/2010 05:40:51,42.735783,-71.2102,0.86,296.43,21.53,0,15,39
06/30/2010 05:41:55,42.735703,-71.2101,0.86,305.54,21.53,0,10,40
06/30/2010 05:42:59,42.735733,-71.21013,0.86,314.61,21.53,0,20,35
06/30/2010 05:44:03,42.735752,-71.21008,0.86,323.63,21.53,0,16,43
06/30/2010 05:45:07,42.735767,-71.2102,0.90,332.61,21.53,0,12,35
06/30/2010 05:46:11,42.735798,-71.21018,0.90,341.55,21.53,0,13,38
06/30/2010 05:47:16,42.735798,-71.21013,0.86,350.43,21.53,0,17,45
06/30/2010 05:48:20,42.735847,-71.2102,0.90,357.51,21.53,0,2,38
06/30/2010 05:49:24,42.735832,-71.210304,0.90,368.08,21.53,0,21,36
06/30/2010 05:50:28,42.735703,-71.21011,0.90,375.08,21.53,0,13,53
06/30/2010 05:51:32,42.735733,-71.21021,0.86,383.80,21.53,0,11,49
06/30/2010 05:52:37,42.735783,-71.21013,0.90,392.47,21.53,0,11,42
06/30/2010 05:53:41,42.735798,-71.21017,0.86,399.38,21.53,0,9,41
06/30/2010 05:54:45,42.735783,-71.21018,0.90,407.97,21.53,1,25,34
06/30/2010 05:55:49,42.735752,-71.21015,0.90,414.81,21.53,0,14,55
06/30/2010 05:56:53,42.735767,-71.21017,0.90,423.32,21.53,0,16,43
06/30/2010 05:57:57,42.735798,-71.21017,0.90,430.10,21.53,0,11,41
06/30/2010 05:59:02,42.735783,-71.21017,0.90,436.84,21.53,0,6,42
06/30/2010 06:00:06,42.735752,-71.21011,0.86,445.24,21.53,0,17,52
06/30/2010 06:01:10,42.735817,-71.21008,0.90,453.59,21.53,0,14,45
06/30/2010 06:02:14,42.735798,-71.2101,0.86,460.23,21.53,0,16,42
06/30/2010 06:03:18,42.735733,-71.210014,0.86,466.85,21.53,0,17,55
06/30/2010 06:04:23,42.735783,-71.21017,0.86,473.44,21.53,0,12,43
06/30/2010 06:05:27,42.735752,-71.21017,0.90,480.00,21.53,0,11,46
06/30/2010 06:06:31,42.735733,-71.21021,0.86,488.16,21.53,0,11,45
06/30/2010 06:07:35,42.735733,-71.21027,0.86,494.65,21.53,0,8,31
06/30/2010 06:08:40,42.735783,-71.21023,0.86,501.12,21.53,0,16,30
06/30/2010 06:09:44,42.735767,-71.2102,0.86,507.56,21.53,0,11,39
06/30/2010 06:10:48,42.735817,-71.21018,0.90,515.56,21.53,0,13,35
06/30/2010 06:11:52,42.735783,-71.21011,0.86,521.94,21.53,0,13,43
06/30/2010 06:12:56,42.735733,-71.21008,0.90,528.28,21.53,0,4,44
06/30/2010 06:14:01,42.735752,-71.2101,0.90,533.02,21.53,0,28,45
06/30/2010 06:15:05,42.735783,-71.21013,0.90,540.88,21.53,0,20,44
06/30/2010 06:16:09,42.735832,-71.21018,0.90,547.14,21.53,0,19,30
06/30/2010 06:17:13,42.735718,-71.21013,0.86,559.57,21.53,0,17,51
06/30/2010 06:18:17,42.735703,-71.2102,0.90,579.52,21.53,0,13,54
06/30/2010 06:19:22,42.735752,-71.21021,0.90,603.66,21.53,0,7,51
06/30/2010 06:20:26,42.735752,-71.21015,0.86,630.26,21.53,0,16,42
06/30/2010 06:21:30,42.735767,-71.21013,0.86,653.42,21.53,0,8,44
06/30/2010 06:22:34,42.735718,-71.21013,0.86,671.90,21.53,0,16,42
06/30/2010 06:23:38,42.735733,-71.21018,0.86,685.90,21.53,0,17,35
06/30/2010 06:24:42,42.735783,-71.21017,0.90,695.60,21.53,0,15,37
06/30/2010 06:25:46,42.735752,-71.21013,0.86,705.21,21.86,0,24,40
06/30/2010 06:26:50,42.735752,-71.21015,0.86,713.37,21.86,0,11,45
06/30/2010 06:27:55,42.735767,-71.21015,0.90,721.48,21.86,0,8,44
06/30/2010 06:28:59,42.735783,-71.2102,0.86,732.18,21.86,0,23,46
06/30/2010 06:30:03,42.735847,-71.21004,0.90,741.45,21.86,0,19,21
06/30/2010 06:31:07,42.735832,-71.21018,0.90,751.93,21.86,0,17,36
06/30/2010 06:32:11,42.735798,-71.21015,0.86,761.01,21.53,0,11,32
06/30/2010 06:33:16,42.735752,-71.21015,0.86,770.00,21.86,0,16,47
06/30/2010 06:34:20,42.735752,-71.21013,0.86,778.90,21.86,0,17,47
06/30/2010 06:35:24,42.735798,-71.21007,0.90,786.47,21.86,0,13,49
06/30/2010 06:36:28,42.735832,-71.21013,0.90,792.72,21.86,0,12,41
06/30/2010 06:37:32,42.735798,-71.21004,0.90,800.16,21.86,0,20,52
06/30/2010 06:38:37,42.735798,-71.2102,0.90,806.31,21.86,0,13,46
06/30/2010 06:39:41,42.735783,-71.21013,0.86,813.64,22.18,0,22,48
06/30/2010 06:40:45,42.735752,-71.21015,0.90,819.69,21.86,0,20,44
06/30/2010 06:41:49,42.735752,-71.21015,0.86,825.70,22.18,0,6,44
06/30/2010 06:42:53,42.735718,-71.21018,0.86,831.66,22.18,0,23,39
06/30/2010 06:43:58,42.735767,-71.21011,0.86,837.58,22.18,0,15,38
06/30/2010 06:45:02,42.735798,-71.2102,0.90,843.45,22.18,0,24,36
06/30/2010 06:46:06,42.735798,-71.2102,0.90,848.12,22.18,0,15,41
06/30/2010 06:47:10,42.735832,-71.21018,0.90,855.07,22.18,0,17,48
06/30/2010 06:48:15,42.735798,-71.21015,0.90,861.95,22.18,0,14,58
06/30/2010 06:49:19,42.735783,-71.21013,0.86,867.63,22.18,0,14,50
06/30/2010 06:50:23,42.735752,-71.21023,0.86,874.39,22.18,0,8,42
06/30/2010 06:51:27,42.735752,-71.210365,0.90,879.98,22.18,0,28,32
06/30/2010 06:52:31,42.735752,-71.21023,0.86,885.52,22.50,0,20,43
06/30/2010 06:53:36,42.735767,-71.21008,0.90,888.82,22.50,0,5,52
06/30/2010 06:54:40,42.735752,-71.210014,0.90,894.29,22.50,1,20,54
06/30/2010 06:55:44,42.735752,-71.20995,0.86,900.79,22.50,0,19,56
06/30/2010 06:56:48,42.735733,-71.21004,0.86,907.23,22.50,0,3,58
06/30/2010 06:57:52,42.735767,-71.21015,0.86,913.60,22.50,0,16,49
06/30/2010 06:58:56,42.735733,-71.21015,0.90,918.87,22.50,0,21,40
06/30/2010 07:00:01,42.735703,-71.2102,0.86,925.12,22.50,0,15,45
06/30/2010 07:01:05,42.73567,-71.21015,0.86,931.31,22.50,0,17,44
06/30/2010 07:02:09,42.735718,-71.21018,0.86,938.45,22.82,0,9,46
06/30/2010 07:03:13,42.735733,-71.21007,0.86,944.50,22.50,0,24,18
06/30/2010 07:04:17,42.735752,-71.21013,0.90,950.48,22.82,0,15,41
06/30/2010 07:05:21,42.735798,-71.21017,0.90,955.42,22.82,0,18,35
06/30/2010 07:06:26,42.735798,-71.21011,0.90,959.34,22.82,7,23,54
06/30/2010 07:07:30,42.735783,-71.21013,0.90,963.23,22.82,0,12,35
06/30/2010 07:08:34,42.735767,-71.21008,0.90,968.05,22.82,0,15,59
06/30/2010 07:09:38,42.735783,-71.2102,0.90,972.82,22.82,0,13,58
06/30/2010 07:10:42,42.735783,-71.21007,0.90,977.55,22.82,0,19,25
06/30/2010 07:11:47,42.735928,-71.21015,0.86,980.37,22.82,0,9,36
06/30/2010 07:12:51,42.735863,-71.21017,1.02,585.60,23.14,0,17,71
06/30/2010 07:13:55,42.735783,-71.21025,0.90,76.43,23.14,0,19,27
06/30/2010 07:14:59,42.735817,-71.2102,0.90,70.33,23.14,0,18,44
06/30/2010 07:16:03,42.735832,-71.21021,0.90,72.36,23.14,0,20,52
06/30/2010 07:17:08,42.735847,-71.21027,0.86,72.36,22.82,0,25,45
06/30/2010 07:18:12,42.735733,-71.21025,0.90,72.36,22.82,0,18,38
06/30/2010 07:19:16,42.735847,-71.21018,0.90,72.36,22.82,0,19,50
06/30/2010 07:20:20,42.735832,-71.21023,0.90,72.36,22.50,0,10,60
06/30/2010 07:21:24,42.735718,-71.210304,0.90,74.40,22.50,0,22,68
06/30/2010 07:22:29,42.735798,-71.21025,0.90,74.40,22.50,0,11,53
06/30/2010 07:23:33,42.735817,-71.2102,0.90,74.40,22.50,0,23,85
06/30/2010 07:24:37,42.735832,-71.21025,0.90,76.43,22.50,0,16,52
06/30/2010 07:25:41,42.735817,-71.21027,0.90,76.43,22.50,0,17,53
06/30/2010 07:26:46,42.735718,-71.21027,0.86,76.43,22.50,0,25,39
06/30/2010 07:27:50,42.735817,-71.2102,0.90,94.65,22.50,0,15,45
06/30/2010 07:28:54,42.73605,-71.21027,0.90,96.66,22.50,0,20,115
06/30/2010 07:29:58,42.735798,-71.21021,0.90,96.66,22.50,0,22,34
06/30/2010 07:31:02,42.735954,-71.21025,0.90,96.66,22.50,0,15,105
06/30/2010 07:32:07,42.735863,-71.2102,0.90,96.66,22.50,0,16,68
06/30/2010 07:33:11,42.735863,-71.21025,0.90,90.61,22.50,0,14,72
06/30/2010 07:34:15,42.735832,-71.21025,0.90,100.69,22.50,0,21,57
06/30/2010 07:35:19,42.735817,-71.2102,0.90,116.72,22.50,0,20,28
06/30/2010 07:36:24,42.735832,-71.2102,0.90,118.71,22.50,0,17,43
06/30/2010 07:37:28,42.73588,-71.21023,0.90,120.71,22.50,0,22,43
06/30/2010 07:38:32,42.735817,-71.21018,0.82,710.66,22.82,0,9,53
06/30/2010 07:39:36,42.735783,-71.20994,0.86,1043.11,22.18,8,27,42
06/30/2010 07:40:41,42.735832,-71.20991,0.90,517.16,21.53,36,15,50
06/30/2010 07:41:45,42.731968,-71.20792,0.86,753.23,20.89,17,6,42
06/30/2010 07:42:49,42.729084,-71.209,0.82,471.79,20.57,42,27,47
06/30/2010 07:43:53,42.728832,-71.2205,0.94,303.72,20.57,33,16,51
06/30/2010 07:44:58,42.727547,-71.232796,0.98,346.88,20.24,32,22,66
06/30/2010 07:46:02,42.72273,-71.2415,0.98,278.07,20.24,31,15,63
06/30/2010 07:47:06,42.720547,-71.256836,1.02,501.12,20.24,14,15,65
06/30/2010 07:48:10,42.711636,-71.253334,0.86,146.46,20.24,33,18,35
06/30/2010 07:49:15,42.704784,-71.25323,0.86,307.36,20.24,26,12,34
06/30/2010 07:50:19,42.715,-71.25955,0.94,455.25,19.92,26,20,48
06/30/2010 07:51:23,42.69218,-71.28017,0.82,466.85,19.92,29,19,65
06/30/2010 07:52:27,42.685253,-71.277,0.94,445.24,19.92,32,16,58
06/30/2010 07:53:32,42.68075,-71.28893,0.82,510.77,19.92,18,9,57
06/30/2010 07:54:36,42.673836,-71.29488,0.86,359.28,19.92,34,12,49
06/30/2010 07:55:40,42.669353,-71.3025,0.74,395.93,19.92,28,7,56
06/30/2010 07:56:44,42.665333,-71.312065,0.86,475.08,19.92,23,20,44
06/30/2010 07:57:49,42.66495,-71.3215,0.86,425.02,19.92,20,8,36
06/30/2010 07:58:53,42.66295,-71.32549,0.86,757.13,19.92,19,30,41
06/30/2010 07:59:57,42.655533,-71.32568,0.94,404.54,19.92,32,16,46
06/30/2010 08:01:01,42.651936,-71.3294,0.90,489.78,19.92,33,9,41
06/30/2010 08:02:05,42.647915,-71.335884,0.86,493.03,20.24,18,31,31
06/30/2010 08:03:10,42.643955,-71.340096,0.90,872.15,20.24,7,11,34
06/30/2010 08:04:14,42.643764,-71.34085,0.86,1035.78,20.57,6,26,39
06/30/2010 08:05:18,42.643784,-71.340836,0.86,1037.42,20.89,0,14,47
06/30/2010 08:06:22,42.643784,-71.340805,0.86,1036.60,20.89,0,29,53
06/30/2010 08:07:27,42.643784,-71.340805,0.86,1036.60,21.21,0,23,52
06/30/2010 08:08:31,42.643784,-71.34082,0.86,1036.60,21.53,1,9,43
06/30/2010 08:09:35,42.643784,-71.34082,0.86,1036.60,21.86,0,24,37
06/30/2010 08:10:39,42.643784,-71.34082,0.86,1037.42,21.86,0,15,37
06/30/2010 08:11:43,42.643764,-71.34082,0.86,1037.42,22.18,1,22,38
06/30/2010 08:12:47,42.643764,-71.34082,0.86,1039.05,22.50,0,9,41
06/30/2010 08:13:52,42.643764,-71.34082,0.86,1039.87,22.82,0,24,40
06/30/2010 08:14:56,42.643764,-71.34082,0.86,1040.68,23.14,0,15,37
06/30/2010 08:16:00,42.643764,-71.34082,0.86,1042.30,23.47,0,16,37
06/30/2010 08:17:04,42.643784,-71.34085,0.86,1044.72,23.79,0,17,39
06/30/2010 08:18:08,42.643784,-71.340866,0.86,1051.87,24.11,0,20,43
06/30/2010 08:19:12,42.643784,-71.34089,0.86,1057.34,24.76,0,17,46
06/30/2010 08:20:16,42.643764,-71.340866,0.90,933.36,25.08,12,6,45
06/30/2010 08:21:21,42.64232,-71.34227,0.90,513.97,25.40,22,25,38
06/30/2010 08:22:25,42.640804,-71.353065,0.98,807.54,25.40,28,16,37
06/30/2010 08:23:29,42.641464,-71.34593,0.82,962.26,25.72,28,15,39
06/30/2010 08:24:33,42.642162,-71.34173,0.86,1003.21,26.04,0,17,27
06/30/2010 08:25:37,42.64213,-71.34175,0.86,1007.65,26.04,0,6,32
06/30/2010 08:26:42,42.642113,-71.34175,0.86,1010.28,26.04,0,13,40
06/30/2010 08:27:46,42.642113,-71.34175,0.86,1011.16,26.37,0,13,44
06/30/2010 08:28:50,42.642113,-71.34175,0.86,1013.78,26.37,0,8,43
06/30/2010 08:29:54,42.64213,-71.34175,0.86,1016.38,26.37,0,18,41
06/30/2010 08:30:58,42.64213,-71.34173,0.86,1018.96,26.37,0,7,44
06/30/2010 08:32:02,42.642113,-71.34173,0.86,1020.68,26.69,0,24,45
06/30/2010 08:33:07,42.642162,-71.34175,0.86,1022.38,26.69,0,9,34
06/30/2010 08:34:11,42.642162,-71.34177,0.86,1024.08,26.69,0,9,27
06/30/2010 08:35:15,42.642162,-71.34175,0.86,1025.77,26.69,0,7,24
06/30/2010 08:36:19,42.64213,-71.34171,0.86,1027.46,27.01,0,15,35
06/30/2010 08:37:23,42.642178,-71.34173,0.86,1028.30,27.01,0,24,39
06/30/2010 08:38:27,42.642162,-71.34171,0.86,1029.97,27.01,0,10,44
06/30/2010 08:39:31,42.642178,-71.34171,0.86,1030.81,27.01,0,9,40
06/30/2010 08:40:35,42.642113,-71.3417,0.86,1031.64,27.01,0,16,35
06/30/2010 08:41:40,42.642082,-71.34171,0.86,1032.47,27.33,0,10,47
06/30/2010 08:42:44,42.642097,-71.34171,0.86,1033.30,27.33,0,17,47
06/30/2010 08:43:48,42.642113,-71.34171,0.86,1033.30,27.33,0,13,45
06/30/2010 08:44:52,42.642113,-71.34171,0.86,1034.13,27.33,0,13,46
06/30/2010 08:45:56,42.64213,-71.34171,0.86,1034.95,27.33,0,12,47
06/30/2010 08:47:00,42.64213,-71.34171,0.86,1035.78,27.66,0,16,48
06/30/2010 08:48:04,42.642147,-71.34171,0.86,1036.60,27.66,0,3,47
06/30/2010 08:49:09,42.642162,-71.34173,0.86,1036.60,27.66,0,25,46
06/30/2010 08:50:13,42.642162,-71.34173,0.86,1037.42,27.66,0,12,45
06/30/2010 08:51:17,42.642147,-71.34171,0.86,1039.05,27.98,0,12,44
06/30/2010 08:52:21,42.642147,-71.34171,0.86,1039.05,27.98,0,19,42
