time,latitude,longitude,acceleration,light,temperature,sound,"cricket temperature probe"
"10/15/2009 14:48:33",42.912086,-71.0642,1.05,150.40,-12.30,0,29.7940
"10/15/2009 14:48:34",42.912167,-71.06436,1.05,148.43,-12.30,0,29.7940
"10/15/2009 14:48:35",42.91223,-71.06455,1.05,148.43,-11.98,0,29.7940
"10/15/2009 14:48:36",42.912296,-71.06474,1.05,148.43,-11.98,0,29.7940
"10/15/2009 14:48:37",42.91234,-71.06495,1.02,146.46,-11.98,0,29.7940
"10/15/2009 14:48:38",42.912354,-71.065155,1.05,142.52,-11.98,0,29.7940
"10/15/2009 14:48:39",42.912354,-71.06533,1.09,148.43,-11.98,0,29.7940
"10/15/2009 14:48:40",,,1.02,144.49,-11.98,0,29.90645
"10/15/2009 14:48:40",42.912296,-71.06589,1.05,142.52,-11.98,0,29.90645
"10/15/2009 14:48:42",42.91228,-71.06606,1.05,146.46,-11.98,0,29.90645
"10/15/2009 14:48:43",42.91228,-71.06627,1.05,148.43,-11.98,0,29.7940
"10/15/2009 14:48:45",42.912266,-71.06646,1.02,154.33,-11.98,0,29.7940
"10/15/2009 14:48:46",42.912266,-71.06665,1.09,152.36,-11.98,0,29.7940
"10/15/2009 14:48:47",42.912247,-71.0685,1.05,148.43,-11.98,0,29.7940
"10/15/2009 14:48:48",42.912247,-71.0705,1.05,148.43,-11.98,0,29.7940
"10/15/2009 14:48:49",42.912247,-71.0725,1.09,150.40,-11.98,0,29.7940
"10/15/2009 14:48:50",42.912247,-71.0745,1.05,144.49,-11.98,0,29.7940
"10/15/2009 14:48:51",42.912247,-71.07667,1.05,142.52,-11.98,0,29.7940
"10/15/2009 14:48:52",42.912247,-71.078835,0.94,74.40,-11.98,0,29.7940
"10/15/2009 14:48:53",42.912247,-71.08083,1.05,31.28,-11.98,0,29.7940
"10/15/2009 14:48:54",42.912247,-71.083,1.05,64.20,-11.98,0,29.7940
"10/15/2009 14:48:55",42.912216,-71.06872,1.02,76.43,-11.98,0,29.7940
"10/15/2009 14:48:56",42.912197,-71.06892,1.05,45.74,-11.98,0,29.7940
"10/15/2009 14:48:57",42.91218,-71.069115,1.05,25.06,-11.98,0,29.7940
"10/15/2009 14:48:57",,,1.02,90.61,-11.98,0,29.7940
"10/15/2009 14:49:00",42.912132,-71.069534,1.02,41.62,-11.98,0,29.7940
"10/15/2009 14:49:01",42.912117,-71.06973,1.05,14.65,-11.98,0,29.7940
"10/15/2009 14:49:02",42.9121,-71.06993,1.02,114.72,-11.98,0,29.7940
"10/15/2009 14:49:03",42.912086,-71.070114,1.05,96.66,-11.98,0,29.7940
"10/15/2009 14:49:04",42.912052,-71.07028,1.02,150.40,-11.98,0,29.7940
"10/15/2009 14:49:05",42.912003,-71.070465,1.02,158.25,-11.98,0,29.7940
"10/15/2009 14:49:06",42.911964,-71.07063,1.02,160.20,-11.98,0,29.7940
"10/15/2009 14:49:07",42.911915,-71.070786,1.02,158.25,-11.98,0,29.7940
"10/15/2009 14:49:08",42.911865,-71.07093,1.02,158.25,-11.98,0,29.7940
"10/15/2009 14:49:09",,,1.02,158.25,-11.98,0,29.7940
"10/15/2009 14:49:09",42.9117,-71.07134,1.05,154.33,-11.98,0,29.7940
"10/15/2009 14:49:11",42.911636,-71.07149,1.02,154.33,-11.98,0,29.7940
"10/15/2009 14:49:12",42.91158,-71.07163,1.09,134.61,-11.98,0,29.7940
"10/15/2009 14:49:14",42.911514,-71.07177,1.05,158.25,-11.98,0,29.7940
"10/15/2009 14:49:15",42.911465,-71.0719,1.05,160.20,-11.98,0,29.7940
"10/15/2009 14:49:16",42.91142,-71.07203,1.02,160.20,-11.98,0,29.7940
"10/15/2009 14:49:17",42.91137,-71.07217,1.02,160.20,-11.98,0,29.7940
"10/15/2009 14:49:18",42.91132,-71.072266,1.05,160.20,-11.66,0,29.7940
"10/15/2009 14:49:19",42.911304,-71.072365,1.09,158.25,-11.98,0,29.68155
"10/15/2009 14:49:20",42.911263,-71.07243,0.98,154.33,-11.98,0,29.68155
"10/15/2009 14:49:21",42.911263,-71.07249,1.09,154.33,-11.98,0,29.68155
"10/15/2009 14:49:22",42.911278,-71.0725,1.05,156.29,-11.98,0,29.68155
"10/15/2009 14:49:23",,,1.02,158.25,-11.98,0,29.68155
"10/15/2009 14:49:23",42.911278,-71.07252,1.05,156.29,-11.98,0,29.68155
"10/15/2009 14:49:25",42.911278,-71.07252,1.05,158.25,-11.66,0,29.68155
"10/15/2009 14:49:26",42.911278,-71.07252,0.98,158.25,-11.98,0,29.68155
"10/15/2009 14:49:28",42.911278,-71.07252,1.05,158.25,-11.98,0,29.5691
"10/15/2009 14:49:29",42.911278,-71.07252,1.02,156.29,-11.98,0,29.5691
"10/15/2009 14:49:30",42.911304,-71.07252,1.02,156.29,-11.98,0,29.5691
"10/15/2009 14:49:31",42.911304,-71.07252,1.05,154.33,-11.98,0,29.5691
"10/15/2009 14:49:32",42.911304,-71.0725,1.09,156.29,-11.66,0,29.5691
"10/15/2009 14:49:33",42.911304,-71.0725,1.05,162.16,-11.98,0,29.5691
"10/15/2009 14:49:34",42.911304,-71.07252,1.09,162.16,-11.98,0,29.68155
"10/15/2009 14:49:35",42.91132,-71.07255,1.05,162.16,-11.66,0,29.5691
"10/15/2009 14:49:36",42.911354,-71.07256,1.02,166.07,-11.98,0,29.5691
"10/15/2009 14:49:37",42.9114,-71.0726,1.02,173.86,-11.66,0,29.5691
"10/15/2009 14:49:38",42.911484,-71.07263,1.09,200.90,-11.66,0,29.5691
"10/15/2009 14:49:39",42.911533,-71.0726,1.02,221.90,-11.98,0,29.5691
"10/15/2009 14:49:40",42.911564,-71.07256,1.02,212.38,-11.66,0,29.5691
"10/15/2009 14:49:41",42.91158,-71.07252,1.02,189.35,-11.98,0,29.5691
"10/15/2009 14:49:43",42.9116,-71.07247,1.05,185.49,-11.98,0,29.5691
"10/15/2009 14:49:44",42.91158,-71.07243,1.05,175.80,-11.98,0,29.5691
"10/15/2009 14:49:45",42.911564,-71.07242,1.02,166.07,-11.98,0,29.5691
"10/15/2009 14:49:46",42.91155,-71.07242,1.05,166.07,-11.66,0,29.5691
"10/15/2009 14:49:47",42.91155,-71.07242,1.02,164.11,-11.66,0,29.45665
"10/15/2009 14:49:48",42.911533,-71.07242,0.98,166.07,-11.98,0,29.45665
"10/15/2009 14:49:49",42.911533,-71.0724,0.98,166.07,-11.66,0,29.45665
"10/15/2009 14:49:50",42.911533,-71.0724,1.02,166.07,-11.66,0,29.45665
"10/15/2009 14:49:51",42.911533,-71.0724,1.05,166.07,-11.66,0,29.45665
"10/15/2009 14:49:52",42.91155,-71.0724,1.05,164.11,-11.98,0,29.45665
"10/15/2009 14:49:53",42.91155,-71.0724,1.05,160.20,-11.98,0,29.45665
"10/15/2009 14:49:54",42.91155,-71.0724,1.05,160.20,-11.66,0,29.45665
"10/15/2009 14:49:55",42.91155,-71.0724,1.05,158.25,-11.66,0,29.45665
"10/15/2009 14:49:57",42.91155,-71.0724,1.09,158.25,-11.66,0,29.45665
"10/15/2009 14:49:58",42.91155,-71.0724,1.09,158.25,-11.66,0,29.45665
"10/15/2009 14:49:59",42.91155,-71.0724,1.05,160.20,-11.66,0,29.45665
"10/15/2009 14:50:00",42.91155,-71.0724,1.05,162.16,-11.66,0,29.45665
"10/15/2009 14:50:01",42.91155,-71.0724,1.05,162.16,-11.66,0,29.45665
"10/15/2009 14:50:02",42.91155,-71.0724,1.05,162.16,-11.66,0,29.45665
"10/15/2009 14:50:03",42.91155,-71.0724,1.09,162.16,-11.66,0,29.45665
"10/15/2009 14:50:04",42.91155,-71.0724,1.02,160.20,-11.66,0,29.45665
"10/15/2009 14:50:05",42.911564,-71.07242,1.05,160.20,-11.66,0,29.45665
"10/15/2009 14:50:06",42.911564,-71.07242,1.02,158.25,-11.66,0,29.3442
"10/15/2009 14:50:07",,,1.02,169.97,-11.66,0,29.45665
"10/15/2009 14:50:07",42.911564,-71.07242,1.05,191.28,-11.66,0,29.3442
"10/15/2009 14:50:09",42.911564,-71.07242,1.02,189.35,-11.66,0,29.3442
"10/15/2009 14:50:10",42.911564,-71.07242,1.02,187.42,-11.66,0,29.3442
"10/15/2009 14:50:12",42.911564,-71.07242,1.02,187.42,-11.66,0,29.3442
"10/15/2009 14:50:13",42.911564,-71.07242,1.05,187.42,-11.66,0,29.3442
"10/15/2009 14:50:14",42.911564,-71.07242,1.02,187.42,-11.66,0,29.23175
"10/15/2009 14:50:15",42.911564,-71.07242,1.02,189.35,-11.66,0,29.23175
"10/15/2009 14:50:16",42.911564,-71.07242,1.05,187.42,-11.66,0,29.23175
"10/15/2009 14:50:17",42.911564,-71.07242,1.02,191.28,-11.66,0,29.23175
"10/15/2009 14:50:18",42.911564,-71.07242,1.05,187.42,-11.66,0,29.1193
"10/15/2009 14:50:19",42.911564,-71.07242,1.02,185.49,-11.66,0,29.1193
"10/15/2009 14:50:20",42.911564,-71.07242,1.02,185.49,-11.66,0,29.1193
"10/15/2009 14:50:21",42.911564,-71.07242,1.02,185.49,-11.66,0,29.00685
"10/15/2009 14:50:22",,,1.02,185.49,-11.66,0,29.00685
"10/15/2009 14:50:22",42.911564,-71.07242,1.02,187.42,-11.66,0,28.8944
"10/15/2009 14:50:24",42.911564,-71.07242,1.02,185.49,-11.98,0,28.8944
"10/15/2009 14:50:25",42.911564,-71.07242,1.02,185.49,-11.98,0,28.78195
"10/15/2009 14:50:27",42.911564,-71.07242,1.05,177.74,-11.66,0,28.78195
"10/15/2009 14:50:28",42.911564,-71.07242,1.05,169.97,-11.98,0,28.6695
"10/15/2009 14:50:29",42.911564,-71.07242,1.02,164.11,-11.98,0,28.55705
"10/15/2009 14:50:30",42.911564,-71.07242,1.02,164.11,-11.98,0,28.55705
"10/15/2009 14:50:31",42.911564,-71.07242,1.02,164.11,-11.98,0,28.4446
"10/15/2009 14:50:32",42.911564,-71.07242,1.02,164.11,-11.98,0,28.4446
"10/15/2009 14:50:33",42.911564,-71.07242,1.02,164.11,-11.98,0,28.4446
"10/15/2009 14:50:34",42.911564,-71.07242,1.02,164.11,-11.98,0,28.33215
"10/15/2009 14:50:35",42.911564,-71.07242,1.02,166.07,-11.98,0,28.33215
"10/15/2009 14:50:36",42.911564,-71.07242,1.02,166.07,-11.98,0,28.2197
"10/15/2009 14:50:37",,,1.02,166.07,-11.98,0,28.2197
"10/15/2009 14:50:37",42.911564,-71.07242,1.02,166.07,-11.98,0,28.10725
"10/15/2009 14:50:39",42.911564,-71.07242,1.02,166.07,-11.98,0,28.10725
"10/15/2009 14:50:40",42.911564,-71.07242,1.02,166.07,-11.98,0,27.9948
"10/15/2009 14:50:42",42.911564,-71.07242,1.02,166.07,-11.98,0,27.9948
"10/15/2009 14:50:43",42.911564,-71.07242,1.02,666.24,-11.98,0,27.9948
"10/15/2009 14:50:44",42.911564,-71.07242,1.02,766.16,-11.66,0,27.9948
"10/15/2009 14:50:45",42.911564,-71.07242,1.02,221.90,-11.98,0,27.88235
"10/15/2009 14:50:46",42.911564,-71.07242,0.90,761.01,-11.98,0,27.5450
"10/15/2009 14:50:47",42.911564,-71.0724,0.90,811.20,-12.30,1,26.53295
"10/15/2009 14:50:48",42.911564,-71.0724,0.98,816.06,-11.98,0,25.9707
"10/15/2009 14:50:49",42.91158,-71.0724,0.78,812.42,-12.30,1,25.18355
"10/15/2009 14:50:50",42.91158,-71.0724,1.05,808.76,-12.30,0,24.3964
"10/15/2009 14:50:51",42.91158,-71.0724,1.05,814.85,-12.30,3,23.7217
"10/15/2009 14:50:52",,,1.13,808.76,-12.63,1,23.15945
"10/15/2009 14:50:52",42.911564,-71.07238,0.90,800.16,-12.30,2,22.70965
"10/15/2009 14:50:54",42.911564,-71.07238,1.37,790.22,-12.63,0,22.3723
"10/15/2009 14:50:55",42.911564,-71.07238,1.13,771.28,-12.63,0,22.48475
"10/15/2009 14:50:57",42.911564,-71.072365,0.94,754.53,-12.63,1,22.48475
"10/15/2009 14:50:58",42.911564,-71.07238,0.90,636.09,-12.63,0,22.48475
"10/15/2009 14:50:59",42.911564,-71.07238,0.74,517.16,-12.63,0,22.48475
"10/15/2009 14:51:00",42.911564,-71.0724,0.86,501.12,-12.63,0,22.3723
"10/15/2009 14:51:01",42.911564,-71.0724,1.17,621.46,-12.63,0,22.3723
"10/15/2009 14:51:02",42.911564,-71.0724,1.05,691.45,-12.63,1,22.3723
"10/15/2009 14:51:03",42.911564,-71.0724,1.05,615.55,-12.63,2,22.3723
"10/15/2009 14:51:04",42.911564,-71.07242,1.02,671.90,-12.63,0,22.25985
"10/15/2009 14:51:05",42.911564,-71.0724,1.02,759.72,-12.63,0,22.25985
"10/15/2009 14:51:06",42.91155,-71.07242,1.02,772.55,-12.63,0,22.25985
"10/15/2009 14:51:07",42.911514,-71.0724,1.02,771.28,-12.63,0,22.1474
"10/15/2009 14:51:08",42.911514,-71.0724,1.02,767.44,-12.63,2,22.1474
"10/15/2009 14:51:09",42.9115,-71.0724,1.02,737.48,-12.63,3,22.1474
"10/15/2009 14:51:11",42.9115,-71.0724,1.29,591.65,-12.63,0,22.03495
"10/15/2009 14:51:12",42.911484,-71.07238,0.98,770.00,-12.63,1,22.03495
"10/15/2009 14:51:13",42.911484,-71.07238,0.94,783.95,-12.63,1,22.03495
"10/15/2009 14:51:14",42.9115,-71.0724,0.94,791.47,-12.63,0,21.9225
"10/15/2009 14:51:15",42.9115,-71.0724,0.98,783.95,-12.63,0,21.9225
"10/15/2009 14:51:16",42.9115,-71.0724,0.94,785.21,-12.63,0,21.9225
"10/15/2009 14:51:17",42.911514,-71.0724,0.82,785.21,-12.63,0,21.9225
"10/15/2009 14:51:18",42.911514,-71.0724,0.86,785.21,-12.63,0,21.9225
"10/15/2009 14:51:19",42.911533,-71.07242,0.98,785.21,-12.63,0,21.81005
"10/15/2009 14:51:20",42.911533,-71.0724,0.86,786.47,-12.63,0,21.81005
"10/15/2009 14:51:21",,,0.94,649.11,-12.63,1,21.81005
"10/15/2009 14:51:21",42.911533,-71.07238,1.02,720.13,-12.63,1,21.81005
"10/15/2009 14:51:23",42.911533,-71.07238,1.05,749.32,-12.95,0,21.6976
"10/15/2009 14:51:24",42.91155,-71.0724,0.86,783.95,-12.95,1,21.6976
"10/15/2009 14:51:26",42.91155,-71.07238,1.05,791.47,-12.95,0,21.6976
"10/15/2009 14:51:27",42.91155,-71.07238,0.94,790.22,-12.95,0,21.6976
"10/15/2009 14:51:28",42.91155,-71.07238,0.98,788.97,-12.95,0,21.58515
"10/15/2009 14:51:29",42.91155,-71.07238,0.82,788.97,-12.95,0,21.58515
"10/15/2009 14:51:30",42.91155,-71.0724,0.82,787.72,-12.95,0,21.58515
"10/15/2009 14:51:31",42.91155,-71.0724,0.74,790.22,-12.95,0,21.4727
"10/15/2009 14:51:32",42.911564,-71.07242,1.25,787.72,-12.95,0,21.4727
"10/15/2009 14:51:33",42.911564,-71.07242,1.09,788.97,-12.95,0,21.4727
"10/15/2009 14:51:34",42.91158,-71.07243,1.02,790.22,-12.95,0,21.4727
"10/15/2009 14:51:35",42.9116,-71.07243,0.74,788.97,-12.95,0,21.4727
"10/15/2009 14:51:36",42.911613,-71.07246,0.82,787.72,-12.95,0,21.36025
"10/15/2009 14:51:37",42.911636,-71.07246,1.21,788.97,-12.95,0,21.36025
"10/15/2009 14:51:38",42.911655,-71.07247,1.17,790.22,-12.95,0,21.36025
"10/15/2009 14:51:39",42.911655,-71.07247,1.02,790.22,-12.95,0,21.36025
"10/15/2009 14:51:41",42.91167,-71.07249,0.98,792.72,-12.95,0,21.36025
"10/15/2009 14:51:42",42.911686,-71.07249,0.98,792.72,-12.95,0,21.2478
"10/15/2009 14:51:43",42.911686,-71.07249,1.05,792.72,-12.95,0,21.2478
"10/15/2009 14:51:44",42.9117,-71.07249,0.82,791.47,-12.95,0,21.2478
"10/15/2009 14:51:45",42.91172,-71.07249,0.78,791.47,-12.95,0,21.2478
"10/15/2009 14:51:46",42.91172,-71.0725,0.78,791.47,-12.95,0,21.2478
"10/15/2009 14:51:47",42.911736,-71.0725,0.98,788.97,-12.95,0,21.2478
"10/15/2009 14:51:48",42.911736,-71.07252,1.02,788.97,-12.95,0,21.2478
"10/15/2009 14:51:49",42.91175,-71.07252,1.17,790.22,-12.95,0,21.2478
"10/15/2009 14:51:50",42.911766,-71.07252,1.21,788.97,-12.95,0,21.13535
"10/15/2009 14:51:51",42.911785,-71.07253,0.98,788.97,-12.95,0,21.13535
"10/15/2009 14:51:52",42.9118,-71.07255,0.70,790.22,-13.27,0,21.13535
"10/15/2009 14:51:53",42.911816,-71.07255,0.78,790.22,-12.95,0,21.13535
"10/15/2009 14:51:55",42.911816,-71.07255,0.70,790.22,-13.27,0,21.13535
"10/15/2009 14:51:56",42.91183,-71.07255,0.82,791.47,-12.95,0,21.13535
"10/15/2009 14:51:57",42.91185,-71.07255,1.09,791.47,-13.27,0,21.13535
"10/15/2009 14:51:58",42.91185,-71.07256,1.17,791.47,-13.27,0,21.0229
"10/15/2009 14:51:59",42.911865,-71.07256,1.09,793.96,-13.27,0,21.0229
"10/15/2009 14:52:00",42.91188,-71.07256,0.86,792.72,-13.27,0,21.0229
"10/15/2009 14:52:01",42.91188,-71.072586,0.82,791.47,-13.27,0,21.0229
"10/15/2009 14:52:02",42.9119,-71.072586,0.70,792.72,-13.27,0,21.0229
"10/15/2009 14:52:03",42.911915,-71.072586,0.78,791.47,-13.27,0,21.0229
"10/15/2009 14:52:04",42.911915,-71.072586,0.94,791.47,-13.27,0,21.0229
"10/15/2009 14:52:05",42.911945,-71.0726,1.13,790.22,-13.27,0,21.0229
"10/15/2009 14:52:06",,,1.13,790.22,-13.27,0,21.0229
"10/15/2009 14:52:06",42.911964,-71.072586,1.02,791.47,-13.27,0,21.0229
"10/15/2009 14:52:08",42.911987,-71.072586,0.82,790.22,-13.27,0,21.0229
"10/15/2009 14:52:10",42.911987,-71.072586,0.70,790.22,-13.27,0,20.91045
"10/15/2009 14:52:11",42.912003,-71.0726,0.86,790.22,-13.27,0,20.91045
"10/15/2009 14:52:12",42.91202,-71.0726,1.05,790.22,-13.27,0,20.91045
"10/15/2009 14:52:13",42.91202,-71.072586,1.17,791.47,-13.27,0,20.91045
"10/15/2009 14:52:14",42.912037,-71.0726,1.05,790.22,-13.27,0,20.91045
"10/15/2009 14:52:15",42.912052,-71.0726,0.98,790.22,-13.27,0,20.91045
"10/15/2009 14:52:16",42.912052,-71.0726,0.82,790.22,-13.27,0,20.91045
"10/15/2009 14:52:17",42.912067,-71.0726,0.82,791.47,-13.27,0,20.91045
"10/15/2009 14:52:18",42.912086,-71.0726,0.74,790.22,-13.27,0,20.91045
"10/15/2009 14:52:19",42.912086,-71.0726,0.94,790.22,-13.27,0,20.91045
"10/15/2009 14:52:20",42.912117,-71.0726,0.94,791.47,-13.59,0,20.91045
"10/15/2009 14:52:21",42.912117,-71.0726,0.98,790.22,-13.59,0,20.91045
"10/15/2009 14:52:22",42.912132,-71.07263,1.09,788.97,-13.59,0,20.7980
"10/15/2009 14:52:22",,,1.09,787.72,-13.59,0,20.7980
"10/15/2009 14:52:25",42.91215,-71.07265,1.17,785.21,-13.59,0,20.7980
"10/15/2009 14:52:26",42.912167,-71.07266,1.17,780.17,-13.59,0,20.7980
"10/15/2009 14:52:27",42.912167,-71.07265,1.13,746.70,-13.59,0,20.7980
"10/15/2009 14:52:28",42.912167,-71.07265,1.13,507.56,-13.59,0,20.7980
"10/15/2009 14:52:29",42.91215,-71.07265,1.13,220.00,-13.59,0,20.7980
"10/15/2009 14:52:30",42.91215,-71.07265,1.13,332.61,-13.59,0,20.7980
"10/15/2009 14:52:31",42.91215,-71.07266,0.98,270.67,-13.59,0,20.7980
"10/15/2009 14:52:32",42.91215,-71.07266,0.94,270.67,-13.59,0,20.7980
"10/15/2009 14:52:33",42.912132,-71.07268,0.94,270.67,-13.59,0,20.7980
"10/15/2009 14:52:34",42.912132,-71.07268,0.94,82.52,-13.59,0,20.7980
"10/15/2009 14:52:35",42.912132,-71.07268,0.90,51.91,-13.59,0,20.7980
"10/15/2009 14:52:36",42.91215,-71.07266,0.86,56.02,-13.59,0,20.68555
"10/15/2009 14:52:37",42.91215,-71.07266,0.98,51.91,-13.59,0,20.68555
"10/15/2009 14:52:39",42.912167,-71.07266,0.98,41.62,-13.59,0,20.68555
"10/15/2009 14:52:40",42.912167,-71.07265,0.94,37.49,-13.59,0,20.68555
"10/15/2009 14:52:41",42.912167,-71.07263,0.94,33.35,-13.59,1,20.68555
"10/15/2009 14:52:42",42.91218,-71.07263,0.98,53.97,-13.92,0,20.68555
"10/15/2009 14:52:43",42.912197,-71.07265,0.94,92.63,-13.92,0,20.68555
"10/15/2009 14:52:44",42.912197,-71.07265,0.98,108.72,-13.59,0,20.68555
"10/15/2009 14:52:45",42.912216,-71.07265,1.25,134.61,-13.59,0,20.68555
"10/15/2009 14:52:46",42.912216,-71.07266,1.05,158.25,-13.92,0,20.68555
"10/15/2009 14:52:47",42.91223,-71.07265,0.82,166.07,-13.92,0,20.68555
"10/15/2009 14:52:48",42.91223,-71.07265,0.78,179.68,-13.92,0,20.68555
"10/15/2009 14:52:49",,,0.78,185.49,-13.92,0,20.68555
"10/15/2009 14:52:49",42.912247,-71.07263,0.82,183.56,-13.92,0,20.68555
"10/15/2009 14:52:51",42.912247,-71.07263,0.98,126.68,-13.92,0,20.68555
"10/15/2009 14:52:52",42.912266,-71.07263,0.98,134.61,-13.92,0,20.5731
"10/15/2009 14:52:54",42.912266,-71.07265,0.94,110.72,-13.92,0,20.5731
"10/15/2009 14:52:55",42.912266,-71.07265,0.98,92.63,-13.92,0,20.5731
"10/15/2009 14:52:56",42.91228,-71.07265,0.98,41.62,-13.92,0,20.5731
"10/15/2009 14:52:57",42.912296,-71.07265,0.90,2.10,-13.92,0,20.5731
"10/15/2009 14:52:58",42.912296,-71.07265,0.86,4.19,-13.92,0,20.5731
"10/15/2009 14:52:59",42.912296,-71.07266,0.98,4.19,-13.92,0,20.5731
"10/15/2009 14:53:00",42.912296,-71.07265,0.98,4.19,-13.92,0,20.5731
"10/15/2009 14:53:01",,,0.90,2.10,-13.92,0,20.5731
"10/15/2009 14:53:02",42.912296,-71.07266,0.94,10.47,-13.92,0,20.5731
"10/15/2009 14:53:03",42.91228,-71.07266,0.94,14.65,-13.92,0,20.5731
"10/15/2009 14:53:04",,,0.94,14.65,-13.92,0,20.5731
"10/15/2009 14:53:04",42.91228,-71.07265,1.02,16.73,-13.92,0,20.5731
"10/15/2009 14:53:06",42.912266,-71.07263,1.05,20.90,-13.92,0,20.5731
"10/15/2009 14:53:07",42.91228,-71.07263,0.90,29.21,-13.92,0,20.5731
"10/15/2009 14:53:09",42.912266,-71.07265,1.05,37.49,-14.24,1,20.5731
"10/15/2009 14:53:10",42.912247,-71.07266,1.02,41.62,-14.24,0,20.5731
"10/15/2009 14:53:11",42.91223,-71.07268,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:12",42.91223,-71.07273,1.02,41.62,-13.92,0,20.5731
"10/15/2009 14:53:13",42.912247,-71.07277,1.02,43.68,-14.24,0,20.46065
"10/15/2009 14:53:14",42.912247,-71.072784,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:15",42.912247,-71.072784,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:16",42.912247,-71.072784,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:17",42.912247,-71.07277,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:18",42.91223,-71.072754,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:19",42.912197,-71.07273,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:20",42.912167,-71.0727,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:21",42.912167,-71.0727,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:22",42.912197,-71.0727,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:24",42.912216,-71.0727,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:25",42.912216,-71.0727,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:26",42.91223,-71.0727,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:27",42.912247,-71.072716,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:28",42.912266,-71.07273,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:29",42.912266,-71.07273,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:30",42.91228,-71.07273,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:31",42.912296,-71.07273,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:32",42.91228,-71.07273,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:33",42.91228,-71.072716,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:34",42.912266,-71.0727,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:35",42.912266,-71.072716,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:36",42.91228,-71.072716,1.02,41.62,-14.24,0,20.46065
"10/15/2009 14:53:37",42.91228,-71.07273,1.02,41.62,-14.24,0,20.3482
"10/15/2009 14:53:40",42.91228,-71.07273,1.02,41.62,-14.24,0,20.3482
"10/15/2009 14:53:41",42.912266,-71.07273,1.02,41.62,-14.24,0,20.3482
"10/15/2009 14:53:42",42.91228,-71.07273,1.02,39.56,-14.24,0,20.3482
"10/15/2009 14:53:43",42.91228,-71.07273,1.02,37.49,-14.24,0,20.3482
"10/15/2009 14:53:44",42.912266,-71.07273,1.02,25.06,-14.56,0,20.3482
"10/15/2009 14:53:45",42.912266,-71.072754,1.17,4.19,-14.24,0,20.3482
"10/15/2009 14:53:46",42.912266,-71.07273,1.02,4.19,-14.24,0,20.3482
"10/15/2009 14:53:47",42.91228,-71.072754,0.94,0.00,-14.24,0,20.3482
"10/15/2009 14:53:48",42.912266,-71.072754,1.02,0.00,-14.56,0,20.3482
"10/15/2009 14:53:49",42.912266,-71.07273,0.86,0.00,-14.56,0,20.3482
"10/15/2009 14:53:55",42.91228,-71.072716,0.74,53.97,-14.56,0,20.3482
"10/15/2009 14:53:56",42.912296,-71.0727,1.21,41.62,-14.56,0,20.3482
"10/15/2009 14:53:57",42.91231,-71.07268,1.25,37.49,-14.56,0,20.3482
"10/15/2009 14:53:58",42.91231,-71.07268,0.94,20.90,-14.56,0,20.3482
"10/15/2009 14:53:59",42.91231,-71.07268,0.82,18.82,-14.56,0,20.3482
"10/15/2009 14:54:00",42.91231,-71.0727,0.78,16.73,-14.56,0,20.3482
"10/15/2009 14:54:01",42.912296,-71.072716,0.70,8.38,-14.56,0,20.3482
"10/15/2009 14:54:02",42.91231,-71.072716,0.98,0.00,-14.56,0,20.3482
"10/15/2009 14:54:03",42.91231,-71.072716,1.17,0.00,-14.56,0,20.3482
"10/15/2009 14:54:04",42.912296,-71.07273,1.25,0.00,-14.56,0,20.3482
"10/15/2009 14:54:05",42.91228,-71.07273,0.86,0.00,-14.56,0,20.3482
"10/15/2009 14:54:06",42.91228,-71.07277,0.86,0.00,-14.56,0,20.3482
"10/15/2009 14:54:10",42.91228,-71.0728,0.74,0.00,-14.56,0,20.3482
"10/15/2009 14:54:21",42.912296,-71.072784,0.90,0.00,-14.56,0,20.23575
"10/15/2009 14:54:22",42.91231,-71.0728,0.66,2.10,-14.56,0,20.23575
"10/15/2009 14:54:25",42.91237,-71.0728,0.86,2.10,-14.56,0,20.23575
"10/15/2009 14:54:26",42.91237,-71.07282,0.82,0.00,-14.88,0,20.23575
"10/15/2009 14:54:27",42.912354,-71.072716,0.70,0.00,-14.88,0,20.23575
